Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.245394,768900000.0,,,409600000.0,154200000.0,2731500000.0,768900000.0,614700000.0,-71900000.0,71900000.0,409600000.0,409600000.0,4503500000.0,,,,,409600000.0,409600000.0,0.0,409600000.0,409600000.0,409600000.0,133200000.0,542800000.0,49600000.0,,,-71900000.0,71900000.0,565100000.0,1772000000.0,1158000000.0,154200000.0,154200000.0,2337100000.0,2731500000.0,5068600000.0,5068600000.0,2024-03-31
0.0,0.258293,1083400000.0,,,608200000.0,164900000.0,3204000000.0,1083400000.0,918500000.0,-98500000.0,98500000.0,608200000.0,608200000.0,5293600000.0,138227273.0,138227273.0,4.4,4.4,608200000.0,608200000.0,0.0,608200000.0,608200000.0,608200000.0,211800000.0,820000000.0,36400000.0,,,-98500000.0,98500000.0,882100000.0,2089600000.0,1741600000.0,164900000.0,164900000.0,2971700000.0,3204000000.0,6175700000.0,6175700000.0,2023-12-31
652905.027933,0.22514,597500000.0,2900000.0,2900000.0,277400000.0,149300000.0,1595600000.0,600400000.0,451100000.0,-93100000.0,93100000.0,275152905.027933,277400000.0,2820000000.0,138201900.0,138201900.0,2.007208,2.007208,277400000.0,277400000.0,0.0,277400000.0,277400000.0,277400000.0,80600000.0,358000000.0,21100000.0,2900000.0,-2900000.0,-93100000.0,93100000.0,427100000.0,1224400000.0,923800000.0,149300000.0,149300000.0,1651500000.0,1595600000.0,3247100000.0,3247100000.0,2023-09-30
1584803.6999,0.271789,821514000.0,5831000.0,5831000.0,467327000.0,123970000.0,1954191000.0,827345000.0,703375000.0,-61628000.0,61628000.0,463080803.6999,467327000.0,3255972000.0,138201900.0,138201900.0,3.38148,3.38148,467327000.0,467327000.0,0.0,467327000.0,467327000.0,467327000.0,174420000.0,641747000.0,14720000.0,5831000.0,-5831000.0,-61628000.0,61628000.0,681905000.0,1301781000.0,1045392000.0,123970000.0,123970000.0,1983686000.0,1954191000.0,3937877000.0,3937877000.0,2023-06-30
0.0,0.174827,573000000.0,,,345500000.0,131800000.0,2007900000.0,573000000.0,441200000.0,-22500000.0,22500000.0,345500000.0,345500000.0,3353200000.0,,,,,345500000.0,345500000.0,0.0,345500000.0,345500000.0,345500000.0,73200000.0,418700000.0,6500000.0,,,-22500000.0,22500000.0,434700000.0,1345300000.0,916900000.0,131800000.0,131800000.0,1780000000.0,2007900000.0,3787900000.0,3787900000.0,2023-03-31
,,,,,,,,,,,,,,,138201900.0,138201900.0,3.856676,3.856676,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.262575,708900000.0,,,306400000.0,189200000.0,2380100000.0,708900000.0,519700000.0,-104200000.0,104200000.0,306400000.0,306400000.0,3922700000.0,138018018.0,138018018.0,2.22,2.22,306400000.0,306400000.0,0.0,306400000.0,306400000.0,306400000.0,109100000.0,415500000.0,23500000.0,,,-104200000.0,104200000.0,496200000.0,1542600000.0,1066900000.0,189200000.0,189200000.0,2038800000.0,2380100000.0,4418900000.0,4418900000.0,2024-06-30 00:00:00
