Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date
109850000.0,109850000.0,19643200000.0,20959500000.0,58852400000.0,79321200000.0,9007400000.0,58852400000.0,1001700000.0,59363400000.0,63094200000.0,59363400000.0,,59363400000.0,59253500000.0,109900000.0,109900000.0,32977300000.0,7949200000.0,111000000.0,2664600000.0,4628700000.0,897900000.0,3730800000.0,544900000.0,25028100000.0,344400000.0,16330800000.0,103800000.0,16227000000.0,196800000.0,5568800000.0,379700000.0,5189100000.0,92340700000.0,58305200000.0,4016800000.0,10300000.0,152500000.0,152500000.0,8600000.0,33000000.0,511000000.0,511000000.0,53381800000.0,53381800000.0,10912600000.0,42469200000.0,34035500000.0,3806500000.0,0.0,15713400000.0,272600000.0,,8445900000.0,5797100000.0,5482500000.0,314600000.0,2024-03-31
109850000.0,109850000.0,16038600000.0,16643100000.0,57125800000.0,73791300000.0,9440500000.0,57125800000.0,361200000.0,57509400000.0,59159800000.0,57509400000.0,,57509400000.0,57399500000.0,109900000.0,109900000.0,28874300000.0,4892100000.0,45700000.0,2453800000.0,1981900000.0,331500000.0,1650400000.0,410700000.0,23982200000.0,284700000.0,14661200000.0,29700000.0,14631500000.0,279000000.0,6751900000.0,602100000.0,6149800000.0,86383700000.0,52961000000.0,4982600000.0,2900000.0,244800000.0,244800000.0,8600000.0,33400000.0,383600000.0,383600000.0,47255200000.0,47255200000.0,13757900000.0,33497300000.0,33422700000.0,3279500000.0,16900000.0,16611300000.0,274700000.0,,7292900000.0,5947400000.0,5704100000.0,243300000.0,2023-09-30
109850000.0,109850000.0,14542600000.0,15151300000.0,54893500000.0,69989700000.0,11589600000.0,54893500000.0,368800000.0,55207200000.0,57039400000.0,55207200000.0,0.0,55207200000.0,55097300000.0,109900000.0,109900000.0,28506700000.0,5117700000.0,140300000.0,2413000000.0,2169000000.0,336800000.0,1832200000.0,395400000.0,23389000000.0,316200000.0,12982300000.0,32000000.0,12950300000.0,204200000.0,7668200000.0,758200000.0,6910000000.0,83713900000.0,48735300000.0,5808500000.0,2900000.0,224500000.0,224500000.0,8600000.0,33800000.0,313700000.0,313700000.0,42342200000.0,42342200000.0,11423800000.0,30918400000.0,34978600000.0,3107600000.0,266900000.0,14853800000.0,276300000.0,0.0,11068000000.0,5406000000.0,5166100000.0,239900000.0,2023-03-31
