Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
33166092.916969,0.053731,-2089510000.0,617259000.0,617259000.0,-2628154000.0,310458000.0,3601683000.0,-1472251000.0,-1782709000.0,-1263247000.0,1263247000.0,-3212246907.083031,-2628154000.0,7381517000.0,,,,,-2628154000.0,-2628154000.0,0.0,-2628154000.0,254139000.0,-2882293000.0,-2882293000.0,-163663000.0,-3045956000.0,254556000.0,617259000.0,,,-1263247000.0,1263247000.0,-2654524000.0,3779834000.0,3296417000.0,310458000.0,310458000.0,1125310000.0,3601683000.0,4726993000.0,4726993000.0,2024-03-31
-13718393.08362,0.016219,708817000.0,-845815000.0,-845815000.0,-1469904000.0,317493000.0,1880295000.0,-136998000.0,-454491000.0,-1400786000.0,1400786000.0,-637807393.08362,-1469904000.0,2765736000.0,171517386.0,171517386.0,-8.57,-8.57,-1469904000.0,-1469904000.0,0.0,-1469904000.0,355282000.0,-1825186000.0,-1825186000.0,-30091000.0,-1855277000.0,149708000.0,-845815000.0,845815000.0,,-1400786000.0,1400786000.0,241617000.0,885441000.0,407534000.0,317493000.0,317493000.0,1127058000.0,1880295000.0,3007353000.0,3007353000.0,2023-12-31
-81202455.339924,0.029055,1610028000.0,-2794759000.0,-2794759000.0,-2101437000.0,318196000.0,2633522000.0,-1184731000.0,-1502927000.0,-1512809000.0,1512809000.0,612119544.660076,-2101437000.0,3635965000.0,171545878.0,171545878.0,-12.25,-12.25,-2101437000.0,-2101437000.0,0.0,-2101437000.0,826676000.0,-2928113000.0,-2928113000.0,-87623000.0,-3015736000.0,544255000.0,-2794759000.0,2362059000.0,432700000.0,-1512809000.0,1512809000.0,747577000.0,1002443000.0,549215000.0,318196000.0,318196000.0,1750020000.0,2633522000.0,4383542000.0,4383542000.0,2023-09-30
-91465800.0,0.3,2022779000.0,-304886000.0,-304886000.0,-102390000.0,327780000.0,4443256000.0,1717893000.0,1390113000.0,-1427760000.0,1427760000.0,111030200.0,-102390000.0,5910089000.0,170650000.0,170650000.0,-0.6,-0.6,-102390000.0,-102390000.0,0.0,-102390000.0,60702000.0,-163092000.0,-163092000.0,125445000.0,-37647000.0,493465000.0,-304886000.0,304886000.0,,-1427760000.0,1427760000.0,1201534000.0,1466833000.0,1004420000.0,327780000.0,327780000.0,2668367000.0,4443256000.0,7111623000.0,7111623000.0,2023-06-30
-725406900.0,0.3,2530003000.0,-2418023000.0,-2418023000.0,-252114000.0,338193000.0,3392491000.0,111980000.0,-226213000.0,3396276000.0,-914980000.0,1440502100.0,-252114000.0,3374469000.0,,,,,-252114000.0,-252114000.0,0.0,-252114000.0,-1042425000.0,790311000.0,790311000.0,-101544000.0,688767000.0,-1113486000.0,-2418713000.0,,,3396276000.0,-914980000.0,801730000.0,-18022000.0,-877731000.0,338193000.0,338193000.0,783708000.0,3392491000.0,4176199000.0,4176199000.0,2023-03-31
,,,,,,,,,,,,,,,171560000.0,171560000.0,-7.7,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
18179400.0,0.3,1077070000.0,60598000.0,60598000.0,-356344000.0,320209000.0,1615859000.0,1137668000.0,817459000.0,-1079343000.0,1079343000.0,-398762600.0,-356344000.0,2337326000.0,171319231.0,171319231.0,-2.08,-2.08,-356344000.0,-356344000.0,0.0,-356344000.0,-48900000.0,-307444000.0,-307444000.0,45560000.0,-261884000.0,86781000.0,60598000.0,-60598000.0,,-1079343000.0,1079343000.0,670080000.0,721467000.0,275678000.0,320209000.0,320209000.0,1391547000.0,1615859000.0,3007406000.0,3007406000.0,2024-06-30 00:00:00
