Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Goodwill And Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
0.0,63966780.0,63966780.0,26809000.0,62045000.0,985401000.0,1047446000.0,974190000.0,985401000.0,985401000.0,985429000.0,985401000.0,985401000.0,345531000.0,345733000.0,0.0,639668000.0,639668000.0,70491000.0,113000.0,-28000.0,113000.0,28000.0,28000.0,70378000.0,1401000.0,903000.0,62017000.0,62017000.0,6542000.0,493000.0,6049000.0,1055892000.0,11324000.0,-1000.0,50000.0,0.0,0.0,11275000.0,-3336000.0,14611000.0,0.0,11274000.0,9549000.0,2318000.0,2744000.0,0.0,1044568000.0,27000.0,7000.0,336507000.0,93872000.0,93872000.0,,3576000.0,574937000.0,0.0,574937000.0,35642000.0,406000.0,35236000.0,35236000.0,2024-03-31
,63966780.0,63966780.0,113302900.0,131935200.0,944830800.0,1076766000.0,936290200.0,944830800.0,944830800.0,944830800.0,944830800.0,944830800.0,305163000.0,,,639667800.0,639667800.0,338619400.0,55300.0,,55300.0,0.0,0.0,338564100.0,4185900.0,,131935200.0,131935200.0,199240800.0,0.0,199240800.0,1283450200.0,8596000.0,50000.0,,0.0,0.0,8546000.0,,8546000.0,0.0,8546000.0,,,,,1274854300.0,325151100.0,,,101729700.0,,,527900.0,801295600.0,,,46150000.0,27517700.0,18632300.0,,2023-09-30
,63966780.0,63966780.0,72706000.0,158496000.0,923629000.0,1082125000.0,915058000.0,923629000.0,923629000.0,923645000.0,923629000.0,923629000.0,283961000.0,283961000.0,0.0,639668000.0,639668000.0,176866000.0,52000.0,-16000.0,52000.0,16000.0,16000.0,176814000.0,-1000.0,0.0,158480000.0,158480000.0,17729000.0,1804000.0,15925000.0,1100495000.0,8622000.0,50000.0,50000.0,0.0,0.0,8572000.0,-3081000.0,11653000.0,0.0,8572000.0,7107000.0,1802000.0,2744000.0,0.0,1091872000.0,16000.0,4000.0,208070000.0,103872000.0,103872000.0,1691000.0,28165000.0,663964000.0,0.0,663964000.0,86090000.0,300000.0,85790000.0,85790000.0,2023-03-31
