Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.3,7360000.0,0.0,0.0,-28880000.0,,1848750000.0,7360000.0,7360000.0,-27080000.0,27080000.0,-28880000.0,-28880000.0,1863620000.0,152000000.0,152000000.0,-0.19,-0.19,-28880000.0,-28880000.0,0.0,-28880000.0,,-28880000.0,-28880000.0,9160000.0,-19720000.0,-3730000.0,0.0,-27080000.0,27080000.0,11080000.0,14870000.0,14870000.0,,,25950000.0,1848750000.0,1874700000.0,1874700000.0,2023-12-31
0.0,0.264352,-830000.0,0.0,0.0,-20760000.0,,2036950000.0,-830000.0,-830000.0,-27390000.0,27390000.0,-20760000.0,-20760000.0,2081200000.0,148285714.0,148285714.0,-0.14,-0.14,-20760000.0,-20760000.0,0.0,-20760000.0,0.0,-20760000.0,-20760000.0,-7460000.0,-28220000.0,6640000.0,0.0,-27390000.0,27390000.0,-7470000.0,44250000.0,44250000.0,,,36780000.0,2036950000.0,2073730000.0,2073730000.0,2023-09-30
0.0,0.3,0.0,,,-37200000.0,30170000.0,1399430000.0,0.0,0.0,-30240000.0,30240000.0,-37200000.0,-37200000.0,1424300000.0,150560000.0,150560000.0,-2.5,-2.5,-37200000.0,-37200000.0,0.0,-37200000.0,0.0,-37200000.0,-37200000.0,6960000.0,-30240000.0,2900000.0,,-30240000.0,30240000.0,-2900000.0,24870000.0,24870000.0,30170000.0,30170000.0,21970000.0,1399430000.0,1421400000.0,1421400000.0,2023-06-30
519051.683998,0.114077,78230000.0,4550000.0,4550000.0,57070000.0,31370000.0,1608900000.0,82780000.0,82780000.0,-22410000.0,18350000.0,53039051.683998,57070000.0,1668240000.0,,,,,57070000.0,57070000.0,0.0,57070000.0,,57070000.0,57070000.0,7350000.0,64430000.0,-13870000.0,-700000.0,-22410000.0,18350000.0,107280000.0,59340000.0,15150000.0,31370000.0,31370000.0,166620000.0,1608900000.0,1775520000.0,1775520000.0,2023-03-31
0.0,0.3,47920000.0,0.0,0.0,-1040000.0,35410000.0,2072590000.0,47920000.0,47920000.0,-35350000.0,35350000.0,-1040000.0,-1040000.0,2086790000.0,150560000.0,150560000.0,-0.07,-0.07,-1040000.0,-1040000.0,0.0,-1040000.0,,-1040000.0,-1040000.0,13610000.0,12570000.0,6490000.0,0.0,-35350000.0,35350000.0,41450000.0,14200000.0,14200000.0,35410000.0,35410000.0,55650000.0,2072590000.0,2128240000.0,2128240000.0,2022-12-31
0.0,0.304971,63660000.0,,,24750000.0,,1927910000.0,63660000.0,63660000.0,-28050000.0,28050000.0,24750000.0,24750000.0,1959970000.0,154687500.0,154687500.0,0.16,0.16,24750000.0,24750000.0,0.0,24750000.0,,24750000.0,24750000.0,10860000.0,35610000.0,2190000.0,,-28050000.0,28050000.0,61340000.0,32060000.0,32060000.0,,,93400000.0,1927910000.0,2021310000.0,2021310000.0,2024-06-30 00:00:00
