Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.197995,4570000000.0,3180000000.0,410000000.0,11030000000.0,4570000000.0,4160000000.0,-170000000.0,170000000.0,3180000000.0,3180000000.0,18770000000.0,,,,,3180000000.0,3180000000.0,0.0,3180000000.0,-20000000.0,3200000000.0,3200000000.0,790000000.0,3990000000.0,150000000.0,-170000000.0,170000000.0,4010000000.0,7740000000.0,3210000000.0,410000000.0,410000000.0,2260000000.0,2260000000.0,11750000000.0,11030000000.0,22780000000.0,22780000000.0,2024-03-31
0.0,0.220202,5560000000.0,3830000000.0,420000000.0,11800000000.0,5560000000.0,5140000000.0,-190000000.0,190000000.0,3830000000.0,3830000000.0,19510000000.0,1293918919.0,1289562290.0,2.96,2.97,3830000000.0,3830000000.0,0.0,3830000000.0,-30000000.0,3860000000.0,3860000000.0,1090000000.0,4950000000.0,430000000.0,-190000000.0,190000000.0,4710000000.0,7710000000.0,2940000000.0,420000000.0,420000000.0,2460000000.0,2460000000.0,12420000000.0,11800000000.0,24220000000.0,24220000000.0,2023-12-31
0.0,0.243697,5350000000.0,3530000000.0,390000000.0,12260000000.0,5350000000.0,4960000000.0,-200000000.0,200000000.0,3530000000.0,3530000000.0,20180000000.0,1293040293.0,1293040293.0,2.73,2.73,3530000000.0,3530000000.0,0.0,3530000000.0,-70000000.0,3600000000.0,3600000000.0,1160000000.0,4760000000.0,380000000.0,-200000000.0,200000000.0,4580000000.0,7920000000.0,2980000000.0,390000000.0,390000000.0,2680000000.0,2680000000.0,12500000000.0,12260000000.0,24760000000.0,24760000000.0,2023-09-30
0.0,0.239401,4370000000.0,3020000000.0,430000000.0,14360000000.0,4370000000.0,3940000000.0,320000000.0,-70000000.0,3020000000.0,3020000000.0,18140000000.0,,,,,3020000000.0,3020000000.0,0.0,3020000000.0,-30000000.0,3050000000.0,3050000000.0,960000000.0,4010000000.0,-630000000.0,320000000.0,-70000000.0,3510000000.0,3780000000.0,-4790000000.0,430000000.0,350000000.0,6980000000.0,5970000000.0,7290000000.0,14360000000.0,21650000000.0,21650000000.0,2023-03-31
0.0,0.248307,4960000000.0,3280000000.0,390000000.0,13600000000.0,4960000000.0,4570000000.0,-140000000.0,140000000.0,3280000000.0,3280000000.0,20530000000.0,1296442688.0,1296442688.0,2.53,2.53,3280000000.0,3280000000.0,0.0,3280000000.0,-50000000.0,3330000000.0,3330000000.0,1100000000.0,4430000000.0,400000000.0,-140000000.0,140000000.0,4170000000.0,6930000000.0,2740000000.0,390000000.0,390000000.0,2200000000.0,2200000000.0,11100000000.0,13600000000.0,24700000000.0,24700000000.0,2022-12-31
0.0,0.216529,6630000000.0,4640000000.0,410000000.0,12620000000.0,6630000000.0,6220000000.0,-170000000.0,170000000.0,4640000000.0,4640000000.0,20580000000.0,1292479109.0,1288888889.0,3.59,3.6,4640000000.0,4640000000.0,0.0,4640000000.0,-100000000.0,4740000000.0,4740000000.0,1310000000.0,6050000000.0,370000000.0,-170000000.0,170000000.0,5850000000.0,7960000000.0,3120000000.0,410000000.0,410000000.0,2400000000.0,2400000000.0,13810000000.0,12620000000.0,26430000000.0,26430000000.0,2024-06-30 00:00:00
0.0,0.231041,6200000000.0,4270000000.0,360000000.0,12390000000.0,6200000000.0,5840000000.0,-170000000.0,170000000.0,4270000000.0,4270000000.0,19390000000.0,1293939394.0,1293939394.0,3.3,3.3,4270000000.0,4270000000.0,0.0,4270000000.0,-90000000.0,4360000000.0,4360000000.0,1310000000.0,5670000000.0,460000000.0,-170000000.0,170000000.0,5380000000.0,7000000000.0,2710000000.0,360000000.0,360000000.0,2120000000.0,2120000000.0,12380000000.0,12390000000.0,24770000000.0,24770000000.0,2023-06-30 00:00:00
