Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
34888678.526824,0.367249,6056163000.0,95000000.0,95000000.0,2197464000.0,1529995000.0,5269532000.0,6151163000.0,4621168000.0,-1149376000.0,1149376000.0,2137352678.526824,2197464000.0,26988310000.0,,,,,2197464000.0,2197464000.0,0.0,2197464000.0,685000.0,2196779000.0,2196779000.0,1275013000.0,3471792000.0,456827000.0,95000000.0,-1149376000.0,1149376000.0,4069341000.0,21718778000.0,11197661000.0,1529995000.0,1529995000.0,6809600000.0,6809600000.0,25788119000.0,5269532000.0,31057651000.0,31057651000.0,2024-03-31
0.0,0.306079,6635659000.0,0.0,0.0,2838237000.0,1404359000.0,3849200000.0,6635659000.0,5231300000.0,-1141350000.0,1141350000.0,2838237000.0,2838237000.0,24501571000.0,77272992.0,77272992.0,36.73,36.73,2838237000.0,2838237000.0,0.0,2838237000.0,136000.0,2838101000.0,2838101000.0,1251849000.0,4089950000.0,384524000.0,0.0,-1141350000.0,1141350000.0,4846776000.0,20652371000.0,11111580000.0,1404359000.0,1404359000.0,6148253000.0,6148253000.0,25499147000.0,3849200000.0,29348347000.0,29348347000.0,2023-12-31
0.0,0.269166,4962892000.0,0.0,0.0,1781071000.0,1370629000.0,4583700000.0,4962892000.0,3592263000.0,-1150128000.0,1150128000.0,1781071000.0,1781071000.0,24228785000.0,77437870.0,77437870.0,23.0,23.0,1781071000.0,1781071000.0,0.0,1781071000.0,-3724000.0,1784795000.0,1784795000.0,657340000.0,2442135000.0,293330000.0,0.0,-1150128000.0,1150128000.0,3298933000.0,19645085000.0,11084027000.0,1370629000.0,1370629000.0,5361585000.0,5361585000.0,22944018000.0,4583700000.0,27527718000.0,27527718000.0,2023-09-30
-55746659.556335,0.371644,4393886000.0,-150000000.0,-150000000.0,1146602000.0,1347617000.0,4644268000.0,4243886000.0,2896269000.0,-1090446000.0,1090446000.0,1240855340.443665,1146602000.0,24895934000.0,77264286.0,77264286.0,14.84,14.84,1146602000.0,1146602000.0,0.0,1146602000.0,11903000.0,1134699000.0,1134699000.0,671124000.0,1805823000.0,315919000.0,-150000000.0,-1090446000.0,1090446000.0,2730350000.0,20251666000.0,11222732000.0,1347617000.0,1347617000.0,5842062000.0,5842062000.0,22982016000.0,4644268000.0,27626284000.0,27626284000.0,2023-06-30
-35853762.431117,0.303982,3893344000.0,-117947000.0,-117947000.0,1122680000.0,1285339000.0,10363287000.0,3775397000.0,2490058000.0,-365601000.0,908382000.0,1204773237.568883,1122680000.0,23205382000.0,,,,,1122680000.0,1122680000.0,0.0,1122680000.0,21805000.0,1100875000.0,1100875000.0,480801000.0,1581676000.0,-452869000.0,-124402000.0,-365601000.0,908382000.0,2530713000.0,12842095000.0,1513503000.0,1285339000.0,1251135000.0,10331046000.0,8914666000.0,15372808000.0,10363287000.0,25736095000.0,25736095000.0,2023-03-31
,,,,,,,,,,,,,,,77204158.0,77204158.0,5.05,5.05,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.325402,5309400000.0,0.0,0.0,1853100000.0,1472700000.0,4789100000.0,5309400000.0,3836700000.0,-1105000000.0,1105000000.0,1853100000.0,1853100000.0,24686400000.0,77276897.0,77276897.0,23.98,23.98,1853100000.0,1853100000.0,0.0,1853100000.0,4900000.0,1848200000.0,1842800000.0,888900000.0,2731700000.0,447400000.0,0.0,-1105000000.0,1105000000.0,3389300000.0,19897300000.0,10043800000.0,1472700000.0,1472700000.0,6194600000.0,6194600000.0,23286600000.0,4789100000.0,28075700000.0,28075700000.0,2024-06-30 00:00:00
