Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.00042,-225091000.0,0.0,0.0,-290408000.0,640000.0,97890000.0,-225091000.0,-225731000.0,-64798000.0,64798000.0,-290408000.0,-290408000.0,457630000.0,968026667.0,968026667.0,-0.3,-0.3,-290408000.0,-290408000.0,0.0,-290408000.0,-290407000.0,-290407000.0,-122000.0,-290529000.0,106050000.0,0.0,-64798000.0,64798000.0,-331781000.0,359740000.0,345902000.0,640000.0,640000.0,501000.0,501000.0,27959000.0,97890000.0,125849000.0,125849000.0,2023-12-31
0.0,0.3,8625000.0,0.0,0.0,-19826000.0,323000.0,-32433000.0,8625000.0,8302000.0,-28099000.0,28099000.0,-19826000.0,-19826000.0,90056000.0,991300000.0,991300000.0,-0.02,-0.02,-19826000.0,-19826000.0,0.0,-19826000.0,-19826000.0,-19826000.0,29000.0,-19797000.0,143566000.0,0.0,-28099000.0,28099000.0,-135264000.0,122489000.0,116441000.0,323000.0,323000.0,145000.0,145000.0,-12775000.0,-32433000.0,-45208000.0,-45208000.0,2023-09-30
0.0,0.3,-101931000.0,0.0,0.0,-134149000.0,320000.0,69375000.0,-101931000.0,-102251000.0,-31869000.0,31869000.0,-134149000.0,-134149000.0,214533000.0,838431250.0,838431250.0,-0.16,-0.16,-134149000.0,-134149000.0,0.0,-134149000.0,-134150000.0,-134150000.0,30000.0,-134120000.0,15179000.0,0.0,-31869000.0,31869000.0,-117431000.0,145158000.0,138229000.0,320000.0,320000.0,471000.0,471000.0,27727000.0,69375000.0,97102000.0,97102000.0,2023-06-30
0.0,0.02802,33605000.0,,,2116000.0,316000.0,542668000.0,33605000.0,33289000.0,-81805000.0,31112000.0,2116000.0,2116000.0,492887000.0,,,,,2116000.0,2116000.0,0.0,2116000.0,2116000.0,2116000.0,61000.0,2177000.0,-18471000.0,,-81805000.0,31112000.0,134755000.0,-49781000.0,-71949000.0,316000.0,316000.0,10085000.0,2239000.0,84974000.0,542668000.0,627642000.0,627642000.0,2023-03-31
0.0,0.036734,-26085000.0,0.0,0.0,-57953000.0,331000.0,115195000.0,-26085000.0,-26416000.0,-33747000.0,33747000.0,-57953000.0,-57953000.0,222104000.0,643922222.0,643922222.0,-0.09,-0.09,-57953000.0,-57953000.0,0.0,-57953000.0,-57953000.0,-57953000.0,-2210000.0,-60163000.0,18430000.0,0.0,-33747000.0,33747000.0,-44846000.0,106909000.0,96977000.0,331000.0,331000.0,988000.0,988000.0,62063000.0,115195000.0,177258000.0,177258000.0,2022-12-31
0.0,0.3,-126150000.0,0.0,0.0,-154095000.0,291000.0,79747000.0,-126150000.0,-126441000.0,-27632000.0,27632000.0,-154095000.0,-154095000.0,231409000.0,1097015994.0,1097015994.0,-0.09,-0.09,-154095000.0,-154095000.0,0.0,-154095000.0,-154096000.0,-154096000.0,23000.0,-154073000.0,11620000.0,0.0,-27632000.0,27632000.0,-138061000.0,151662000.0,146242000.0,291000.0,291000.0,149000.0,149000.0,13601000.0,79747000.0,93348000.0,93348000.0,2024-06-30 00:00:00
21300.0,0.3,-42943000.0,71000.0,71000.0,-55514000.0,296000.0,62922000.0,-42872000.0,-43168000.0,100999000.0,12120000.0,-55563700.0,-55514000.0,193889000.0,,,,,-55514000.0,-55514000.0,0.0,-55514000.0,-55514000.0,-55514000.0,226000.0,-55288000.0,-249611000.0,71000.0,100999000.0,12120000.0,-49666000.0,130967000.0,116419000.0,296000.0,296000.0,3557000.0,87000.0,81301000.0,62922000.0,144223000.0,144223000.0,2024-03-31 00:00:00
