Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.3,12615000.0,0.0,0.0,-2179000.0,870438000.0,12615000.0,12615000.0,-7124000.0,7124000.0,-2179000.0,-2179000.0,1112372000.0,18158333.0,18158333.0,-0.12,-0.12,-2179000.0,-2179000.0,0.0,-2179000.0,-177000.0,-2002000.0,-2002000.0,7493000.0,5491000.0,10399000.0,0.0,-7124000.0,7124000.0,2216000.0,241934000.0,241934000.0,244150000.0,870438000.0,1114588000.0,1114588000.0,2023-09-30
0.0,0.333081,25920000.0,0.0,0.0,13187000.0,114994000.0,25920000.0,25920000.0,-6069000.0,6069000.0,13187000.0,13187000.0,1118328000.0,16126973.0,16126973.0,0.817698,0.817698,13187000.0,13187000.0,0.0,13187000.0,-52000.0,13239000.0,13239000.0,6612000.0,19851000.0,6446000.0,0.0,-6069000.0,6069000.0,19474000.0,1003334000.0,1003334000.0,1022808000.0,114994000.0,1137802000.0,1137802000.0,2023-06-30
0.0,0.059072,11128000.0,0.0,0.0,-6303000.0,1411257000.0,11128000.0,11128000.0,-18221000.0,18221000.0,-6303000.0,-6303000.0,1479068000.0,,,,,-6303000.0,-6303000.0,0.0,-6303000.0,371000.0,-6674000.0,-6674000.0,-419000.0,-7093000.0,8020000.0,0.0,-18221000.0,18221000.0,3871000.0,67811000.0,67811000.0,71682000.0,1411257000.0,1482939000.0,1482939000.0,2024-03-31 00:00:00
0.0,0.3,17068000.0,0.0,0.0,2367000.0,1392709000.0,17068000.0,17068000.0,-8043000.0,8043000.0,2367000.0,2367000.0,1455033000.0,15780000.0,15780000.0,0.15,0.15,2367000.0,2367000.0,0.0,2367000.0,25000.0,2342000.0,2342000.0,6683000.0,9025000.0,11626000.0,0.0,-8043000.0,8043000.0,4987000.0,62324000.0,62324000.0,67311000.0,1392709000.0,1460020000.0,1460020000.0,2024-06-30 00:00:00
