Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,722000000.0,,,293100000.0,301900000.0,8509700000.0,722000000.0,420100000.0,-175600000.0,175600000.0,293100000.0,293100000.0,11614300000.0,,,,,293100000.0,293100000.0,0.0,293100000.0,0.0,293100000.0,0.0,293100000.0,-48600000.0,244500000.0,224600000.0,,-175600000.0,175600000.0,195500000.0,3104600000.0,2045300000.0,301900000.0,301900000.0,3300100000.0,8509700000.0,11809800000.0,11809800000.0,2024-03-31
0.0,0.259905,1003700000.0,,,373600000.0,295400000.0,8710400000.0,1003700000.0,708300000.0,-203500000.0,203500000.0,373600000.0,373600000.0,11978900000.0,115308642.0,114953846.0,3.24,3.25,373600000.0,373600000.0,0.0,373600000.0,0.0,373600000.0,0.0,373600000.0,131200000.0,504800000.0,427300000.0,,-203500000.0,203500000.0,281000000.0,3268500000.0,2037400000.0,295400000.0,295400000.0,3549500000.0,8710400000.0,12259900000.0,12259900000.0,2023-12-31
0.0,0.298339,860900000.0,,,316800000.0,268800000.0,7823900000.0,860900000.0,592100000.0,-140600000.0,140600000.0,316800000.0,272800000.0,10776300000.0,115593220.0,115105485.0,2.36,2.37,272800000.0,272800000.0,0.0,272800000.0,0.0,272800000.0,-44000000.0,316800000.0,134700000.0,451500000.0,294400000.0,,-140600000.0,140600000.0,297700000.0,2952400000.0,1774700000.0,268800000.0,268800000.0,3250100000.0,7823900000.0,11074000000.0,11074000000.0,2023-09-30
0.0,0.292154,875000000.0,,,375300000.0,229700000.0,7826500000.0,875000000.0,645300000.0,-115100000.0,115100000.0,375300000.0,371300000.0,10633600000.0,115310559.0,114953560.0,3.22,3.23,371300000.0,371300000.0,0.0,371300000.0,0.0,371300000.0,-4000000.0,375300000.0,154900000.0,530200000.0,199100000.0,,-115100000.0,115100000.0,446200000.0,2807100000.0,1719300000.0,229700000.0,229700000.0,3253300000.0,7826500000.0,11079800000.0,11079800000.0,2023-06-30
4371372.85311,0.346687,1147334000.0,12609000.0,12609000.0,518653000.0,244030000.0,11306833000.0,1159943000.0,915913000.0,-44878000.0,122032000.0,510415372.85311,518653000.0,13973116000.0,,,,,518653000.0,518653000.0,0.0,518653000.0,0.0,518653000.0,,518653000.0,275228000.0,793881000.0,63885000.0,-18447000.0,-44878000.0,122032000.0,762265000.0,2666283000.0,-4197572000.0,244030000.0,132280000.0,3428548000.0,11306833000.0,14735381000.0,14735381000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,115320755.0,115103578.0,5.3,5.31,,,,,,,-10500000.0,,,,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.265866,860300000.0,,,281100000.0,319600000.0,7958400000.0,860300000.0,540700000.0,-157800000.0,157800000.0,281100000.0,281100000.0,11088000000.0,115204918.0,115204918.0,2.44,2.44,281100000.0,281100000.0,0.0,281100000.0,0.0,281100000.0,0.0,281100000.0,101800000.0,382900000.0,106200000.0,,-157800000.0,157800000.0,434500000.0,3129600000.0,1904500000.0,319600000.0,319600000.0,3564100000.0,7958400000.0,11522500000.0,11522500000.0,2024-06-30 00:00:00
