Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
0.0,152284000.0,152284000.0,114857000.0,425972000.0,4681981000.0,5064385000.0,3977682000.0,4681981000.0,56742000.0,4695155000.0,4744655000.0,4695155000.0,4695155000.0,4542871000.0,,152284000.0,152284000.0,1285740000.0,157326000.0,,,9268000.0,101171000.0,51671000.0,49500000.0,46887000.0,1128414000.0,47040000.0,324801000.0,5071000.0,319730000.0,,115832000.0,586874000.0,,,0.0,586874000.0,5980895000.0,874799000.0,21722000.0,,,35816000.0,35816000.0,,13174000.0,13174000.0,804087000.0,,804087000.0,0.0,804087000.0,,,,,5106096000.0,213578000.0,,,,2211451000.0,,,,2417000.0,6423000.0,1099701000.0,,,1572526000.0,1318153000.0,254373000.0,,2024-03-31
,152284000.0,152284000.0,404548000.0,702681000.0,4389134000.0,5054474000.0,3737586000.0,4389134000.0,50490000.0,4402283000.0,4459783000.0,4402283000.0,4402283000.0,4249999000.0,,152284000.0,152284000.0,1901409000.0,147609000.0,-1000.0,,3934000.0,103405000.0,45905000.0,57500000.0,40271000.0,1753800000.0,38467000.0,599276000.0,4585000.0,594691000.0,,86817000.0,998223000.0,,,5685000.0,992538000.0,6303692000.0,812305000.0,20819000.0,,0.0,12236000.0,12236000.0,,13149000.0,13149000.0,766101000.0,,766101000.0,22183000.0,743918000.0,,,,,5491386000.0,192908000.0,,,,2564631000.0,,,,6495000.0,0.0,1418099000.0,,,1309253000.0,1061610000.0,247643000.0,,2023-09-30
,152284000.0,152284000.0,139938000.0,370006000.0,4286684000.0,4644706000.0,3639552000.0,4286684000.0,28592000.0,4303292000.0,4383792000.0,4303292000.0,4303292000.0,4151008000.0,1378312000.0,152284000.0,152284000.0,915117000.0,148962000.0,2000.0,40271000.0,3981000.0,104708000.0,24208000.0,80500000.0,40271000.0,766155000.0,511000.0,265298000.0,4384000.0,260914000.0,125701000.0,88881000.0,326419000.0,14635000.0,17862000.0,18074000.0,275848000.0,5218409000.0,812703000.0,17115000.0,27903000.0,0.0,100000.0,12762000.0,100000.0,16608000.0,16608000.0,766218000.0,-719386000.0,1485604000.0,0.0,766218000.0,1192394000.0,254996000.0,38214000.0,0.0,4405707000.0,1000.0,0.0,26007000.0,77114000.0,2120086000.0,1099318000.0,455195000.0,565573000.0,8069000.0,174926000.0,1213957000.0,0.0,1213957000.0,785547000.0,584071000.0,201476000.0,201476000.0,2023-03-31
