Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-73000000.0,0.4,2354500000.0,-182500000.0,-182500000.0,20300000.0,668800000.0,5713800000.0,2172000000.0,1503200000.0,-1422900000.0,1422900000.0,129800000.0,20300000.0,12457800000.0,,,,,20300000.0,20300000.0,0.0,20300000.0,20300000.0,20300000.0,60000000.0,80300000.0,29200000.0,-182500000.0,182500000.0,-1422900000.0,1422900000.0,1656500000.0,6744000000.0,5275100000.0,668800000.0,668800000.0,8400500000.0,5713800000.0,14114300000.0,14114300000.0,2024-03-31
0.0,0.251854,3002900000.0,0.0,0.0,887600000.0,667000000.0,6062300000.0,3002900000.0,2335900000.0,-1149500000.0,1149500000.0,887600000.0,887600000.0,13324400000.0,975384615.0,975384615.0,0.91,0.91,887600000.0,887600000.0,0.0,887600000.0,887600000.0,887600000.0,298800000.0,1186400000.0,98400000.0,0.0,,-1149500000.0,1149500000.0,2237500000.0,7262100000.0,5631000000.0,667000000.0,667000000.0,9499600000.0,6062300000.0,15561900000.0,15561900000.0,2023-12-31
0.0,0.260575,2972300000.0,0.0,0.0,916000000.0,666100000.0,5800000000.0,2972300000.0,2306200000.0,-1067400000.0,1067400000.0,916000000.0,916000000.0,12723000000.0,974468085.0,974468085.0,0.94,0.94,916000000.0,916000000.0,0.0,916000000.0,916000000.0,916000000.0,322800000.0,1238800000.0,15600000.0,0.0,,-1067400000.0,1067400000.0,2290600000.0,6923000000.0,5526900000.0,666100000.0,666100000.0,9213600000.0,5800000000.0,15013600000.0,15013600000.0,2023-09-30
-1943442.825389,0.318597,2122600000.0,-6100000.0,-6100000.0,275900000.0,657300000.0,6604300000.0,2116500000.0,1459200000.0,-1054300000.0,1054300000.0,280056557.174611,275900000.0,13221700000.0,985357143.0,985357143.0,0.28,0.28,275900000.0,275900000.0,0.0,275900000.0,275900000.0,275900000.0,129000000.0,404900000.0,41300000.0,-6100000.0,,-1054300000.0,1054300000.0,1424000000.0,6617400000.0,5174400000.0,657300000.0,657300000.0,8041400000.0,6604300000.0,14645700000.0,14645700000.0,2023-06-30
-40822500.0,0.3,2017472000.0,-136075000.0,-136075000.0,52037000.0,677581000.0,23432964000.0,1881397000.0,1203816000.0,-1026046000.0,1088317000.0,147289500.0,52037000.0,12993876000.0,,,,,52037000.0,52037000.0,0.0,52037000.0,52037000.0,52037000.0,63462000.0,115499000.0,-161561000.0,-136106000.0,,-1026046000.0,1088317000.0,1590298000.0,-10439088000.0,-14218916000.0,677581000.0,641267000.0,-8848790000.0,23432964000.0,14584174000.0,14584174000.0,2023-03-31
,,,,,,,,,,,,,,,977627119.0,977627119.0,0.59,0.59,,,,,,,,,,,505500000.0,,,,,,,,,,,,2022-12-31
0.0,0.225617,1695000000.0,0.0,0.0,-316800000.0,669100000.0,7343200000.0,1695000000.0,1025900000.0,-1435000000.0,1435000000.0,-316800000.0,-316800000.0,13396400000.0,960000000.0,960000000.0,-0.33,-0.33,-316800000.0,-316800000.0,0.0,-316800000.0,-316800000.0,-316800000.0,-92300000.0,-409100000.0,46700000.0,0.0,,-1435000000.0,1435000000.0,979200000.0,6053200000.0,4474100000.0,669100000.0,669100000.0,7032400000.0,7343200000.0,14375600000.0,14375600000.0,2024-06-30 00:00:00
