Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
65534050.0,65534050.0,87571000.0,742311000.0,5503142000.0,6244972000.0,5207865000.0,5503142000.0,806000.0,5503467000.0,5503467000.0,5794889000.0,291422000.0,5503467000.0,5372399000.0,,,131068000.0,131068000.0,1422189000.0,85945000.0,,65260000.0,0.0,0.0,0.0,20685000.0,1336244000.0,64107000.0,742311000.0,806000.0,741505000.0,,3025000.0,475842000.0,,,257868000.0,217974000.0,7217078000.0,672969000.0,10000000.0,,,178901000.0,178901000.0,,325000.0,325000.0,483743000.0,,483743000.0,1956000.0,481787000.0,,,,,6544109000.0,167434000.0,,,673623000.0,,,,66979000.0,17970000.0,500982000.0,,,5117121000.0,4463187000.0,653934000.0,,2024-03-31
65534050.0,65534050.0,,763496000.0,7814513000.0,8576957000.0,7136764000.0,7814513000.0,1377000.0,7814838000.0,7814838000.0,8085510000.0,270672000.0,7814838000.0,7683770000.0,,,131068000.0,131068000.0,1778983000.0,188790000.0,,166204000.0,356000.0,356000.0,0.0,22230000.0,1590193000.0,84308000.0,763140000.0,1021000.0,762119000.0,,2103000.0,599663000.0,,,329269000.0,270394000.0,9864493000.0,1137536000.0,139316000.0,,0.0,177685000.0,177685000.0,,325000.0,325000.0,820210000.0,,820210000.0,18315000.0,801895000.0,,,,,8726957000.0,255984000.0,,,870432000.0,,,,132765000.0,453000.0,736450000.0,,,6730873000.0,5450713000.0,1280160000.0,,2023-09-30
65534050.0,65534050.0,,582476000.0,11244158000.0,11825038000.0,10260713000.0,11244158000.0,1921000.0,11244483000.0,11244483000.0,11504726000.0,260243000.0,11244483000.0,11113415000.0,15707791000.0,332020000.0,131068000.0,131068000.0,2428658000.0,325559000.0,25997000.0,298897000.0,665000.0,665000.0,0.0,25997000.0,2103099000.0,260096000.0,581811000.0,1256000.0,580555000.0,12023000.0,113396000.0,1294479000.0,158706000.0,3249000.0,778942000.0,353582000.0,13933384000.0,1569572000.0,230286000.0,234282000.0,0.0,14898000.0,2540000.0,12358000.0,325000.0,325000.0,1316274000.0,-1621214000.0,2937488000.0,28925000.0,18320000.0,2397872000.0,391348000.0,101023000.0,0.0,12363812000.0,476861000.0,834926000.0,498154000.0,698908000.0,121920000.0,24760000.0,552228000.0,248487000.0,1048000.0,1429016000.0,-43737000.0,1472753000.0,8653273000.0,6692060000.0,1961213000.0,1961213000.0,2023-03-31
