Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
127365065.80729,0.299997,395049000.0,424554000.0,424554000.0,497851000.0,77178000.0,1060556000.0,819603000.0,742425000.0,-31212000.0,31212000.0,200662065.80729,497851000.0,1796980000.0,,,,,497851000.0,497851000.0,0.0,497851000.0,0.0,497851000.0,497851000.0,213362000.0,711213000.0,47761000.0,424554000.0,-31212000.0,31212000.0,229672000.0,736424000.0,447533000.0,77178000.0,77178000.0,966096000.0,1060556000.0,2026652000.0,2026652000.0,2024-03-31
0.0,0.193273,378868000.0,0.0,0.0,227472000.0,61429000.0,1086588000.0,378868000.0,317439000.0,-35470000.0,35470000.0,227472000.0,227472000.0,1744445000.0,61645528.0,61645528.0,3.69,3.69,227472000.0,227472000.0,0.0,227472000.0,0.0,227472000.0,227472000.0,54497000.0,281969000.0,27368000.0,0.0,-35470000.0,35470000.0,242948000.0,657857000.0,395111000.0,61429000.0,61429000.0,900805000.0,1086588000.0,1987393000.0,1987393000.0,2023-12-31
0.0,0.208337,347426000.0,0.0,0.0,200259000.0,60519000.0,1070687000.0,347426000.0,286907000.0,-33947000.0,33947000.0,200259000.0,200259000.0,1719127000.0,61728150.0,61728150.0,0.65,0.65,200259000.0,200259000.0,0.0,200259000.0,0.0,200259000.0,200259000.0,52701000.0,252960000.0,25973000.0,0.0,-33947000.0,33947000.0,221124000.0,648440000.0,391194000.0,60519000.0,60519000.0,869564000.0,1070687000.0,1940251000.0,1940251000.0,2023-09-30
0.0,0.211312,312857000.0,0.0,0.0,174181000.0,59983000.0,1006992000.0,312857000.0,252874000.0,-32025000.0,32025000.0,174181000.0,174181000.0,1634687000.0,61722537.0,61722537.0,2.822,2.822,174181000.0,174181000.0,0.0,174181000.0,0.0,174181000.0,174181000.0,46668000.0,220849000.0,24865000.0,0.0,-32025000.0,32025000.0,193575000.0,627695000.0,366279000.0,59983000.0,59983000.0,821270000.0,1006992000.0,1828262000.0,1828262000.0,2023-06-30
0.0,0.211734,304334000.0,,,168849000.0,58516000.0,969101000.0,304334000.0,245818000.0,-31615000.0,31615000.0,168849000.0,168849000.0,1558778000.0,,,,,168849000.0,168849000.0,0.0,168849000.0,0.0,168849000.0,168849000.0,45354000.0,214203000.0,19234000.0,,-31615000.0,31615000.0,190682000.0,589677000.0,355856000.0,58516000.0,58516000.0,780359000.0,969101000.0,1749460000.0,1749460000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,61605830.0,61605830.0,2.23,2.23,,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.219663,376299000.0,0.0,0.0,206147000.0,78741000.0,1115087000.0,376299000.0,297558000.0,-33381000.0,33381000.0,206147000.0,206147000.0,1825255000.0,61720659.0,61720659.0,3.34,3.34,206147000.0,206147000.0,0.0,206147000.0,0.0,206147000.0,206147000.0,58030000.0,264177000.0,48895000.0,0.0,-33381000.0,33381000.0,218212000.0,710168000.0,396946000.0,78741000.0,78741000.0,928380000.0,1115087000.0,2043467000.0,2043467000.0,2024-06-30 00:00:00
