Treasury Shares Number,Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Current Deferred Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
429140.0,16994860.0,17424000.0,12500000.0,7060500000.0,8274900000.0,4979100000.0,7060500000.0,12500000.0,8274900000.0,8274900000.0,8274900000.0,8274900000.0,8240900000.0,,,34000000.0,34000000.0,3287200000.0,557900000.0,,24200000.0,8500000.0,8500000.0,316600000.0,2729300000.0,202800000.0,,4000000.0,4000000.0,0.0,,97600000.0,2380900000.0,,,167000000.0,2213900000.0,11562100000.0,3853700000.0,32100000.0,,,2300000.0,35500000.0,35500000.0,733400000.0,11000000.0,1214400000.0,8900000.0,1205500000.0,1812800000.0,,1812800000.0,101700000.0,1711100000.0,,,,,7708400000.0,334300000.0,17300000.0,,,,2789600000.0,,,5800000.0,67600000.0,2312400000.0,,,2181400000.0,1792800000.0,388600000.0,,,2024-03-31
,17424000.0,17424000.0,4500000.0,6820100000.0,8038200000.0,4979300000.0,6820100000.0,0.0,8033700000.0,8033700000.0,8033700000.0,8033700000.0,7999700000.0,,,34000000.0,34000000.0,3051100000.0,511700000.0,,23400000.0,,,279400000.0,2539400000.0,159800000.0,,4500000.0,0.0,4500000.0,,96000000.0,2231600000.0,,,233300000.0,1998300000.0,11084800000.0,3566100000.0,24300000.0,,,,100900000.0,100900000.0,738400000.0,13800000.0,1213600000.0,8100000.0,1205500000.0,1459300000.0,,1459300000.0,41100000.0,1418200000.0,,,,,7518700000.0,287300000.0,11900000.0,,,,2781500000.0,,,600000.0,130600000.0,2318600000.0,,,1988200000.0,1176000000.0,812200000.0,,,2023-09-30
,17424000.0,17424000.0,45800000.0,6425300000.0,7680100000.0,4610500000.0,6425300000.0,1700000.0,7636000000.0,7636000000.0,7636000000.0,7636000000.0,7602000000.0,6799300000.0,35200000.0,34000000.0,34000000.0,3345400000.0,534400000.0,289300000.0,28900000.0,0.0,0.0,289300000.0,2811000000.0,193000000.0,191000000.0,45800000.0,1700000.0,44100000.0,113900000.0,113900000.0,2214500000.0,46000000.0,19300000.0,191000000.0,2149200000.0,10981400000.0,3559900000.0,21800000.0,111100000.0,300000.0,,0.0,92600000.0,698600000.0,14000000.0,1210700000.0,5200000.0,1205500000.0,1501900000.0,-844800000.0,2346700000.0,14900000.0,257400000.0,989900000.0,893800000.0,190700000.0,0.0,7421500000.0,222400000.0,,0.0,19300000.0,298200000.0,3037000000.0,1514400000.0,1522600000.0,78000000.0,129800000.0,2373800000.0,-44000000.0,2417800000.0,1615200000.0,1017000000.0,598200000.0,310500000.0,287700000.0,2023-03-31
