Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.365037,-62626000.0,0.0,0.0,-77501000.0,59400000.0,2281931000.0,-62626000.0,-122026000.0,-30000.0,30000.0,-77501000.0,-77501000.0,2837332000.0,,,,,-77501000.0,-77501000.0,0.0,-77501000.0,-77501000.0,-77501000.0,-44555000.0,-122056000.0,4749000.0,0.0,-30000.0,30000.0,-126775000.0,555401000.0,420957000.0,59400000.0,59400000.0,428626000.0,2281931000.0,2710557000.0,2710557000.0,2024-03-31
0.0,0.0,-105545000.0,0.0,0.0,-165384000.0,59787000.0,1931912000.0,-105545000.0,-165332000.0,-52000.0,52000.0,-165384000.0,-165384000.0,2436642000.0,109525828.0,109525828.0,-1.51,-1.51,-165384000.0,-165384000.0,0.0,-165384000.0,-165384000.0,-165384000.0,0.0,-165384000.0,610000.0,0.0,-52000.0,52000.0,-165942000.0,504730000.0,366520000.0,59787000.0,59787000.0,338788000.0,1931912000.0,2270700000.0,2270700000.0,2023-12-31
0.0,0.0,-129272000.0,0.0,0.0,-189707000.0,60396000.0,2089442000.0,-129272000.0,-189668000.0,-39000.0,39000.0,-189707000.0,-189707000.0,2609705000.0,103642389.0,103642389.0,-1.8304,-1.8304,-189707000.0,-189707000.0,0.0,-189707000.0,-189707000.0,-189707000.0,0.0,-189707000.0,233000.0,0.0,-39000.0,39000.0,-189901000.0,520263000.0,392565000.0,60396000.0,60396000.0,330362000.0,2089442000.0,2419804000.0,2419804000.0,2023-09-30
0.0,0.0,-97956000.0,0.0,0.0,-157523000.0,59507000.0,2074517000.0,-97956000.0,-157463000.0,-60000.0,60000.0,-157523000.0,-157523000.0,2607911000.0,103633553.0,103633553.0,-1.52,-1.52,-157523000.0,-157523000.0,0.0,-157523000.0,-157523000.0,-157523000.0,0.0,-157523000.0,2939000.0,0.0,-60000.0,60000.0,-160402000.0,533394000.0,410946000.0,59507000.0,59507000.0,372992000.0,2074517000.0,2447509000.0,2447509000.0,2023-06-30
-54000.0,0.3,106662000.0,-180000.0,-180000.0,50858000.0,67891000.0,1910263000.0,106482000.0,38591000.0,-92000.0,92000.0,50984000.0,50858000.0,2431908000.0,,,,,50858000.0,50858000.0,0.0,50858000.0,50858000.0,50858000.0,-12359000.0,38499000.0,98684000.0,-180000.0,-92000.0,92000.0,-59913000.0,521645000.0,383905000.0,67891000.0,67891000.0,461732000.0,1910263000.0,2371995000.0,2371995000.0,2023-03-31
,,,,,,,,,,,,,,,108328017.0,108328017.0,-2.32,-2.32,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.0,-32813000.0,0.0,0.0,-84710000.0,51842000.0,2219187000.0,-32813000.0,-84655000.0,-55000.0,55000.0,-84710000.0,-84710000.0,2754290000.0,103304878.0,103304878.0,-0.82,-0.82,-84710000.0,-84710000.0,0.0,-84710000.0,-84710000.0,-84710000.0,0.0,-84710000.0,2702000.0,0.0,-55000.0,55000.0,-87357000.0,535103000.0,415160000.0,51842000.0,51842000.0,447746000.0,2219187000.0,2666933000.0,2666933000.0,2024-06-30 00:00:00
