Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Preferred Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Subsidiariesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date
6853458827.0,6853458827.0,42107500000.0,42460400000.0,74809500000.0,119038900000.0,14666900000.0,112864800000.0,42500000.0,76621000000.0,38055300000.0,150924500000.0,114676300000.0,0.0,114676300000.0,8086400000.0,106589900000.0,68534600000.0,38055300000.0,58356400000.0,40479700000.0,2015000000.0,1845600000.0,36266500000.0,18300000.0,36248200000.0,352600000.0,17876700000.0,1236300000.0,6193900000.0,24200000.0,6169700000.0,55400000.0,3650700000.0,33700000.0,3617000000.0,173032700000.0,140489100000.0,2052400000.0,0.0,5973400000.0,5973400000.0,0.0,0.0,0.0,1811500000.0,1809900000.0,1600000.0,130651800000.0,130651800000.0,1943000000.0,128708800000.0,32543600000.0,5411500000.0,5235500000.0,172400000.0,11863900000.0,9860300000.0,9549900000.0,310400000.0,2024-03-31
6853458827.0,6853458827.0,43279000000.0,44072400000.0,67177800000.0,113027800000.0,8293900000.0,105233100000.0,51700000.0,69007100000.0,38055300000.0,145113600000.0,107062400000.0,0.0,107062400000.0,472500000.0,106589900000.0,68534600000.0,38055300000.0,66727500000.0,41868000000.0,2234000000.0,1196300000.0,38078700000.0,27500000.0,38051200000.0,359000000.0,24859500000.0,6885900000.0,5993700000.0,24200000.0,5969500000.0,47700000.0,3710300000.0,43000000.0,3667300000.0,173789900000.0,140636500000.0,2006600000.0,0.0,2602700000.0,2602700000.0,0.0,0.0,0.0,1829300000.0,1827700000.0,1600000.0,134197900000.0,134197900000.0,3982400000.0,130215500000.0,33153400000.0,5738100000.0,8187400000.0,143100000.0,10474500000.0,8610300000.0,7868600000.0,741700000.0,2023-09-30
6853458827.0,6853458827.0,46958800000.0,47605800000.0,64498400000.0,113944900000.0,4843400000.0,102553700000.0,60900000.0,66400000000.0,38055300000.0,144371800000.0,104455300000.0,0.0,104455300000.0,-2134600000.0,106589900000.0,68534600000.0,38055300000.0,68616100000.0,42777700000.0,2452900000.0,0.0,39954800000.0,38300000.0,39916500000.0,370000000.0,25838400000.0,6785900000.0,7651000000.0,22600000.0,7628400000.0,51100000.0,4283900000.0,88500000.0,4195400000.0,173071400000.0,142389600000.0,1514400000.0,221600000.0,2613000000.0,2613000000.0,0.0,0.0,0.0,1901600000.0,1900000000.0,1600000.0,136139000000.0,136139000000.0,3802800000.0,132336200000.0,30681800000.0,7743000000.0,7121900000.0,109000000.0,11672600000.0,4035300000.0,3449200000.0,586100000.0,2023-03-31
