Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.306818,67065000.0,21777000.0,10905000.0,223762000.0,67065000.0,56160000.0,-24744000.0,24744000.0,21777000.0,21777000.0,275474000.0,,,,,21777000.0,21777000.0,0.0,21777000.0,21777000.0,21777000.0,9639000.0,31416000.0,9859000.0,-24744000.0,24744000.0,47430000.0,51712000.0,48473000.0,10905000.0,10905000.0,,,99142000.0,223762000.0,322904000.0,322904000.0,2024-03-31
0.0,0.129748,157268000.0,116330000.0,691000.0,431133000.0,157268000.0,156577000.0,-22903000.0,22903000.0,116330000.0,116330000.0,511808000.0,387766667.0,387766667.0,0.3,0.3,116330000.0,116330000.0,0.0,116330000.0,116330000.0,116330000.0,17344000.0,133674000.0,84182000.0,-22903000.0,22903000.0,72424000.0,80675000.0,57011000.0,691000.0,691000.0,6716000.0,6716000.0,153099000.0,431133000.0,584232000.0,584232000.0,2023-12-31
0.0,0.218855,-1401000.0,-1392000.0,299000.0,0.0,-1401000.0,-1700000.0,-82000.0,82000.0,-1392000.0,-1392000.0,11583000.0,393889200.0,393889200.0,-0.003534,-0.003534,-1392000.0,-1392000.0,0.0,-1392000.0,-1392000.0,-1392000.0,-390000.0,-1782000.0,9830000.0,-82000.0,82000.0,-11583000.0,11583000.0,5799000.0,299000.0,299000.0,3493000.0,3493000.0,0.0,0.0,0.0,0.0,2023-09-30
0.0,0.290194,-3074000.0,-2490000.0,294000.0,0.0,-3074000.0,-3368000.0,-140000.0,140000.0,-2490000.0,-2490000.0,10568000.0,393889200.0,393889200.0,-0.01,-0.01,-2490000.0,-2490000.0,0.0,-2490000.0,-2490000.0,-2490000.0,-1018000.0,-3508000.0,7235000.0,-140000.0,140000.0,-10568000.0,10568000.0,2427000.0,294000.0,294000.0,3991000.0,3991000.0,0.0,0.0,0.0,0.0,2023-06-30
0.0,0.276971,-38008000.0,-27666000.0,267000.0,14043000.0,-38008000.0,-38275000.0,21631000.0,-11000.0,-27666000.0,-27666000.0,40777000.0,,,,,-27666000.0,-27666000.0,0.0,-27666000.0,-27666000.0,-27666000.0,-10598000.0,-38264000.0,-20572000.0,21631000.0,-11000.0,-40777000.0,26734000.0,-5940000.0,267000.0,267000.0,87098000.0,40264000.0,-14043000.0,14043000.0,0.0,0.0,2023-03-31
,,,,,,,,,,,,,348025000.0,348025000.0,-0.04,-0.04,,,,,,,,,,,,,,,,,10944000.0,10944000.0,,,,,2022-12-31
0.0,0.292118,78676000.0,25568000.0,12448000.0,213887000.0,78676000.0,66228000.0,-30109000.0,30109000.0,25568000.0,25568000.0,260900000.0,426133333.0,426133333.0,0.06,0.06,25568000.0,25568000.0,0.0,25568000.0,25568000.0,25568000.0,10551000.0,36119000.0,16095000.0,-30109000.0,30109000.0,50159000.0,47013000.0,29255000.0,12448000.0,12448000.0,,,97172000.0,213887000.0,311059000.0,311059000.0,2024-06-30 00:00:00
