Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Other Investments,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Subsidiariesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Other Properties,Machinery Furniture Equipment,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Other Non Current Liabilities
12594972.0,12594972.0,10476000.0,228422000.0,228422000.0,76696000.0,228422000.0,10476000.0,228422000.0,228422000.0,228422000.0,228422000.0,102472000.0,,,125950000.0,125950000.0,128460000.0,7025000.0,7025000.0,7025000.0,,121435000.0,2811000.0,3451000.0,3451000.0,0.0,5375000.0,10443000.0,,1943000.0,8500000.0,356882000.0,158751000.0,3105000.0,,2794000.0,,57113000.0,57113000.0,0.0,0.0,81989000.0,0.0,13708000.0,,13708000.0,13708000.0,,198131000.0,868000.0,,,,,82782000.0,114481000.0,70557000.0,43924000.0,,,2024-03-31,,
12594972.0,12594972.0,12409000.0,236412000.0,236412000.0,34591000.0,236412000.0,12409000.0,236412000.0,236412000.0,236412000.0,236412000.0,110462000.0,,,125950000.0,125950000.0,131088000.0,8581000.0,8581000.0,8581000.0,,122507000.0,2438000.0,3828000.0,3828000.0,,4909000.0,12343000.0,,3488000.0,8855000.0,367500000.0,210402000.0,3360000.0,,6770000.0,69033000.0,31311000.0,31311000.0,,,82930000.0,0.0,16862000.0,,16862000.0,16862000.0,,157098000.0,2593000.0,,,,,89314000.0,65191000.0,52704000.0,12487000.0,,,2023-09-30,,
12594972.0,12594972.0,14192000.0,225897000.0,225897000.0,16090000.0,225897000.0,14192000.0,225897000.0,225897000.0,225897000.0,225897000.0,99947000.0,140911000.0,626912000.0,125950000.0,125950000.0,150765000.0,10476000.0,10476000.0,10476000.0,0.0,140289000.0,1515000.0,3716000.0,3716000.0,0.0,4327000.0,129596000.0,117433000.0,2780000.0,9383000.0,376662000.0,220284000.0,427000.0,1981000.0,6636000.0,69979000.0,107779000.0,107779000.0,0.0,0.0,83871000.0,0.0,20017000.0,-25467000.0,45484000.0,33297000.0,12187000.0,156379000.0,2488000.0,1201000.0,942000.0,3654000.0,1750000.0,60973000.0,87859000.0,39334000.0,48525000.0,25788000.0,22737000.0,2023-03-31,,
