Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.20522,3741100000.0,0.0,0.0,2350500000.0,370100000.0,8294600000.0,3741100000.0,3371000000.0,-317200000.0,317200000.0,2350500000.0,2350500000.0,12940200000.0,,,,,2350500000.0,2350500000.0,0.0,2350500000.0,-76600000.0,2427100000.0,2427100000.0,626700000.0,3053800000.0,176500000.0,0.0,-317200000.0,317200000.0,3166900000.0,4645600000.0,3090100000.0,370100000.0,370100000.0,7812500000.0,8294600000.0,16107100000.0,16107100000.0,2024-03-31
0.0,0.257552,3658200000.0,0.0,0.0,2033300000.0,386000000.0,7516300000.0,3658200000.0,3272200000.0,-282900000.0,282900000.0,2033300000.0,2033300000.0,11115000000.0,90489542.0,90489542.0,22.47,22.47,2033300000.0,2033300000.0,0.0,2033300000.0,-186100000.0,2219400000.0,2219400000.0,769900000.0,2989300000.0,109100000.0,0.0,-282900000.0,282900000.0,3176400000.0,3598700000.0,2097900000.0,386000000.0,386000000.0,6775100000.0,7516300000.0,14291400000.0,14291400000.0,2023-12-31
0.0,0.265489,3430920000.0,0.0,0.0,2001400000.0,336700000.0,6527200000.0,3430920000.0,3094220000.0,-248900000.0,248900000.0,2001400000.0,2001400000.0,10449800000.0,90479204.0,90479204.0,22.12,22.12,2001400000.0,2001400000.0,0.0,2001400000.0,-88500000.0,2089900000.0,2089900000.0,755400000.0,2845320000.0,77200000.0,0.0,-248900000.0,248900000.0,3024800000.0,3922600000.0,2552500000.0,336700000.0,336700000.0,6947400000.0,6527200000.0,13474600000.0,13474600000.0,2023-09-30
0.0,0.260057,3312100000.0,0.0,0.0,1974100000.0,341000000.0,9623600000.0,3312100000.0,2971100000.0,-246700000.0,246700000.0,1974100000.0,1974100000.0,13931900000.0,90472044.0,90472044.0,21.82,21.82,1974100000.0,1974100000.0,0.0,1974100000.0,-41800000.0,2015900000.0,2015900000.0,708500000.0,2724400000.0,81900000.0,0.0,-246700000.0,246700000.0,2890200000.0,4308300000.0,2966300000.0,341000000.0,341000000.0,7198500000.0,9623600000.0,16822100000.0,16822100000.0,2023-06-30
-166350921.544621,0.269481,4304900000.0,-617300000.0,-617300000.0,2060200000.0,353100000.0,12154500000.0,3687600000.0,3334500000.0,-127800000.0,312400000.0,2511149078.455379,2060200000.0,12933200000.0,,,,,2060200000.0,2060200000.0,0.0,2060200000.0,-144800000.0,2205000000.0,2205000000.0,814400000.0,3022100000.0,-129200000.0,-634600000.0,-127800000.0,312400000.0,5170400000.0,778700000.0,-3539700000.0,353100000.0,250600000.0,5949100000.0,12154500000.0,18103600000.0,18103600000.0,2023-03-31
,,,,,,,,,,,,,,,90482088.0,90482088.0,22.61,22.61,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.263906,4757400000.0,0.0,0.0,2864000000.0,399800000.0,8701800000.0,4757400000.0,4357600000.0,-274700000.0,274700000.0,2864000000.0,2864000000.0,12853800000.0,90461150.0,90461150.0,31.66,31.66,2864000000.0,2864000000.0,0.0,2864000000.0,-140800000.0,3005400000.0,3005400000.0,1077500000.0,4082900000.0,242900000.0,0.0,-274700000.0,274700000.0,4094000000.0,4152000000.0,2441100000.0,399800000.0,399800000.0,8246000000.0,8701800000.0,16947800000.0,16947800000.0,2024-06-30 00:00:00
