Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.051149,357800000.0,0.0,0.0,128000000.0,154800000.0,5452600000.0,357800000.0,203000000.0,-68100000.0,68100000.0,128000000.0,128000000.0,7724000000.0,,,,,128000000.0,128000000.0,0.0,128000000.0,128000000.0,128000000.0,6900000.0,134900000.0,50400000.0,0.0,0.0,-68100000.0,68100000.0,152600000.0,2271400000.0,1417800000.0,154800000.0,154800000.0,2424000000.0,5452600000.0,7876600000.0,7876600000.0,2024-03-31
0.0,0.258232,532000000.0,0.0,0.0,243300000.0,150400000.0,5272200000.0,532000000.0,381600000.0,-53600000.0,53600000.0,243300000.0,243300000.0,7180500000.0,213421053.0,213421053.0,1.14,1.14,243300000.0,243300000.0,0.0,243300000.0,243300000.0,243300000.0,84700000.0,328000000.0,42800000.0,0.0,,-53600000.0,53600000.0,338800000.0,1908300000.0,1121500000.0,150400000.0,150400000.0,2247100000.0,5272200000.0,7519300000.0,7519300000.0,2023-12-31
39495315.857327,0.211431,239300000.0,186800000.0,186800000.0,184500000.0,141800000.0,3952100000.0,426100000.0,284300000.0,-51600000.0,51600000.0,37195315.857327,184500000.0,5604100000.0,214534884.0,214534884.0,0.86,0.86,184500000.0,184500000.0,0.0,184500000.0,183500000.0,183500000.0,49200000.0,232700000.0,33600000.0,186800000.0,,-51600000.0,51600000.0,64900000.0,1652000000.0,927600000.0,141800000.0,141800000.0,1716900000.0,3952100000.0,5669000000.0,5669000000.0,2023-09-30
0.0,0.259774,468500000.0,,,196900000.0,143200000.0,4893100000.0,468500000.0,325300000.0,-59300000.0,59300000.0,196900000.0,196900000.0,6759600000.0,214021739.0,214021739.0,0.92,0.92,196900000.0,196900000.0,0.0,196900000.0,196900000.0,196900000.0,69100000.0,266000000.0,28600000.0,,,-59300000.0,59300000.0,296700000.0,1866500000.0,1052300000.0,143200000.0,143200000.0,2163200000.0,4893100000.0,7056300000.0,7056300000.0,2023-06-30
0.0,0.250305,492200000.0,,,246200000.0,137400000.0,4781400000.0,492200000.0,354800000.0,55000000.0,26400000.0,246200000.0,246200000.0,5713400000.0,,,,,246200000.0,246200000.0,0.0,246200000.0,246200000.0,246200000.0,82200000.0,328400000.0,63400000.0,,,55000000.0,26400000.0,465600000.0,932000000.0,-1669500000.0,137400000.0,81900000.0,1397600000.0,4781400000.0,6179000000.0,6179000000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,212810458.0,212810458.0,1.53,1.53,,,,,,,,,,0.0,,,,,,,,,,,,,2022-12-31
0.0,0.255452,425300000.0,0.0,0.0,143400000.0,175400000.0,5046800000.0,425300000.0,249900000.0,-57300000.0,57300000.0,143400000.0,143400000.0,7323400000.0,214029851.0,214029851.0,0.67,0.67,143400000.0,143400000.0,0.0,143400000.0,143400000.0,143400000.0,49200000.0,192600000.0,24700000.0,0.0,,-57300000.0,57300000.0,225200000.0,2276600000.0,1331600000.0,175400000.0,175400000.0,2501800000.0,5046800000.0,7548600000.0,7548600000.0,2024-06-30 00:00:00
