Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Preferred Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Preferred Securities Outside Stock Equity,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date
68265480.0,68265480.0,3291822000.0,3896190000.0,2217342000.0,7792694000.0,1329565000.0,2217342000.0,271510000.0,4168014000.0,,5635089000.0,4967035000.0,799021000.0,4168014000.0,4031483000.0,,,136531000.0,136531000.0,,7052534000.0,2179397000.0,859000.0,,,,,117333000.0,1703784000.0,236709000.0,1467075000.0,208253000.0,4873137000.0,1227698000.0,2192406000.0,34801000.0,2157605000.0,,100549000.0,1119855000.0,,,13775000.0,1106080000.0,12019569000.0,5816867000.0,20467000.0,,1101000.0,,50017000.0,50017000.0,13231000.0,1950672000.0,1547203000.0,403469000.0,3641860000.0,,3641860000.0,194306000.0,3447554000.0,,,,,6202702000.0,224916000.0,,,3121490000.0,,,,2391000.0,2371802000.0,,,482103000.0,149245000.0,332858000.0,2024-03-31
68265480.0,68265480.0,3071877000.0,3648629000.0,1708632000.0,6813160000.0,1612828000.0,1708632000.0,278025000.0,3442556000.0,,5024329000.0,4608846000.0,1166290000.0,3442556000.0,3306025000.0,,,136531000.0,136531000.0,,7345756000.0,2391620000.0,6088000.0,,,,,156092000.0,1825295000.0,243522000.0,1581773000.0,169517000.0,4954136000.0,1559996000.0,1823334000.0,34503000.0,1788831000.0,,100320000.0,1334910000.0,,,,1334910000.0,11954602000.0,5387638000.0,17112000.0,,,,30573000.0,30573000.0,13474000.0,1733924000.0,1568136000.0,165788000.0,3508529000.0,,3508529000.0,93587000.0,3414942000.0,,,,,6566964000.0,238905000.0,,,3516183000.0,,,,1249000.0,2202719000.0,,,607908000.0,309181000.0,298727000.0,2023-09-30
68265480.0,68265480.0,2378738000.0,2502295000.0,3221679000.0,5665023000.0,1617074000.0,3229181000.0,96733000.0,3259461000.0,7502000.0,4185325000.0,3268289000.0,1326000.0,3266963000.0,120903000.0,1149100000.0,1000525000.0,144033000.0,136531000.0,7502000.0,5644188000.0,1674367000.0,1249000.0,65362000.0,184881000.0,270439000.0,1249000.0,160295000.0,992038000.0,73676000.0,918362000.0,184881000.0,3969821000.0,91579000.0,1510257000.0,23057000.0,1487200000.0,86818000.0,86818000.0,1299911000.0,140336000.0,11761000.0,,1147814000.0,8912477000.0,3325582000.0,7835000.0,7289000.0,0.0,0.0,6084000.0,6084000.0,13717000.0,37782000.0,32652000.0,5130000.0,3167694000.0,-797279000.0,3964973000.0,36870000.0,252683000.0,1520160000.0,1495832000.0,659428000.0,0.0,5586895000.0,3129000.0,135822000.0,222459000.0,2684733000.0,81521000.0,1082997000.0,1520215000.0,28535000.0,2427985000.0,-6367000.0,2434352000.0,84232000.0,57408000.0,26824000.0,2023-03-31
