Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Accrued Expenses,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Subsidiariesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
86404760.0,86404760.0,4987354000.0,5375814000.0,7524970000.0,12866847000.0,1712800000.0,7524970000.0,34782000.0,7525815000.0,9595248000.0,7525815000.0,7525815000.0,7352608000.0,,,173207000.0,173207000.0,7418473000.0,2235963000.0,,,138771000.0,2097111000.0,27678000.0,2069433000.0,5182510000.0,384855000.0,3278703000.0,7104000.0,3271599000.0,96017000.0,903444000.0,,,,903444000.0,14944288000.0,8048978000.0,263313000.0,,8124000.0,8124000.0,,,,845000.0,,7776696000.0,,7776696000.0,288020000.0,7488676000.0,,,,,6895310000.0,763243000.0,,,4259701000.0,,,,,40049000.0,1396136000.0,,,436181000.0,82503000.0,353678000.0,,2024-03-31
86404760.0,86404760.0,4617965000.0,4707928000.0,7602766000.0,12311669000.0,1729097000.0,7602766000.0,,7603741000.0,9532837000.0,7603741000.0,7603741000.0,7430534000.0,,,173207000.0,173207000.0,6717943000.0,2061836000.0,,,132688000.0,1929096000.0,,1929096000.0,4656107000.0,370529000.0,2778832000.0,,2778832000.0,56945000.0,910039000.0,,,6759000.0,903280000.0,14321684000.0,7936480000.0,529006000.0,,23703000.0,23703000.0,,,,975000.0,,7382796000.0,,7382796000.0,1151549000.0,6231247000.0,,,,,6385204000.0,725548000.0,,,3910650000.0,,,,250000000.0,,1345013000.0,,,153993000.0,64030000.0,89963000.0,,2023-09-30
86404760.0,86404760.0,3589558000.0,3872900000.0,7713789000.0,11587794000.0,2149436000.0,7713789000.0,9271000.0,7714894000.0,9350836000.0,7714894000.0,7714894000.0,7555777000.0,4027942000.0,813745000.0,173207000.0,173207000.0,5988955000.0,1769770000.0,-160000.0,31000.0,133797000.0,1635942000.0,8665000.0,1635942000.0,4219185000.0,608839000.0,2236958000.0,606000.0,2236958000.0,40393000.0,1209667000.0,264823000.0,12696000.0,0.0,932148000.0,13703849000.0,7335228000.0,733773000.0,755008000.0,0.0,6612000.0,0.0,117400000.0,117400000.0,1105000.0,1105000.0,6579115000.0,-2670555000.0,9249670000.0,374813000.0,94926000.0,3783002000.0,3195871000.0,1801058000.0,0.0,6368621000.0,99984000.0,35618000.0,456065000.0,3814763000.0,1379579000.0,394801000.0,2040383000.0,261751000.0,49932000.0,1366641000.0,-67943000.0,1434584000.0,283867000.0,525000.0,283342000.0,283342000.0,2023-03-31
