Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Finished Goods
67227471.0,67227471.0,,1626600000.0,687100000.0,1707100000.0,-709500000.0,687100000.0,607600000.0,688100000.0,688100000.0,688100000.0,688100000.0,15800000.0,,672300000.0,672300000.0,25120200000.0,1533700000.0,461200000.0,461200000.0,1072500000.0,23586500000.0,10434700000.0,1165400000.0,146400000.0,1019000000.0,3183000000.0,7200400000.0,,,7200400000.0,25808300000.0,2931300000.0,694800000.0,,0.0,337200000.0,337200000.0,,,1000000.0,,1010300000.0,,1010300000.0,35500000.0,974800000.0,,,,,22877000000.0,3477900000.0,,,,,868400000.0,,,,16991200000.0,,,1539500000.0,145400000.0,1394100000.0,,,2024-03-31,
67227471.0,67227471.0,2286700000.0,4474000000.0,334500000.0,4136800000.0,-885300000.0,334500000.0,673000000.0,335800000.0,335800000.0,335800000.0,335800000.0,-336500000.0,,672300000.0,672300000.0,27428900000.0,1764500000.0,521800000.0,521800000.0,1242700000.0,25664400000.0,8954800000.0,3952200000.0,151200000.0,3801000000.0,3303200000.0,7797500000.0,,,7797500000.0,27764700000.0,2985600000.0,701100000.0,,,288900000.0,288900000.0,,,1300000.0,,1053800000.0,,1053800000.0,9900000.0,1043900000.0,,,,,24779100000.0,3107800000.0,,,,,887800000.0,,,,19151000000.0,,,1632500000.0,118200000.0,1514300000.0,,,2023-09-30,
67227471.0,67227471.0,781900000.0,3623500000.0,2323800000.0,5240700000.0,1001500000.0,2323800000.0,708000000.0,2325200000.0,2325200000.0,2325200000.0,2325200000.0,,-829000000.0,672300000.0,672300000.0,26313200000.0,1822300000.0,562500000.0,562500000.0,1259800000.0,24490900000.0,,3061000000.0,145500000.0,2915500000.0,3522400000.0,8070400000.0,184300000.0,4800000.0,7881300000.0,28638400000.0,3146000000.0,-100000.0,181900000.0,0.0,87200000.0,87200000.0,130700000.0,130700000.0,1400000.0,1400000.0,1107600000.0,-1116000000.0,2223600000.0,6900000.0,,1247300000.0,869900000.0,99500000.0,0.0,25492400000.0,100000.0,0.0,0.0,11600000.0,1913100000.0,878000000.0,650600000.0,227400000.0,930900000.0,19542000000.0,-1809000000.0,21351000000.0,2216700000.0,83100000.0,2133600000.0,567600000.0,1566000000.0,2023-03-31,
