Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,-167320000.0,0.0,0.0,-246535000.0,27203000.0,324871000.0,-167320000.0,-194523000.0,-28565000.0,28565000.0,-246535000.0,-246535000.0,1092189000.0,,,,,-246535000.0,-246535000.0,0.0,-246535000.0,-246535000.0,-246535000.0,23447000.0,-223088000.0,-10665000.0,0.0,,-28565000.0,28565000.0,-404658000.0,767318000.0,433799000.0,27203000.0,27203000.0,362660000.0,324871000.0,687531000.0,687531000.0,2024-03-31
0.0,0.023157,-160840000.0,0.0,0.0,-223491000.0,28581000.0,533987000.0,-160840000.0,-189421000.0,-39368000.0,39368000.0,-223491000.0,-223491000.0,1286177000.0,21345845.0,21345845.0,-10.47,-10.47,-223491000.0,-223491000.0,0.0,-223491000.0,-223491000.0,-223491000.0,-5298000.0,-228789000.0,82463000.0,0.0,,-39368000.0,39368000.0,-271884000.0,752190000.0,393412000.0,28581000.0,28581000.0,480306000.0,533987000.0,1014293000.0,1014293000.0,2023-12-31
0.0,0.134177,108618000.0,0.0,0.0,36394000.0,31494000.0,397598000.0,108618000.0,77124000.0,-35090000.0,35090000.0,36394000.0,36394000.0,995692000.0,21283041.0,21283041.0,1.71,1.71,36394000.0,36394000.0,0.0,36394000.0,36394000.0,36394000.0,5640000.0,42034000.0,18600000.0,0.0,,-35090000.0,35090000.0,58524000.0,598094000.0,212321000.0,31494000.0,31494000.0,656618000.0,397598000.0,1054216000.0,1054216000.0,2023-09-30
0.0,0.3,19698000.0,0.0,0.0,-52580000.0,30332000.0,356759000.0,19698000.0,-10634000.0,-39756000.0,39756000.0,-52580000.0,-52580000.0,933355000.0,21373984.0,21373984.0,-2.46,-2.46,-52580000.0,-52580000.0,0.0,-52580000.0,-52580000.0,-52588000.0,2198000.0,-50390000.0,45931000.0,0.0,,-39756000.0,39756000.0,-56565000.0,576596000.0,215376000.0,30332000.0,30332000.0,520031000.0,356759000.0,876790000.0,876790000.0,2023-06-30
-11115851.719413,0.335674,-91917000.0,-33115000.0,-33115000.0,-108125000.0,29100000.0,953797000.0,-125032000.0,-154132000.0,-26904000.0,8627000.0,-86125851.719413,-108125000.0,858402000.0,,,,,-108125000.0,-108125000.0,0.0,-108125000.0,-108125000.0,-108125000.0,-54634000.0,-162759000.0,29246000.0,-34354000.0,-4271000.0,-26904000.0,8627000.0,-133383000.0,-95395000.0,-743288000.0,29100000.0,28185000.0,-228778000.0,953797000.0,725019000.0,725019000.0,2023-03-31
,,,,,,,,,,,,,,,21065714.0,21065714.0,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.3,-35232000.0,0.0,0.0,-98222000.0,26746000.0,347552000.0,-35232000.0,-61978000.0,-34572000.0,34572000.0,-98222000.0,-98222000.0,927945000.0,21352609.0,21352609.0,-4.6,-4.6,-98222000.0,-98222000.0,0.0,-98222000.0,-98222000.0,-98222000.0,1672000.0,-96550000.0,17426000.0,0.0,,-34572000.0,34572000.0,-79404000.0,580393000.0,208208000.0,26746000.0,26746000.0,500989000.0,347552000.0,848541000.0,848541000.0,2024-06-30 00:00:00
