Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.241113,0.0,0.0,608400000.0,2707800000.0,1738800000.0,4446600000.0,608400000.0,608400000.0,,,,,608400000.0,608400000.0,608400000.0,608400000.0,0.0,608400000.0,193300000.0,801700000.0,0.0,2071500000.0,986700000.0,3354800000.0,3354800000.0,2024-03-31
0.0,0.250066,0.0,0.0,572200000.0,2456900000.0,1650200000.0,4107100000.0,572200000.0,572200000.0,106753731.0,106159555.0,5.36,5.39,572200000.0,572200000.0,572200000.0,572200000.0,0.0,572200000.0,190800000.0,763000000.0,0.0,1834300000.0,901700000.0,2975900000.0,2975900000.0,2023-12-31
0.0,0.256797,0.0,0.0,503000000.0,2210600000.0,1541800000.0,3752400000.0,503000000.0,503000000.0,109110629.0,106118143.0,4.61,4.74,503000000.0,503000000.0,503000000.0,503000000.0,0.0,503000000.0,173800000.0,676800000.0,0.0,1784600000.0,945600000.0,2728100000.0,2728100000.0,2023-09-30
0.0,0.249448,0.0,0.0,476000000.0,2247000000.0,1333900000.0,3580900000.0,476000000.0,476000000.0,106250000.0,106250000.0,4.48,4.48,476000000.0,476000000.0,476000000.0,476000000.0,0.0,476000000.0,158200000.0,634200000.0,0.0,1586700000.0,834900000.0,2757400000.0,2757400000.0,2023-06-30
26628.080442,0.225662,118000.0,118000.0,388909000.0,2101140000.0,1193281000.0,3294421000.0,388817628.080442,388909000.0,,,,,388909000.0,388909000.0,388909000.0,388779000.0,0.0,388779000.0,113300000.0,502079000.0,118000.0,1423885000.0,-271124000.0,2440646000.0,2440646000.0,2023-03-31
,,,,,,,,,,106176471.0,106176471.0,1.7,1.7,,,,,,,,,,,,,,2022-12-31
0.0,0.244392,0.0,0.0,700600000.0,2932300000.0,1948900000.0,4881200000.0,700600000.0,700600000.0,106961832.0,106151515.0,6.55,6.6,700600000.0,700600000.0,700600000.0,700600000.0,0.0,700600000.0,226600000.0,927200000.0,0.0,2191000000.0,1054800000.0,3633800000.0,3633800000.0,2024-06-30 00:00:00
