Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.20324,0.0,0.0,2548186000.0,5465746000.0,8275419000.0,13741165000.0,2548186000.0,2548186000.0,,,,,2548186000.0,2548186000.0,2548186000.0,2548186000.0,0.0,2548186000.0,650000000.0,3198186000.0,0.0,3699845000.0,2021584000.0,7218031000.0,7218031000.0,2024-03-31
0.0,0.204381,0.0,0.0,2530335000.0,5159260000.0,8103102000.0,13262362000.0,2530335000.0,2530335000.0,746411504.0,739864035.0,3.39,3.42,2530335000.0,2530335000.0,2530335000.0,2530335000.0,0.0,2530335000.0,650000000.0,3180335000.0,0.0,3447676000.0,1891455000.0,7088011000.0,7088011000.0,2023-12-31
0.0,0.151234,0.0,0.0,2806125000.0,5384220000.0,7656247000.0,13040467000.0,2806125000.0,2806125000.0,748300000.0,742361111.0,3.75,3.78,2806125000.0,2806125000.0,2806125000.0,2806125000.0,0.0,2806125000.0,500000000.0,3306125000.0,0.0,3338777000.0,1756671000.0,7204897000.0,7204897000.0,2023-09-30
0.0,0.133452,0.0,0.0,2272663000.0,5225413000.0,7436245000.0,12661658000.0,2272663000.0,2272663000.0,745135410.0,737877597.0,3.05,3.08,2272663000.0,2272663000.0,2272663000.0,2272663000.0,0.0,2272663000.0,350000000.0,2622663000.0,0.0,2997589000.0,1676060000.0,7140252000.0,7140252000.0,2023-06-30
196091.121141,0.155013,1265000.0,1265000.0,2180433000.0,5142554000.0,7138136000.0,12280690000.0,2179364091.121141,2180433000.0,,,,,2180433000.0,2180433000.0,2180433000.0,2180433000.0,0.0,2180433000.0,400000000.0,2580433000.0,1265000.0,2877337000.0,-1410873000.0,7091505000.0,7091505000.0,2023-03-31
,,,,,,,,,,746022945.0,740947959.0,2.92,2.94,,,,,,,,,,,,,,2022-12-31
0.0,0.209274,0.0,0.0,2644903000.0,5451699000.0,8434731000.0,13886430000.0,2644903000.0,2644903000.0,747147740.0,740869188.0,3.54,3.57,2644903000.0,2644903000.0,2644903000.0,2644903000.0,0.0,2644903000.0,700000000.0,3344903000.0,0.0,3638101000.0,1894053000.0,7373004000.0,7373004000.0,2024-06-30 00:00:00
