Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,-108856000.0,-160197000.0,4687000.0,270282000.0,-108856000.0,-113543000.0,-5424000.0,5424000.0,,-160197000.0,-160197000.0,372876000.0,,,,,-160197000.0,-160197000.0,0.0,-160197000.0,219000.0,-160417000.0,-160417000.0,41450000.0,-118967000.0,9823000.0,-5424000.0,5424000.0,,-122979000.0,102594000.0,54938000.0,4687000.0,4687000.0,-20385000.0,270282000.0,249897000.0,249897000.0,2024-03-31
0.0,0.308872,-198908000.0,-144944000.0,4875000.0,359034000.0,-198908000.0,-203783000.0,-5922000.0,5922000.0,,-144944000.0,-144944000.0,482459000.0,3117746.0,3117746.0,-46.49,-46.49,-144944000.0,-144944000.0,0.0,-144944000.0,-11000.0,-144933000.0,-144933000.0,-64772000.0,-209705000.0,3648000.0,-5922000.0,5922000.0,,-207324000.0,123425000.0,32046000.0,4875000.0,4875000.0,-83899000.0,359034000.0,275135000.0,275135000.0,2023-12-31
0.0,0.3,-19694000.0,-34989000.0,4326000.0,144244000.0,-19694000.0,-24020000.0,-2923000.0,2923000.0,,-34989000.0,-34989000.0,259933000.0,3294633.0,3294633.0,-10.62,-10.62,-34989000.0,-34989000.0,0.0,-34989000.0,-1883000.0,-33105000.0,-33105000.0,6163000.0,-26943000.0,7255000.0,-2923000.0,2923000.0,,-31197000.0,115689000.0,34967000.0,4326000.0,4326000.0,84492000.0,144244000.0,228736000.0,228736000.0,2023-09-30
0.0,0.3,-13768000.0,22648000.0,187000.0,305650000.0,-13768000.0,-13955000.0,31609000.0,-23086000.0,,22648000.0,22648000.0,215340000.0,,,,,22648000.0,22648000.0,0.0,22648000.0,999000.0,21649000.0,21649000.0,-12518000.0,9131000.0,-62133000.0,31609000.0,-23086000.0,,31226000.0,-90310000.0,-165654000.0,187000.0,-585000.0,-59084000.0,305650000.0,246566000.0,246566000.0,2023-03-31
0.0,0.3,72682000.0,7411000.0,4197000.0,812383000.0,72682000.0,68485000.0,5280000.0,4588000.0,5280000.0,7411000.0,7411000.0,961944000.0,2573264.0,2529352.0,2.88,2.93,7411000.0,7411000.0,0.0,7411000.0,-1572000.0,8983000.0,8983000.0,68076000.0,77060000.0,5038000.0,5280000.0,4588000.0,5280000.0,68485000.0,149561000.0,50440000.0,4197000.0,4197000.0,218046000.0,812383000.0,1030429000.0,1030429000.0,2022-12-31
0.0,0.3,-8652000.0,-24838000.0,4284000.0,139712000.0,-8652000.0,-12936000.0,-10047000.0,10047000.0,,-24838000.0,-24838000.0,229596000.0,3276781.0,3276781.0,-7.58,-7.58,-24838000.0,-24838000.0,0.0,-24838000.0,-1210000.0,-23628000.0,-23628000.0,644000.0,-22983000.0,6842000.0,-10047000.0,10047000.0,,-19770000.0,89884000.0,23661000.0,4284000.0,4284000.0,70114000.0,139712000.0,209826000.0,209826000.0,2024-06-30 00:00:00
0.0,0.307458,35770000.0,16812000.0,3518000.0,389955000.0,35770000.0,32252000.0,-3975000.0,3975000.0,,16812000.0,16812000.0,522884000.0,2677070.0,2630986.0,6.28,6.39,16812000.0,16812000.0,0.0,16812000.0,-2771000.0,19583000.0,19583000.0,8694000.0,28277000.0,34739000.0,-3975000.0,3975000.0,,-1783000.0,132929000.0,36652000.0,3518000.0,3518000.0,131146000.0,389955000.0,521101000.0,521101000.0,2023-06-30 00:00:00
