Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Associatesat Cost,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
32982619.0,32982619.0,491210000.0,508690000.0,1874990000.0,2367970000.0,888520000.0,1874990000.0,15710000.0,1874990000.0,2228870000.0,1874990000.0,1874990000.0,1436620000.0,172830000.0,247220000.0,247220000.0,655500000.0,404860000.0,8230000.0,28610000.0,368020000.0,14140000.0,353880000.0,250640000.0,10000.0,140670000.0,1570000.0,139100000.0,6590000.0,100640000.0,21120000.0,30980000.0,48540000.0,2530490000.0,1391330000.0,426090000.0,7370000.0,7370000.0,221440000.0,221440000.0,736430000.0,-487090000.0,1223520000.0,244920000.0,34370000.0,813250000.0,116330000.0,14650000.0,0.0,1139160000.0,5310000.0,31410000.0,456710000.0,503520000.0,630000.0,129730000.0,373160000.0,3750000.0,0.0,136690000.0,0.0,136690000.0,1770000.0,1770000.0,1770000.0,2023-12-31
