Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Other Inventories,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Financial
65387590.0,65387590.0,9603300000.0,9808300000.0,10989900000.0,20634400000.0,2011500000.0,10989900000.0,177200000.0,11003300000.0,12652100000.0,11010100000.0,6800000.0,11003300000.0,10349500000.0,653800000.0,653800000.0,12557500000.0,2748200000.0,2500000.0,819400000.0,1767000000.0,118200000.0,1648800000.0,159300000.0,9809300000.0,174200000.0,8041300000.0,59000000.0,7982300000.0,67400000.0,1186800000.0,41800000.0,1145000000.0,23567600000.0,11746600000.0,38600000.0,0.0,35800000.0,35800000.0,13400000.0,13400000.0,0.0,11658800000.0,11658800000.0,172100000.0,11486700000.0,11820800000.0,308100000.0,2100000.0,9192100000.0,16200000.0,0.0,1633900000.0,668400000.0,640600000.0,27800000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,
66387590.0,66387590.0,2574600000.0,3839700000.0,10525500000.0,14188600000.0,1535800000.0,10525500000.0,192100000.0,10541000000.0,12580400000.0,10547000000.0,6000000.0,10541000000.0,9877200000.0,663800000.0,663800000.0,5862300000.0,3019400000.0,3200000.0,692400000.0,2167700000.0,128300000.0,2039400000.0,156100000.0,2842900000.0,224900000.0,1672000000.0,63800000.0,1608200000.0,66900000.0,518400000.0,,518400000.0,16409300000.0,12030600000.0,114700000.0,0.0,289200000.0,289200000.0,15500000.0,15500000.0,0.0,11611200000.0,11611200000.0,308200000.0,11303000000.0,4378700000.0,390900000.0,2100000.0,1221200000.0,16200000.0,0.0,1249600000.0,1498700000.0,425700000.0,1073000000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,
66387590.0,66387590.0,6874600000.0,7438800000.0,10407900000.0,17684600000.0,1897100000.0,10407900000.0,179800000.0,10425600000.0,12596100000.0,10430400000.0,4800000.0,10425600000.0,9761800000.0,663800000.0,663800000.0,10786100000.0,3037500000.0,4800000.0,574900000.0,2302300000.0,131800000.0,2170500000.0,155500000.0,7748600000.0,283300000.0,5136500000.0,48000000.0,5088500000.0,65100000.0,1819800000.0,,1819800000.0,21216500000.0,11570800000.0,47300000.0,,36900000.0,36900000.0,17700000.0,17700000.0,0.0,11468900000.0,11468900000.0,1033400000.0,10435500000.0,9645700000.0,420700000.0,2100000.0,6682600000.0,16200000.0,15600000.0,1944900000.0,563600000.0,179200000.0,384400000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,
