Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Long Term Equity Investment,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date
814739453.0,814739453.0,39036600000.0,40137100000.0,35044900000.0,75587800000.0,5309600000.0,35044900000.0,193300000.0,35644000000.0,42409100000.0,35644000000.0,35644000000.0,27496200000.0,8147800000.0,8147800000.0,60967300000.0,8707900000.0,,1508500000.0,6937300000.0,172200000.0,6765100000.0,262100000.0,52259400000.0,1202000000.0,33199800000.0,21100000.0,33178700000.0,728500000.0,14883600000.0,2300000.0,14881300000.0,96611300000.0,39042300000.0,382900000.0,32500000.0,599100000.0,18400000.0,580700000.0,37432800000.0,37432800000.0,3721900000.0,33710900000.0,57569000000.0,5831400000.0,2300000.0,18308300000.0,27204800000.0,6222200000.0,5315000000.0,907200000.0,2024-03-31
814739453.0,814739453.0,36498800000.0,39016000000.0,33761900000.0,73213600000.0,3336800000.0,33761900000.0,164400000.0,34362000000.0,40317300000.0,34362000000.0,34362000000.0,26214600000.0,8147400000.0,8147400000.0,61888900000.0,7344600000.0,-4800000.0,994000000.0,6111400000.0,156100000.0,5955300000.0,243800000.0,54544300000.0,1303500000.0,32904600000.0,8300000.0,32896300000.0,740900000.0,16881300000.0,2300000.0,16879000000.0,96250900000.0,38369800000.0,555800000.0,31800000.0,600100000.0,19400000.0,580700000.0,36632500000.0,36632500000.0,4367200000.0,32265300000.0,57881100000.0,5900100000.0,2300000.0,19255800000.0,26422000000.0,6300900000.0,3948100000.0,2352800000.0,2023-09-30
814497619.0,814497619.0,45880800000.0,46479200000.0,34448500000.0,81358100000.0,6241700000.0,34448500000.0,168100000.0,35047000000.0,41165900000.0,35047000000.0,35047000000.0,26902000000.0,8145000000.0,8145000000.0,71522900000.0,7613000000.0,,1077800000.0,6279300000.0,160400000.0,6118900000.0,237900000.0,63909900000.0,1155500000.0,40199900000.0,7700000.0,40192200000.0,900100000.0,19254100000.0,129500000.0,19124600000.0,106569900000.0,36418300000.0,590000000.0,31500000.0,598500000.0,17800000.0,580700000.0,35087600000.0,35087600000.0,6968600000.0,28119000000.0,70151600000.0,6404800000.0,2300000.0,22376800000.0,36897400000.0,4470300000.0,4040000000.0,430300000.0,2023-03-31
