Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,432400000.0,217800000.0,131600000.0,208400000.0,432400000.0,300800000.0,-93200000.0,93200000.0,217800000.0,208300000.0,540400000.0,,,,,208300000.0,208300000.0,0.0,208300000.0,,206000000.0,-9500000.0,215500000.0,-7800000.0,207600000.0,237800000.0,-93200000.0,93200000.0,63000000.0,332000000.0,113500000.0,131600000.0,131600000.0,395000000.0,208400000.0,603400000.0,603400000.0,2024-03-31
0.0,0.3,204000000.0,7600000.0,132800000.0,293400000.0,204000000.0,71200000.0,-48500000.0,48500000.0,7600000.0,-13500000.0,534200000.0,337500000.0,337500000.0,-0.05,-0.04,-13500000.0,-13500000.0,0.0,-13500000.0,,-13500000.0,-21100000.0,7600000.0,15100000.0,22700000.0,5800000.0,-48500000.0,48500000.0,65400000.0,240800000.0,31700000.0,132800000.0,132800000.0,306200000.0,293400000.0,599600000.0,599600000.0,2023-12-31
0.0,0.131105,237900000.0,33900000.0,133300000.0,225400000.0,237900000.0,104600000.0,-65700000.0,65700000.0,33900000.0,57700000.0,477500000.0,303684211.0,303684211.0,0.19,0.19,57700000.0,57700000.0,0.0,57700000.0,-100000.0,57500000.0,23800000.0,33700000.0,5100000.0,38900000.0,108200000.0,-65700000.0,65700000.0,-3600000.0,252100000.0,30700000.0,133300000.0,133300000.0,248500000.0,225400000.0,473900000.0,473900000.0,2023-09-30
0.0,0.3,230800000.0,-5700000.0,166400000.0,295600000.0,230800000.0,64400000.0,-125100000.0,125100000.0,-5700000.0,-5700000.0,668900000.0,,,,,-5700000.0,-5700000.0,0.0,-5700000.0,,-16100000.0,,-16100000.0,-44600000.0,-60700000.0,145100000.0,-125100000.0,125100000.0,-80700000.0,373300000.0,131900000.0,166400000.0,166400000.0,292600000.0,295600000.0,588200000.0,588200000.0,2023-03-31
0.0,0.3,361400000.0,84600000.0,143700000.0,477500000.0,361400000.0,217700000.0,-176700000.0,176700000.0,84600000.0,47000000.0,699300000.0,276470588.0,276470588.0,0.17,0.17,47000000.0,47000000.0,0.0,47000000.0,,47000000.0,-37600000.0,84600000.0,-43600000.0,41000000.0,200900000.0,-176700000.0,176700000.0,16800000.0,221800000.0,12600000.0,143700000.0,143700000.0,238600000.0,477500000.0,716100000.0,716100000.0,2022-12-31
0.0,0.3,207800000.0,5400000.0,132500000.0,219700000.0,207800000.0,75300000.0,-57500000.0,57500000.0,5400000.0,37500000.0,471900000.0,293606000.0,293606000.0,0.08,0.08,37500000.0,37500000.0,0.0,37500000.0,-4000000.0,41500000.0,32100000.0,9400000.0,8400000.0,17800000.0,38600000.0,-57500000.0,57500000.0,36700000.0,252200000.0,22100000.0,132500000.0,132500000.0,288900000.0,219700000.0,508600000.0,508600000.0,2024-06-30 00:00:00
0.0,0.365741,243600000.0,40600000.0,131800000.0,236600000.0,243600000.0,111800000.0,-47000000.0,47000000.0,40600000.0,26200000.0,471400000.0,262000000.0,262000000.0,0.1,0.1,26200000.0,26200000.0,0.0,26200000.0,-3400000.0,26700000.0,-14400000.0,41100000.0,23700000.0,64800000.0,17400000.0,-47000000.0,47000000.0,94300000.0,234800000.0,14700000.0,131800000.0,131800000.0,329100000.0,236600000.0,565700000.0,565700000.0,2023-06-30 00:00:00
