Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.381369,4664900000.0,0.0,0.0,2769300000.0,165200000.0,9354800000.0,4664900000.0,4499700000.0,-23200000.0,23200000.0,2769300000.0,2769300000.0,11123900000.0,,,,,2769300000.0,2769300000.0,0.0,2769300000.0,,2769300000.0,2769300000.0,1707200000.0,4476500000.0,80700000.0,0.0,-23200000.0,23200000.0,4419000000.0,1769100000.0,1308900000.0,165200000.0,165200000.0,,,6188100000.0,9354800000.0,15542900000.0,15542900000.0,2024-03-31
0.0,0.253698,4607500000.0,0.0,0.0,3315000000.0,147000000.0,12385200000.0,4607500000.0,4460500000.0,-18600000.0,18600000.0,3315000000.0,3315000000.0,14775700000.0,509216590.0,504566210.0,6.51,6.57,3315000000.0,3315000000.0,0.0,3315000000.0,0.0,3315000000.0,3315000000.0,1126900000.0,4441900000.0,130900000.0,0.0,-18600000.0,18600000.0,4329600000.0,2390500000.0,1877300000.0,147000000.0,147000000.0,,,6720100000.0,12385200000.0,19105300000.0,19105300000.0,2023-12-31
0.0,0.216201,3062400000.0,0.0,0.0,2312600000.0,102000000.0,6871000000.0,3062400000.0,2960400000.0,-9900000.0,9900000.0,2312600000.0,2312600000.0,8152000000.0,508263736.0,504934498.0,4.55,4.58,2312600000.0,2312600000.0,0.0,2312600000.0,,2312600000.0,2312600000.0,637900000.0,2950500000.0,199200000.0,0.0,-9900000.0,9900000.0,2761100000.0,1281000000.0,888400000.0,102000000.0,102000000.0,,,4042100000.0,6871000000.0,10913100000.0,10913100000.0,2023-09-30
0.0,0.252752,5477400000.0,0.0,0.0,4032600000.0,75700000.0,12706300000.0,5477400000.0,5401700000.0,-5100000.0,5100000.0,4032600000.0,4032600000.0,14372200000.0,508524590.0,504705882.0,7.93,7.99,4032600000.0,4032600000.0,0.0,4032600000.0,,4032600000.0,4032600000.0,1364000000.0,5396600000.0,118700000.0,0.0,-5100000.0,5100000.0,5283000000.0,1665900000.0,1364400000.0,75700000.0,75700000.0,11674700000.0,11674700000.0,6948900000.0,12706300000.0,19655200000.0,19655200000.0,2023-06-30
51990000.0,0.3,1655700000.0,173300000.0,173300000.0,2690300000.0,68300000.0,12208700000.0,1829000000.0,1760700000.0,-116100000.0,161700000.0,2568990000.0,2690300000.0,6285300000.0,,,,,3258100000.0,2690300000.0,0.0,2690300000.0,,2690300000.0,2690300000.0,-1091400000.0,1599000000.0,-442800000.0,100900000.0,-116100000.0,161700000.0,1984400000.0,-5923400000.0,-13858500000.0,68300000.0,68300000.0,,,-3939000000.0,12208700000.0,8269700000.0,8269700000.0,2023-03-31
,,,,,,,,,,,,,,,464707071.0,443217726.0,4.95,5.19,,,,,0.0,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.208092,7244900000.0,,,5574000000.0,187300000.0,15187900000.0,7244900000.0,7057600000.0,-18900000.0,18900000.0,5574000000.0,5574000000.0,17173000000.0,508576642.0,503978300.0,10.96,11.06,5574000000.0,5574000000.0,0.0,5574000000.0,,5574000000.0,5574000000.0,1464700000.0,7038700000.0,58200000.0,,-18900000.0,18900000.0,6999400000.0,1985100000.0,1460100000.0,187300000.0,187300000.0,,,8984500000.0,15187900000.0,24172400000.0,24172400000.0,2024-06-30 00:00:00
