Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
14471646.0,14471646.0,3808300000.0,4212700000.0,2092800000.0,7012400000.0,50600000.0,2092800000.0,56200000.0,2855900000.0,3259400000.0,2855900000.0,2855900000.0,2711100000.0,,,144800000.0,144800000.0,9269300000.0,1073800000.0,18500000.0,,434200000.0,30700000.0,403500000.0,502800000.0,8195500000.0,655200000.0,,3778500000.0,25500000.0,3753000000.0,323600000.0,3320300000.0,,,1500000.0,3318800000.0,12125200000.0,3879100000.0,77600000.0,,190800000.0,29400000.0,29400000.0,763100000.0,763100000.0,2747800000.0,,2747800000.0,25700000.0,2722100000.0,,,,,8246100000.0,252200000.0,,,,5797300000.0,,,,,6700000.0,1689700000.0,,,500200000.0,152000000.0,348200000.0,,,2024-03-31
14471646.0,14471646.0,2455400000.0,2550700000.0,1502800000.0,4789500000.0,-758800000.0,1502800000.0,59800000.0,2298600000.0,2564400000.0,2298600000.0,2298600000.0,2153800000.0,,,144800000.0,144800000.0,6902200000.0,884900000.0,19300000.0,,301600000.0,35800000.0,265800000.0,448100000.0,6017300000.0,316000000.0,,2249100000.0,24000000.0,2225100000.0,184200000.0,3142200000.0,,,1500000.0,3140700000.0,9200800000.0,3942300000.0,71300000.0,,175000000.0,31100000.0,31100000.0,795800000.0,795800000.0,2805600000.0,,2805600000.0,104700000.0,2700900000.0,,,,,5258500000.0,224500000.0,,,,4186300000.0,,,,,9100000.0,760600000.0,,,78000000.0,42500000.0,35500000.0,,,2023-09-30
14471646.0,14471646.0,2546186000.0,2645131000.0,930482000.0,4360569000.0,-1467975000.0,930482000.0,64029000.0,1779467000.0,1944683000.0,1779467000.0,1779467000.0,1634700000.0,-130860000.0,745288000.0,144788000.0,144788000.0,7586172000.0,736555000.0,16600000.0,16604000.0,205827000.0,40611000.0,165216000.0,400725000.0,6849617000.0,1188400000.0,1453000.0,2439304000.0,23418000.0,2415886000.0,158988000.0,3714336000.0,791786000.0,6498000.0,1500000.0,2916052000.0,9365639000.0,3983997000.0,61100000.0,45850000.0,174984000.0,28260000.0,28260000.0,848985000.0,848985000.0,2854004000.0,-2106555000.0,4960559000.0,41576000.0,2812400000.0,3531451000.0,1359140000.0,28392000.0,0.0,5381642000.0,336600000.0,0.0,9769000.0,337858000.0,4218929000.0,1376000.0,2087735000.0,878778000.0,1251040000.0,8949000.0,757473000.0,-20850000.0,778323000.0,48664000.0,13748000.0,34916000.0,16000000.0,18916000.0,2023-03-31
