Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.246189,5952600000.0,0.0,0.0,3495300000.0,1073600000.0,14467600000.0,5952600000.0,4879000000.0,-352400000.0,352400000.0,3495300000.0,3495300000.0,24551900000.0,,,,,3495300000.0,3495300000.0,0.0,3495300000.0,83100000.0,3412200000.0,3412200000.0,1114400000.0,4526600000.0,1288500000.0,0.0,-352400000.0,352400000.0,3594500000.0,10084300000.0,4011900000.0,1073600000.0,1073600000.0,1836500000.0,1836500000.0,13678800000.0,14467600000.0,28146400000.0,28146400000.0,2024-03-31
0.0,0.234302,7947900000.0,0.0,0.0,5142200000.0,968900000.0,16728100000.0,7947900000.0,6979000000.0,-364900000.0,364900000.0,5142200000.0,5142200000.0,26841300000.0,1773172414.0,1773172414.0,2.9,2.9,5142200000.0,5142200000.0,0.0,5142200000.0,77800000.0,5064400000.0,5064400000.0,1549700000.0,6614100000.0,1273700000.0,0.0,-364900000.0,364900000.0,5709300000.0,10113200000.0,3592900000.0,968900000.0,968900000.0,2445400000.0,2445400000.0,15822500000.0,16728100000.0,32550600000.0,32550600000.0,2023-12-31
0.0,0.221507,7777700000.0,0.0,0.0,5150500000.0,983200000.0,16556700000.0,7777700000.0,6794500000.0,-281400000.0,281400000.0,5150500000.0,5150500000.0,26412900000.0,1776034483.0,1769931271.0,2.9,2.91,5150500000.0,5150500000.0,0.0,5150500000.0,80100000.0,5070400000.0,5070400000.0,1442700000.0,6513100000.0,1164100000.0,0.0,-281400000.0,281400000.0,5625500000.0,9856200000.0,3552800000.0,983200000.0,983200000.0,2165300000.0,2165300000.0,15481700000.0,16556700000.0,32038400000.0,32038400000.0,2023-09-30
0.0,0.230467,7143100000.0,0.0,0.0,4638800000.0,966400000.0,16717200000.0,7143100000.0,6176700000.0,-243100000.0,243100000.0,4638800000.0,4638800000.0,26223800000.0,1777318008.0,1770534351.0,2.61,2.62,4638800000.0,4638800000.0,0.0,4638800000.0,72700000.0,4566100000.0,4566100000.0,1367500000.0,5933600000.0,1097800000.0,0.0,-243100000.0,243100000.0,5080900000.0,9506600000.0,3524400000.0,966400000.0,966400000.0,2043400000.0,2043400000.0,14587500000.0,16717200000.0,31304700000.0,31304700000.0,2023-06-30
130456164.037855,0.261174,4713200000.0,499500000.0,499500000.0,3008300000.0,1020000000.0,14984500000.0,5212700000.0,4192700000.0,3290100000.0,230200000.0,2639256164.037855,3008300000.0,22632300000.0,,,,,3008300000.0,3008300000.0,0.0,3008300000.0,80700000.0,2927600000.0,2927600000.0,1034900000.0,3962500000.0,-3031900000.0,275600000.0,3290100000.0,230200000.0,3111900000.0,7647800000.0,-2793900000.0,1020000000.0,686800000.0,6945200000.0,5573600000.0,10759700000.0,14984500000.0,25744200000.0,25744200000.0,2023-03-31
,,,,,,,,,,,,,,,1775895522.0,1769293680.0,2.68,2.69,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.230524,7842300000.0,0.0,0.0,5001200000.0,1091200000.0,17486500000.0,7842300000.0,6751100000.0,-326600000.0,326600000.0,5001200000.0,5001200000.0,28032000000.0,1773475177.0,1773475177.0,2.82,2.82,5001200000.0,5001200000.0,0.0,5001200000.0,57700000.0,4943500000.0,4943500000.0,1481000000.0,6424500000.0,1294000000.0,0.0,-326600000.0,326600000.0,5459100000.0,10545500000.0,3866200000.0,1091200000.0,1091200000.0,2358900000.0,2358900000.0,16004600000.0,17486500000.0,33491100000.0,33491100000.0,2024-06-30 00:00:00
