Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Fixed Assets Revaluation Reserve,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Accrued Expenses,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Held To Maturity Securities
77005347.0,77005347.0,36129300000.0,39034700000.0,56325800000.0,104435000000.0,4631900000.0,56325800000.0,1337400000.0,66737700000.0,98590300000.0,66738100000.0,400000.0,66737700000.0,65967600000.0,,,770100000.0,770100000.0,77623600000.0,52439600000.0,1349700000.0,,,,,,11042000000.0,33102900000.0,1250300000.0,31852600000.0,527100000.0,25184000000.0,3741500000.0,5931800000.0,87100000.0,5844700000.0,,433300000.0,8680300000.0,,,200000.0,8680100000.0,144361700000.0,114545800000.0,1183800000.0,,,9564300000.0,9564300000.0,,11000000.0,10411900000.0,10411600000.0,300000.0,92280800000.0,,92280800000.0,4802300000.0,87478500000.0,,,,,29815900000.0,2670400000.0,,6800000.0,,,9645500000.0,,,,,12300000.0,4149400000.0,,,13331500000.0,11763500000.0,1568000000.0,,,2024-03-31,,
77005347.0,77005347.0,39089000000.0,41013400000.0,52126000000.0,102794700000.0,3735100000.0,52126000000.0,1094100000.0,62875400000.0,98225400000.0,62875800000.0,400000.0,62875400000.0,62105300000.0,,,770100000.0,770100000.0,79478500000.0,54910100000.0,1436000000.0,,,,3700000.0,,10108900000.0,36381200000.0,1031200000.0,35350000000.0,831400000.0,24568400000.0,3562000000.0,4632200000.0,62900000.0,4569300000.0,,205400000.0,9451000000.0,,,,9451000000.0,142354300000.0,114050800000.0,1682800000.0,,,8716600000.0,8716600000.0,,10900000.0,10749400000.0,10749100000.0,300000.0,91842200000.0,,91842200000.0,5162400000.0,86679800000.0,,,,,28303500000.0,4039700000.0,,6800000.0,,,9521000000.0,,,,,12000000.0,4705800000.0,,,10018200000.0,9187900000.0,830300000.0,,,2023-09-30,,
77005347.0,77005347.0,41431500000.0,44622700000.0,49151400000.0,103304600000.0,6858900000.0,49151400000.0,1126100000.0,59808000000.0,98191000000.0,59808400000.0,400000.0,59808000000.0,59037900000.0,9214200000.0,17861600000.0,770100000.0,770100000.0,80911500000.0,57571600000.0,1348100000.0,61300000.0,0.0,0.0,4100000.0,67200000.0,9712100000.0,39448100000.0,1065100000.0,38383000000.0,777100000.0,23339900000.0,3224600000.0,5174600000.0,61000000.0,5113600000.0,617600000.0,129200000.0,16028100000.0,6817400000.0,13500000.0,,9197200000.0,140719900000.0,110521100000.0,630800000.0,1516200000.0,83700000.0,4268500000.0,4268500000.0,0.0,11000000.0,10656600000.0,10656300000.0,300000.0,91330500000.0,-24443500000.0,115774000000.0,3573300000.0,87757200000.0,76940800000.0,10883800000.0,24376100000.0,0.0,30198800000.0,100000.0,122300000.0,6800000.0,103700000.0,4199000000.0,10616000000.0,228200000.0,4167500000.0,2374100000.0,3846200000.0,5111100000.0,3233400000.0,-133000000.0,3366400000.0,6806400000.0,4741300000.0,2065100000.0,1400400000.0,664700000.0,2023-03-31,,
