Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Minority Interests
0.0,0.257678,1655412000.0,,,919450000.0,220313000.0,4900473000.0,1655412000.0,1435099000.0,-196485000.0,196485000.0,919450000.0,919450000.0,9934726000.0,,,,,919450000.0,919450000.0,0.0,919450000.0,919450000.0,919450000.0,319164000.0,1238614000.0,,,-196485000.0,196485000.0,997866000.0,5034253000.0,3549854000.0,220313000.0,220313000.0,6032119000.0,4900473000.0,10932592000.0,10932592000.0,2024-03-31,
0.0,0.261417,1179000000.0,,,580600000.0,216200000.0,2606800000.0,1179000000.0,962800000.0,-176700000.0,176700000.0,580600000.0,580600000.0,6171400000.0,198156997.0,198156997.0,2.93,2.93,580600000.0,580600000.0,0.0,580600000.0,580600000.0,580600000.0,205500000.0,786100000.0,,,-176700000.0,176700000.0,962800000.0,3564600000.0,2696300000.0,216200000.0,216200000.0,4527400000.0,2606800000.0,7134200000.0,7134200000.0,2023-12-31,
0.0,0.243039,1890800000.0,,,1141800000.0,202300000.0,4637600000.0,1890800000.0,1688500000.0,-180100000.0,180100000.0,1141800000.0,1141800000.0,8646200000.0,197885615.0,197885615.0,5.77,5.77,1141800000.0,1141800000.0,0.0,1141800000.0,1141800000.0,1141800000.0,366600000.0,1508400000.0,245100000.0,,-180100000.0,180100000.0,1443400000.0,4008600000.0,2995600000.0,202300000.0,202300000.0,5452000000.0,4637600000.0,10089600000.0,10089600000.0,2023-09-30,
0.0,0.239794,1302200000.0,,,737400000.0,187000000.0,2993500000.0,1302200000.0,1115200000.0,-145200000.0,145200000.0,737400000.0,737400000.0,6299100000.0,198225806.0,198225806.0,3.72,3.72,737400000.0,737400000.0,0.0,737400000.0,737400000.0,737400000.0,232600000.0,970000000.0,,,-145200000.0,145200000.0,1115200000.0,3305600000.0,2475000000.0,187000000.0,187000000.0,4420800000.0,2993500000.0,7414300000.0,7414300000.0,2023-06-30,
0.0,0.232726,1469900000.0,,,947200000.0,164600000.0,3591800000.0,1469900000.0,1305300000.0,-70800000.0,70800000.0,947200000.0,947200000.0,6765500000.0,,,,,947200000.0,947200000.0,0.0,947200000.0,947200000.0,947200000.0,287300000.0,1234500000.0,,,-70800000.0,70800000.0,1305300000.0,3173700000.0,2371700000.0,164600000.0,164600000.0,4479000000.0,3591800000.0,8070800000.0,8070800000.0,2023-03-31,
,,,0.0,0.0,,,,,,,,,,,198473684.0,198473684.0,1.9,1.9,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31,
0.0,0.277057,1536179000.0,,,777976000.0,250068000.0,3787257000.0,1536179000.0,1286111000.0,-209987000.0,209987000.0,777976000.0,777976000.0,8213549000.0,197958270.0,197958270.0,3.93,3.93,777976000.0,777976000.0,0.0,777976000.0,777976000.0,777976000.0,298148000.0,1076124000.0,85376000.0,,-209987000.0,209987000.0,1200735000.0,4426292000.0,3283070000.0,250068000.0,250068000.0,5627027000.0,3787257000.0,9414284000.0,9414284000.0,2024-06-30 00:00:00,0.0
