Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Other Special Charges
-4759412.443545,0.286712,10902600000.0,-16600000.0,-16600000.0,5007400000.0,2333500000.0,70177900000.0,10886000000.0,8552500000.0,-1533600000.0,1533600000.0,5019240587.556455,5007400000.0,86521900000.0,,,,,5007400000.0,5007400000.0,0.0,5007400000.0,900000.0,5006500000.0,5006500000.0,2012400000.0,7018900000.0,549800000.0,-16600000.0,-1533600000.0,1533600000.0,8018300000.0,16344000000.0,12139000000.0,2333500000.0,2333500000.0,24362300000.0,70177900000.0,94540200000.0,94540200000.0,2024-03-31,
0.0,0.246076,12982100000.0,0.0,0.0,6923300000.0,2355300000.0,65929400000.0,12982100000.0,10626800000.0,-1458500000.0,1458500000.0,6923300000.0,6923300000.0,81168100000.0,823222354.0,823222354.0,8.41,8.41,6923300000.0,6923300000.0,0.0,6923300000.0,11100000.0,6912200000.0,6912200000.0,2256100000.0,9168300000.0,389700000.0,0.0,-1458500000.0,1458500000.0,10106400000.0,15238700000.0,11282700000.0,2355300000.0,2355300000.0,25345100000.0,65929400000.0,91274500000.0,91274500000.0,2023-12-31,
232561160.561452,0.230693,12699000000.0,1008100000.0,1008100000.0,7743300000.0,2219400000.0,73104300000.0,13707100000.0,11487700000.0,-1556300000.0,1556300000.0,6967761160.561452,7743300000.0,87884100000.0,823755319.0,823755319.0,9.4,9.4,7743300000.0,7743300000.0,0.0,7743300000.0,103000000.0,7640300000.0,7640300000.0,2291100000.0,9931400000.0,319300000.0,1008100000.0,-1556300000.0,1556300000.0,10086300000.0,14779800000.0,11141400000.0,2219400000.0,2219400000.0,24866100000.0,73104300000.0,97970400000.0,97970400000.0,2023-09-30,
0.0,0.247836,12681700000.0,,,7458100000.0,1880100000.0,75743200000.0,12681700000.0,10801600000.0,-995500000.0,995500000.0,7458100000.0,7458100000.0,91796000000.0,823189845.0,823189845.0,9.06,9.06,7458100000.0,7458100000.0,0.0,7458100000.0,82300000.0,7375800000.0,7375800000.0,2430300000.0,9806100000.0,432400000.0,,-995500000.0,995500000.0,10043600000.0,16052800000.0,12634000000.0,1880100000.0,1880100000.0,26096400000.0,75743200000.0,101839600000.0,101839600000.0,2023-06-30,
0.0,0.246012,22060900000.0,,,13197700000.0,4441800000.0,169526300000.0,22060900000.0,17619100000.0,-387900000.0,323600000.0,13197700000.0,13197700000.0,165009700000.0,,,,,13197700000.0,13197700000.0,0.0,13197700000.0,156100000.0,13040600000.0,13040600000.0,4254900000.0,17295500000.0,61400000.0,,-387900000.0,323600000.0,16447800000.0,-4516600000.0,-21393200000.0,4441800000.0,3525200000.0,11931200000.0,169526300000.0,181457500000.0,181457500000.0,2023-03-31,
,,,0.0,0.0,,,,,,,,,,,525495468.0,525495468.0,6.04,6.04,,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31,
0.0,0.270752,12610300000.0,0.0,0.0,6480600000.0,2323600000.0,67738300000.0,12610300000.0,10286700000.0,-1427300000.0,1427300000.0,6480600000.0,6480600000.0,84504000000.0,824503817.0,823456163.0,7.86,7.87,6480600000.0,6480600000.0,0.0,6480600000.0,19900000.0,6460700000.0,6460700000.0,2398700000.0,8859400000.0,507400000.0,0.0,-1427300000.0,1427300000.0,9793600000.0,16765700000.0,12401800000.0,2323600000.0,2323600000.0,26559300000.0,67738300000.0,94297600000.0,94297600000.0,2024-06-30 00:00:00,
0.0,0.269517,12337600000.0,0.0,0.0,6113100000.0,2409000000.0,72765800000.0,12337600000.0,9928600000.0,-1585900000.0,1585900000.0,6113100000.0,6113100000.0,88312400000.0,824979757.0,823867925.0,7.41,7.42,6113100000.0,6113100000.0,0.0,6113100000.0,18900000.0,6094200000.0,6094200000.0,2248500000.0,8342700000.0,470500000.0,0.0,-1585900000.0,1585900000.0,9455900000.0,15546600000.0,11080400000.0,2409000000.0,2409000000.0,25002500000.0,72765800000.0,97768300000.0,97768300000.0,2024-09-30 00:00:00,
