Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-24487181.948729,0.154425,3342950000.0,-158570000.0,-158570000.0,1907070000.0,647900000.0,5077610000.0,3184380000.0,2536480000.0,-280240000.0,280240000.0,2041152818.051271,1907070000.0,10460990000.0,,,,,1907070000.0,1907070000.0,0.0,1907070000.0,-750000.0,1907820000.0,1907820000.0,348420000.0,2256240000.0,396650000.0,-158570000.0,,-280240000.0,280240000.0,2298400000.0,5383380000.0,2241750000.0,647900000.0,647900000.0,7681780000.0,5077610000.0,12759390000.0,12759390000.0,2024-03-31
0.0,0.098161,2968300000.0,0.0,0.0,1880200000.0,631860000.0,4626900000.0,2968300000.0,2336440000.0,-250590000.0,250590000.0,1880200000.0,1880200000.0,9878800000.0,203045356.0,203045356.0,9.26,9.26,1880200000.0,1880200000.0,0.0,1880200000.0,-900000.0,1881100000.0,1881100000.0,204750000.0,2085850000.0,178870000.0,0.0,,-250590000.0,250590000.0,2157570000.0,5251900000.0,2077620000.0,631860000.0,631860000.0,7409470000.0,4626900000.0,12036370000.0,12036370000.0,2023-12-31
0.0,0.087356,3265140000.0,0.0,0.0,2265830000.0,552740000.0,5065290000.0,3265140000.0,2712400000.0,-228550000.0,228550000.0,2265830000.0,2265830000.0,10524090000.0,204360804.0,204360804.0,11.0874,11.0874,2265830000.0,2265830000.0,0.0,2265830000.0,-1040000.0,2266870000.0,2266870000.0,216980000.0,2483850000.0,184030000.0,0.0,,-228550000.0,228550000.0,2528370000.0,5458800000.0,2353020000.0,552740000.0,552740000.0,7987170000.0,5065290000.0,13052460000.0,13052460000.0,2023-09-30
0.0,0.106291,2857670000.0,0.0,0.0,1839530000.0,588880000.0,4816580000.0,2857670000.0,2268790000.0,-209440000.0,209440000.0,1839530000.0,1839530000.0,10216400000.0,203038631.0,203038631.0,9.06,9.06,1839530000.0,1839530000.0,0.0,1839530000.0,-930000.0,1840460000.0,1840460000.0,218890000.0,2059350000.0,150910000.0,0.0,,-209440000.0,209440000.0,2117880000.0,5399820000.0,2357110000.0,588880000.0,588880000.0,7517700000.0,4816580000.0,12334280000.0,12334280000.0,2023-06-30
-40409131.167809,0.188678,3114550000.0,-214170000.0,-214170000.0,1731440000.0,563070000.0,10215050000.0,2900380000.0,2337310000.0,-200460000.0,202030000.0,1905200868.832191,1731440000.0,9677910000.0,,,,,1731440000.0,1731440000.0,0.0,1731440000.0,-960000.0,1732400000.0,1732400000.0,402880000.0,2135280000.0,-59600000.0,-219320000.0,214850000.0,-200460000.0,202030000.0,2538010000.0,-537140000.0,-6232760000.0,563070000.0,305860000.0,2000870000.0,10215050000.0,12215920000.0,12215920000.0,2023-03-31
,,,,,,,,,,,,,,,203134742.0,203134742.0,7.57,7.57,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.130311,3273550000.0,0.0,0.0,2013750000.0,616540000.0,5240360000.0,3273550000.0,2657010000.0,-340160000.0,340160000.0,2013750000.0,2013750000.0,10987430000.0,202998992.0,202998992.0,9.92,9.92,2013750000.0,2013750000.0,0.0,2013750000.0,-1190000.0,2014940000.0,2014940000.0,301910000.0,2316850000.0,234920000.0,0.0,,-340160000.0,340160000.0,2422090000.0,5747070000.0,2366920000.0,616540000.0,616540000.0,8169160000.0,5240360000.0,13409520000.0,13409520000.0,2024-06-30 00:00:00
