Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investment Properties,Goodwill And Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Other Inventories,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Financial
18677749.0,18677749.0,3708700000.0,3722600000.0,3151400000.0,6871600000.0,696200000.0,3151400000.0,6500000.0,3155500000.0,3980700000.0,3244600000.0,89100000.0,3155500000.0,2968700000.0,186800000.0,186800000.0,4385900000.0,934100000.0,57100000.0,831700000.0,6500000.0,825200000.0,43900000.0,3451800000.0,25200000.0,2890900000.0,2890900000.0,122000000.0,282900000.0,282900000.0,7630500000.0,3482500000.0,194600000.0,,,4100000.0,3241100000.0,3241100000.0,1000000.0,3240100000.0,4148000000.0,293300000.0,0.0,2643100000.0,4100000.0,1146400000.0,61100000.0,53700000.0,7400000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,
18677749.0,18677749.0,2401900000.0,2458900000.0,3134800000.0,5586200000.0,959000000.0,3134800000.0,7500000.0,3134800000.0,4035100000.0,3222100000.0,87300000.0,3134800000.0,2948000000.0,186800000.0,186800000.0,2972000000.0,990500000.0,38900000.0,907800000.0,7500000.0,900300000.0,42500000.0,1981500000.0,12000000.0,1551100000.0,1551100000.0,122500000.0,185600000.0,185600000.0,6194100000.0,3253600000.0,171900000.0,,,,3029600000.0,3029600000.0,342100000.0,2687500000.0,2940500000.0,250500000.0,0.0,1179700000.0,4000000.0,1394300000.0,112000000.0,62500000.0,49500000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,
18677749.0,18677749.0,2590400000.0,2648900000.0,3188800000.0,5829400000.0,1207600000.0,3188800000.0,8300000.0,3188800000.0,4164100000.0,3261400000.0,72600000.0,3188800000.0,3002000000.0,186800000.0,186800000.0,3205800000.0,1075300000.0,49800000.0,983600000.0,8300000.0,975300000.0,40500000.0,2130500000.0,22200000.0,1665300000.0,1665300000.0,119300000.0,200600000.0,200600000.0,6467200000.0,3129100000.0,206500000.0,0.0,0.0,,2874900000.0,2874900000.0,111300000.0,2763600000.0,3338100000.0,190500000.0,189200000.0,2280600000.0,4800000.0,589700000.0,83300000.0,33100000.0,50200000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,
