Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.227117,15656000000.0,10704500000.0,1652500000.0,22754200000.0,15656000000.0,14003500000.0,-153400000.0,153400000.0,10704500000.0,10704500000.0,32099600000.0,,,,,10704500000.0,10704500000.0,0.0,10704500000.0,0.0,10704500000.0,10704500000.0,3145600000.0,13850100000.0,3051500000.0,-153400000.0,153400000.0,9633900000.0,9345400000.0,5243800000.0,1652500000.0,1652500000.0,18979300000.0,22754200000.0,41733500000.0,41733500000.0,2024-03-31
0.0,0.232618,14578500000.0,9959700000.0,1475400000.0,22578900000.0,14578500000.0,13103100000.0,-124300000.0,124300000.0,9959700000.0,9959700000.0,31728700000.0,274296337.0,273768554.0,36.31,36.38,9959700000.0,9959700000.0,0.0,9959700000.0,0.0,9959700000.0,9959700000.0,3019100000.0,12978800000.0,2537300000.0,-124300000.0,124300000.0,9427300000.0,9149800000.0,5213500000.0,1475400000.0,1475400000.0,18577100000.0,22578900000.0,41156000000.0,41156000000.0,2023-12-31
0.0,0.222658,14625600000.0,10162500000.0,1425400000.0,22200800000.0,14625600000.0,13200200000.0,-126800000.0,126800000.0,10162500000.0,10162500000.0,30883800000.0,274217485.0,273700512.0,37.06,37.13,10162500000.0,10162500000.0,0.0,10162500000.0,0.0,10162500000.0,10162500000.0,2910900000.0,13073400000.0,2737800000.0,-126800000.0,126800000.0,9446200000.0,8683000000.0,5011800000.0,1425400000.0,1425400000.0,18129200000.0,22200800000.0,40330000000.0,40330000000.0,2023-09-30
0.0,0.242162,13644900000.0,9183400000.0,1422700000.0,22272600000.0,13644900000.0,12222200000.0,-104300000.0,104300000.0,9183400000.0,9183400000.0,30335000000.0,274131343.0,273559726.0,33.5,33.57,9183400000.0,9183400000.0,0.0,9183400000.0,0.0,9183400000.0,9183400000.0,2934500000.0,12117900000.0,2432100000.0,-104300000.0,104300000.0,8785700000.0,8062400000.0,4456200000.0,1422700000.0,1422700000.0,16848100000.0,22272600000.0,39120700000.0,39120700000.0,2023-06-30
0.0,0.216898,13125400000.0,9055800000.0,1480300000.0,21178300000.0,13125400000.0,11645100000.0,-81600000.0,81600000.0,9055800000.0,9055800000.0,29458200000.0,,,,,9055800000.0,9055800000.0,0.0,9055800000.0,0.0,9055800000.0,9055800000.0,2508100000.0,11563500000.0,2055100000.0,-81600000.0,81600000.0,7856200000.0,8279900000.0,5007000000.0,1480300000.0,1480300000.0,16136100000.0,21178300000.0,37314400000.0,37314400000.0,2023-03-31
,,,,,,,,,,,,,273979290.0,273473606.0,27.04,27.09,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.235649,16219400000.0,11014600000.0,1686300000.0,23561600000.0,16219400000.0,14533100000.0,-122700000.0,122700000.0,11014600000.0,11014600000.0,33165400000.0,274609823.0,273926884.0,40.11,40.21,11014600000.0,11014600000.0,0.0,11014600000.0,0.0,11014600000.0,11014600000.0,3395800000.0,14410400000.0,2819500000.0,-122700000.0,122700000.0,9968000000.0,9603800000.0,5178400000.0,1686300000.0,1686300000.0,19571800000.0,23561600000.0,43133400000.0,43133400000.0,2024-06-30 00:00:00
