Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.210306,1505420000.0,237322000.0,376436000.0,2949858000.0,1505420000.0,1128984000.0,-828460000.0,828460000.0,237322000.0,237322000.0,5898956000.0,,,,,237322000.0,237322000.0,0.0,237322000.0,237322000.0,237322000.0,63202000.0,300524000.0,59330000.0,-828460000.0,828460000.0,1069654000.0,2949098000.0,1780447000.0,376436000.0,376436000.0,4018752000.0,2949858000.0,6968610000.0,6968610000.0,2024-03-31
0.0,0.311837,1583900000.0,311600000.0,382600000.0,3170600000.0,1583900000.0,1201300000.0,-748500000.0,748500000.0,311600000.0,311600000.0,6049700000.0,100192926.0,98607595.0,3.11,3.16,311600000.0,311600000.0,0.0,311600000.0,311600000.0,311600000.0,141200000.0,452800000.0,17900000.0,-748500000.0,748500000.0,1183400000.0,2879100000.0,1748300000.0,382600000.0,382600000.0,4062500000.0,3170600000.0,7233100000.0,7233100000.0,2023-12-31
0.0,0.33163,1563000000.0,287800000.0,408500000.0,3216500000.0,1563000000.0,1154500000.0,-723900000.0,723900000.0,287800000.0,287800000.0,6327000000.0,99930556.0,98561644.0,2.88,2.92,287800000.0,287800000.0,0.0,287800000.0,287800000.0,287800000.0,142800000.0,430600000.0,90100000.0,-723900000.0,723900000.0,1064400000.0,3110500000.0,1925600000.0,408500000.0,408500000.0,4174900000.0,3216500000.0,7391400000.0,7391400000.0,2023-09-30
0.0,0.343025,1520900000.0,291500000.0,413500000.0,2865600000.0,1520900000.0,1107400000.0,-663700000.0,663700000.0,291500000.0,291500000.0,5758000000.0,101215278.0,98479730.0,2.88,2.96,291500000.0,291500000.0,0.0,291500000.0,291500000.0,291500000.0,152200000.0,443700000.0,44000000.0,-663700000.0,663700000.0,1063400000.0,2892400000.0,1719800000.0,413500000.0,413500000.0,3955800000.0,2865600000.0,6821400000.0,6821400000.0,2023-06-30
0.0,0.376917,1243000000.0,223500000.0,400000000.0,3624600000.0,1243000000.0,843000000.0,-484300000.0,484300000.0,223500000.0,223500000.0,5997200000.0,,,,,223500000.0,223500000.0,0.0,223500000.0,223500000.0,223500000.0,135200000.0,358700000.0,-56300000.0,-484300000.0,484300000.0,27676700000.0,2372600000.0,1273000000.0,400000000.0,400000000.0,30049300000.0,3624600000.0,33673900000.0,33673900000.0,2023-03-31
,,,,,,,,,,,,,100000000.0,100000000.0,0.22,0.22,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.301407,1488991000.0,205551000.0,376382000.0,3518575000.0,1488991000.0,1112609000.0,-818336000.0,818336000.0,205551000.0,205551000.0,6268211000.0,100760294.0,98349761.0,2.04,2.09,205551000.0,205551000.0,0.0,205551000.0,205551000.0,205551000.0,88696000.0,294273000.0,26221000.0,-818336000.0,818336000.0,1086388000.0,2749636000.0,1664260000.0,376382000.0,376382000.0,3836024000.0,3518575000.0,7354599000.0,7354599000.0,2024-06-30 00:00:00
