Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.267493,62759000.0,,,28006000.0,261521000.0,62759000.0,62759000.0,-24530000.0,24530000.0,28006000.0,28006000.0,398670000.0,,,,,28006000.0,28006000.0,0.0,28006000.0,,28003000.0,28003000.0,10226000.0,38229000.0,5335000.0,,-24530000.0,24530000.0,51464000.0,137149000.0,63203000.0,188613000.0,261521000.0,450134000.0,450134000.0,2024-03-31
0.0,0.218593,77950000.0,,,41960000.0,240381000.0,77950000.0,77950000.0,-24252000.0,24252000.0,41960000.0,41960000.0,354505000.0,27973333.0,27973333.0,1.5,1.5,41960000.0,41960000.0,0.0,41960000.0,0.0,41960000.0,41960000.0,11738000.0,53698000.0,4856000.0,,-24252000.0,24252000.0,67033000.0,114124000.0,43549000.0,181157000.0,240381000.0,421538000.0,421538000.0,2023-12-31
0.0,0.27486,30226000.0,0.0,0.0,9086000.0,118163000.0,30226000.0,30226000.0,-17696000.0,17696000.0,9086000.0,9086000.0,210716000.0,27533333.0,27533333.0,0.33,0.33,9086000.0,9086000.0,0.0,9086000.0,0.0,9086000.0,9086000.0,3444000.0,12530000.0,8822000.0,0.0,-17696000.0,17696000.0,22007000.0,92553000.0,46125000.0,114560000.0,118163000.0,232723000.0,232723000.0,2023-09-30
0.0,0.210652,23023000.0,,,3646000.0,126357000.0,23023000.0,23023000.0,-18404000.0,18404000.0,3646000.0,3646000.0,212054000.0,28046154.0,28046154.0,0.13,0.13,3646000.0,3646000.0,0.0,3646000.0,0.0,3646000.0,3646000.0,973000.0,4619000.0,5199000.0,,-18404000.0,18404000.0,17800000.0,85697000.0,30353000.0,103497000.0,126357000.0,229854000.0,229854000.0,2023-06-30
0.0,0.19609,63413000.0,,,37345000.0,176091000.0,63413000.0,63413000.0,-16965000.0,16965000.0,37345000.0,37345000.0,326905000.0,,,,,37345000.0,37345000.0,0.0,37345000.0,,37340000.0,37340000.0,9108000.0,46448000.0,5518000.0,,-16965000.0,16965000.0,56126000.0,150814000.0,105159000.0,206940000.0,176091000.0,383031000.0,383031000.0,2023-03-31
,,,,,,,,,,,,,,27813333.0,27813333.0,0.45,0.45,,,,,0.0,,,,,,,,,,,,,,,,2022-12-31
0.0,0.266052,48215000.0,,,18700000.0,159210000.0,48215000.0,48215000.0,-22735000.0,22735000.0,18700000.0,18700000.0,271553000.0,27910448.0,27910448.0,0.67,0.67,18700000.0,18700000.0,0.0,18700000.0,0.0,18700000.0,18701000.0,6779000.0,25480000.0,26514000.0,,-22735000.0,22735000.0,22740000.0,112343000.0,44091000.0,135083000.0,159210000.0,294293000.0,294293000.0,2024-06-30 00:00:00
