Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Treasury Shares Number
111824075.0,111824075.0,473080000.0,9405470000.0,13492400000.0,7031140000.0,9405470000.0,221960000.0,13241280000.0,13310880000.0,13710800000.0,469520000.0,13241280000.0,13017630000.0,,,223650000.0,223650000.0,1643830000.0,580260000.0,,343240000.0,228160000.0,158560000.0,69600000.0,8860000.0,1063570000.0,135910000.0,244920000.0,63400000.0,181520000.0,196750000.0,249000000.0,,,91410000.0,157590000.0,15354630000.0,7259920000.0,38660000.0,,142820000.0,43580000.0,43580000.0,,3835810000.0,582860000.0,3252950000.0,3072650000.0,,3072650000.0,307370000.0,2765280000.0,,,,,8094710000.0,128300000.0,,,1484550000.0,,,,1010000.0,985680000.0,,,5495170000.0,4357660000.0,1137510000.0,,,2024-03-31,
111824075.0,111824075.0,388610000.0,8681650000.0,12689860000.0,6483210000.0,8681650000.0,181570000.0,12482820000.0,12556940000.0,12987350000.0,504530000.0,12482820000.0,12259170000.0,,,223650000.0,223650000.0,1451810000.0,577820000.0,,357210000.0,214790000.0,140670000.0,74120000.0,5820000.0,873990000.0,96660000.0,173820000.0,40900000.0,132920000.0,27240000.0,296130000.0,,,33230000.0,262900000.0,14439160000.0,7081960000.0,31100000.0,,113680000.0,46760000.0,46760000.0,,3801170000.0,566150000.0,3235020000.0,2899050000.0,,2899050000.0,165430000.0,2733620000.0,,,,,7357200000.0,165300000.0,,,1356250000.0,,,,1380000.0,1119990000.0,,,4714280000.0,3714870000.0,999410000.0,,,2023-09-30,
111824075.0,111824075.0,334990000.0,8533380000.0,12483080000.0,6434900000.0,8533380000.0,202600000.0,12350690000.0,12428680000.0,12841710000.0,491020000.0,12350690000.0,12127040000.0,10022770000.0,821310000.0,223650000.0,223650000.0,1376760000.0,601100000.0,5060000.0,372270000.0,223770000.0,145780000.0,77990000.0,5060000.0,775660000.0,105220000.0,111220000.0,56820000.0,54400000.0,37190000.0,550850000.0,292630000.0,1170000.0,14840000.0,242210000.0,14218470000.0,7007910000.0,850000.0,62410000.0,113420000.0,1700000.0,50000.0,1650000.0,3817310000.0,608780000.0,3208530000.0,2888220000.0,-1620480000.0,4508700000.0,156090000.0,2732130000.0,2500370000.0,1280500000.0,571740000.0,0.0,7210560000.0,5720000.0,152740000.0,98160000.0,1239900000.0,286530000.0,325840000.0,627530000.0,14640000.0,1003410000.0,-15470000.0,1018880000.0,4695990000.0,3731790000.0,964200000.0,363680000.0,600520000.0,2023-03-31,
