Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
257088370.0,257088370.0,36072200000.0,39850300000.0,38038900000.0,79080200000.0,16480800000.0,38038900000.0,1727100000.0,40957000000.0,43485600000.0,40957000000.0,40957000000.0,40442800000.0,,,514200000.0,514200000.0,149357700000.0,4260000000.0,100000.0,,4300000.0,0.0,4010000000.0,1481400000.0,2528600000.0,245600000.0,145097700000.0,2813600000.0,35840300000.0,245700000.0,35594600000.0,951500000.0,93080500000.0,,,1010800000.0,92069700000.0,190314700000.0,28736200000.0,2334300000.0,,3536600000.0,619400000.0,619400000.0,2918100000.0,196800000.0,2721300000.0,13503800000.0,,13503800000.0,139200000.0,13364600000.0,,,,,161578500000.0,11178700000.0,,,,,12133100000.0,,,,,90883700000.0,1798900000.0,41366200000.0,,,4217900000.0,2166900000.0,2051000000.0,,,2024-03-31
257088370.0,257088370.0,45228300000.0,49121900000.0,35453500000.0,85740200000.0,15314100000.0,35453500000.0,1823800000.0,38442100000.0,43122800000.0,38442100000.0,38442100000.0,37927900000.0,,,514200000.0,514200000.0,156941600000.0,6554100000.0,,248600000.0,4400000.0,41300000.0,6259800000.0,1579100000.0,4680700000.0,,150387500000.0,2325100000.0,42862100000.0,244700000.0,42617400000.0,1255100000.0,76762500000.0,,,876100000.0,75886400000.0,195383700000.0,29682100000.0,2343400000.0,,3317300000.0,614200000.0,614200000.0,2988600000.0,278000000.0,2710600000.0,13643400000.0,,13643400000.0,134800000.0,13508600000.0,,,,,165701600000.0,11129000000.0,,,,,13824500000.0,,,,,69967100000.0,440500000.0,66044200000.0,,,4296300000.0,2226500000.0,2069800000.0,,,2023-09-30
257088370.0,257088370.0,29132900000.0,33833700000.0,34704100000.0,69658700000.0,16165500000.0,34704100000.0,1889200000.0,37714200000.0,42645800000.0,37714200000.0,37714200000.0,37200000000.0,32186000000.0,1010300000.0,514200000.0,514200000.0,148971300000.0,6881100000.0,,241200000.0,4500000.0,72100000.0,6563300000.0,1631700000.0,4931600000.0,,142090200000.0,94100000.0,27270400000.0,257500000.0,27012900000.0,944400000.0,87419000000.0,396000000.0,30000000.0,3109700000.0,83883300000.0,186685500000.0,28429800000.0,393200000.0,590600000.0,3273100000.0,762000000.0,762000000.0,3010100000.0,325200000.0,2684900000.0,12932500000.0,-10228200000.0,23160700000.0,114500000.0,2673200000.0,11378400000.0,5627400000.0,3367200000.0,0.0,158255700000.0,196800000.0,149600000.0,24500000.0,568600000.0,4130000000.0,11371600000.0,138700000.0,2120200000.0,1124000000.0,7988700000.0,62419600000.0,7011800000.0,68960600000.0,-842000000.0,69802600000.0,3422600000.0,611000000.0,2811600000.0,340900000.0,2470700000.0,2023-03-31
