Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Defined Pension Benefit,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investments In Other Ventures Under Equity Method,Investment Properties,Goodwill And Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Prepaid Assets,Inventory,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
245695524.0,245695524.0,531400000.0,687100000.0,10514900000.0,11198200000.0,3279500000.0,10514900000.0,3800000.0,10514900000.0,11198200000.0,10525700000.0,10800000.0,10514900000.0,10023500000.0,,,491400000.0,491400000.0,4660300000.0,1160000000.0,107400000.0,,,231200000.0,685600000.0,2300000.0,683300000.0,3500300000.0,75800000.0,1500000.0,1500000.0,,7000000.0,,401200000.0,201500000.0,164800000.0,34900000.0,15186000000.0,8406100000.0,386800000.0,,,14000000.0,15400000.0,15400000.0,,,7806800000.0,,128400000.0,,128400000.0,0.0,128400000.0,,,,,6779800000.0,19200000.0,5250000000.0,,3800000.0,,148400000.0,332100000.0,,,1026300000.0,874400000.0,151900000.0,,2023-09-30
245695524.0,245695524.0,912600000.0,1081900000.0,9669300000.0,10746700000.0,4617500000.0,9669300000.0,4500000.0,9669300000.0,10350900000.0,9679400000.0,10100000.0,9669300000.0,205300000.0,489400000.0,-5400000.0,491400000.0,491400000.0,4672100000.0,1057800000.0,25100000.0,0.0,0.0,248800000.0,684600000.0,3000000.0,681600000.0,3614300000.0,19000000.0,397300000.0,1500000.0,395800000.0,6500000.0,33500000.0,58400000.0,13500000.0,1000000.0,43900000.0,14351500000.0,6119700000.0,105300000.0,23100000.0,486200000.0,12700000.0,0.0,,0.0,0.0,5319200000.0,0.0,129100000.0,-495100000.0,624200000.0,,363700000.0,125800000.0,74700000.0,60000000.0,0.0,8231800000.0,54900000.0,5837300000.0,114200000.0,5300000.0,5300000.0,332900000.0,201000000.0,-359800000.0,560800000.0,1686200000.0,1521400000.0,164800000.0,164800000.0,2023-03-31
245695524.0,245695524.0,491200000.0,583000000.0,12174700000.0,12757800000.0,4537800000.0,12174700000.0,0.0,12174800000.0,12563500000.0,12185300000.0,10500000.0,12174800000.0,11683400000.0,,,491400000.0,491400000.0,1275900000.0,824100000.0,96500000.0,,,230700000.0,388700000.0,0.0,388700000.0,451800000.0,42400000.0,194300000.0,0.0,194300000.0,9600000.0,,148500000.0,131200000.0,0.0,17300000.0,13461200000.0,8471600000.0,427000000.0,,,34200000.0,61400000.0,61400000.0,,,7751500000.0,100000.0,105900000.0,,105900000.0,,105900000.0,,,,,4989600000.0,129900000.0,0.0,,200000.0,,179500000.0,169200000.0,,,4510800000.0,4419000000.0,91800000.0,,2024-03-31 00:00:00
