Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,848700000.0,0.0,0.0,935900000.0,214400000.0,2289300000.0,848700000.0,634300000.0,-49600000.0,49600000.0,935900000.0,935900000.0,3702000000.0,,,,,935900000.0,935900000.0,0.0,935900000.0,-1000000.0,936900000.0,936900000.0,-352200000.0,584700000.0,45900000.0,0.0,0.0,-49600000.0,49600000.0,650800000.0,1412700000.0,257400000.0,214400000.0,214400000.0,266800000.0,266800000.0,2063500000.0,2289300000.0,4352800000.0,4352800000.0,2024-03-31
0.0,0.3,13600000.0,0.0,0.0,-225300000.0,164200000.0,1492200000.0,13600000.0,-150600000.0,-36200000.0,36200000.0,-225300000.0,-225300000.0,2711500000.0,225300000.0,225300000.0,-1.0,-1.0,-225300000.0,-225300000.0,0.0,-225300000.0,-400000.0,-224900000.0,-224900000.0,38100000.0,-186800000.0,30800000.0,0.0,,-36200000.0,36200000.0,-123900000.0,1219300000.0,249400000.0,164200000.0,164200000.0,173900000.0,173900000.0,1095400000.0,1492200000.0,2587600000.0,2587600000.0,2023-12-31
0.0,0.267038,2195900000.0,0.0,0.0,1441500000.0,129700000.0,4505600000.0,2195900000.0,2066200000.0,-75100000.0,75100000.0,1441500000.0,1441500000.0,5955400000.0,224882995.0,224882995.0,6.41,6.41,1441500000.0,1441500000.0,0.0,1441500000.0,-7800000.0,1459400000.0,1459400000.0,531700000.0,1991100000.0,35200000.0,0.0,,-75100000.0,75100000.0,1959100000.0,1449800000.0,297600000.0,129700000.0,129700000.0,393200000.0,393200000.0,3408900000.0,4505600000.0,7914500000.0,7914500000.0,2023-06-30
9858253.012048,0.309036,515100000.0,31900000.0,31900000.0,229600000.0,170900000.0,2754900000.0,547000000.0,376100000.0,-45000000.0,44100000.0,207558253.012048,229600000.0,3640900000.0,,,,,229600000.0,229600000.0,0.0,229600000.0,200000.0,229400000.0,229400000.0,102600000.0,332000000.0,-84600000.0,-16300000.0,-15100000.0,-45000000.0,44100000.0,449300000.0,886000000.0,-498600000.0,170900000.0,-49100000.0,,,1335300000.0,2754900000.0,4090200000.0,4090200000.0,2023-03-31
253710610.23622,0.395866,23700000.0,640900000.0,640900000.0,306700000.0,130700000.0,1520300000.0,664600000.0,533900000.0,-25900000.0,25900000.0,-80489389.76378,306700000.0,2670300000.0,225514706.0,225514706.0,1.36,1.36,306700000.0,306700000.0,0.0,306700000.0,-200000.0,306900000.0,306900000.0,201100000.0,508000000.0,29000000.0,640900000.0,-640900000.0,-25900000.0,25900000.0,-27600000.0,1150000000.0,224200000.0,130700000.0,130700000.0,184400000.0,184400000.0,1122400000.0,1520300000.0,2642700000.0,2642700000.0,2022-12-31
922456914.734049,0.139656,2279400000.0,6605200000.0,6605200000.0,7016800000.0,150400000.0,4349600000.0,8884600000.0,8734200000.0,-67200000.0,67200000.0,1334056914.734049,7016800000.0,5929800000.0,226202450.0,226202450.0,31.02,31.02,7016800000.0,7016800000.0,0.0,7016800000.0,-439800000.0,7456600000.0,7456600000.0,1210400000.0,8667000000.0,81000000.0,6605200000.0,-6605200000.0,-67200000.0,67200000.0,2048300000.0,1580200000.0,315700000.0,150400000.0,150400000.0,404400000.0,404400000.0,3628500000.0,4349600000.0,7978100000.0,7978100000.0,2024-06-30 00:00:00
