Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Associatesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Current Deferred Taxes Liabilities,Finished Goods,Work In Process
35024754.0,35024754.0,3294339000.0,3769138000.0,29581956000.0,33155341000.0,4936619000.0,29581956000.0,205773000.0,29591976000.0,32358480000.0,29634212000.0,42236000.0,29591976000.0,29241647000.0,,,350329000.0,350329000.0,9646942000.0,8027150000.0,733049000.0,,4396092000.0,2850492000.0,83988000.0,2766504000.0,47517000.0,1619792000.0,72948000.0,918646000.0,121785000.0,796861000.0,,6318000.0,468646000.0,,,33626000.0,435020000.0,39281154000.0,32724743000.0,788533000.0,,6347138000.0,6347138000.0,,18764222000.0,,111451000.0,10020000.0,3039000.0,6981000.0,6703379000.0,,6703379000.0,548377000.0,6155002000.0,,,,,6556411000.0,311498000.0,,,268721000.0,,,104611000.0,25104000.0,5846477000.0,5577451000.0,269026000.0,,,2024-03-31,,,,
35024754.0,35024754.0,3161249000.0,3734171000.0,28276746000.0,31775094000.0,4259693000.0,28276746000.0,246290000.0,28287213000.0,31347734000.0,28326275000.0,39062000.0,28287213000.0,27936884000.0,,,350329000.0,350329000.0,9288407000.0,8188678000.0,738069000.0,,4239096000.0,3170061000.0,109540000.0,3060521000.0,41452000.0,1099729000.0,93626000.0,564110000.0,136750000.0,427360000.0,,4225000.0,371992000.0,,,165120000.0,206872000.0,37614682000.0,32255260000.0,701069000.0,,6613014000.0,6613014000.0,,18399469000.0,,112627000.0,10467000.0,3486000.0,6981000.0,6418614000.0,,6418614000.0,5797594000.0,621020000.0,,,,,5359422000.0,235684000.0,,,113091000.0,,,192423000.0,2210000.0,4816014000.0,4489382000.0,326632000.0,,,2023-09-30,,,,
35024754.0,35024754.0,2781227000.0,3645827000.0,26362110000.0,29763668000.0,4809801000.0,26362110000.0,255044000.0,26372885000.0,29460835000.0,26416208000.0,43323000.0,26372885000.0,26022556000.0,19661162000.0,167389000.0,350329000.0,350329000.0,8878026000.0,8150207000.0,739924000.0,740024000.0,4167204000.0,3202391000.0,114441000.0,3087950000.0,40588000.0,727819000.0,48780000.0,443436000.0,140603000.0,302833000.0,77870000.0,4557000.0,153176000.0,45002000.0,5006000.0,54173000.0,48995000.0,35294234000.0,29756614000.0,601247000.0,670015000.0,4378856000.0,3091856000.0,1287000000.0,18576072000.0,18576072000.0,113799000.0,10775000.0,3794000.0,6981000.0,6007097000.0,-606384000.0,6613481000.0,5365013000.0,642084000.0,441850000.0,522291000.0,284327000.0,0.0,5537620000.0,2909000.0,2136533000.0,419619000.0,6048000.0,6048000.0,153615000.0,213522000.0,38957000.0,2779939000.0,2170383000.0,609556000.0,403284000.0,206272000.0,2023-03-31,,,,
