Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
11229534.883721,0.343411,810600000.0,32700000.0,32700000.0,308100000.0,193000000.0,3560700000.0,843300000.0,650300000.0,-134300000.0,134300000.0,286629534.883721,308100000.0,6716400000.0,,,,,308100000.0,308100000.0,0.0,308100000.0,-30700000.0,338800000.0,338800000.0,177200000.0,516000000.0,15900000.0,32700000.0,-134300000.0,134300000.0,601700000.0,3155700000.0,2152700000.0,193000000.0,193000000.0,3757400000.0,3560700000.0,7318100000.0,7318100000.0,2024-03-31
3903110.047847,0.300239,618400000.0,13000000.0,13000000.0,221900000.0,188200000.0,2727500000.0,631400000.0,443200000.0,-108800000.0,108800000.0,212803110.047847,221900000.0,5685800000.0,42591171.0,42509579.0,5.21,5.22,221900000.0,221900000.0,0.0,221900000.0,-12100000.0,234000000.0,234000000.0,100400000.0,334400000.0,28100000.0,13000000.0,-108800000.0,108800000.0,402100000.0,2958300000.0,2009400000.0,188200000.0,188200000.0,3360400000.0,2727500000.0,6087900000.0,6087900000.0,2023-12-31
0.0,0.249746,679600000.0,0.0,0.0,293100000.0,176200000.0,2934000000.0,679600000.0,503400000.0,-109800000.0,109800000.0,293100000.0,293100000.0,6061100000.0,42539913.0,42478261.0,6.89,6.9,293100000.0,293100000.0,0.0,293100000.0,-2200000.0,295300000.0,295300000.0,98300000.0,393600000.0,38400000.0,0.0,-109800000.0,109800000.0,465000000.0,3127100000.0,2154200000.0,176200000.0,176200000.0,3592100000.0,2934000000.0,6526100000.0,6526100000.0,2023-09-30
-20999891.363389,0.317219,529700000.0,-66200000.0,-66200000.0,145700000.0,167700000.0,2757100000.0,463500000.0,295800000.0,-111700000.0,111700000.0,190900108.636611,145700000.0,5502800000.0,42602339.0,42478134.0,3.42,3.43,145700000.0,145700000.0,0.0,145700000.0,20000000.0,125700000.0,125700000.0,58400000.0,184100000.0,23700000.0,-66200000.0,-111700000.0,111700000.0,338300000.0,2745700000.0,1842000000.0,167700000.0,167700000.0,3084000000.0,2757100000.0,5841100000.0,5841100000.0,2023-06-30
28993951.473492,0.286388,544059000.0,101240000.0,101240000.0,243116000.0,187025000.0,3871271000.0,645299000.0,458274000.0,-42573000.0,116399000.0,170869951.473492,243116000.0,6404489000.0,,,,,243116000.0,243116000.0,0.0,243116000.0,-850000.0,243966000.0,243966000.0,97909000.0,341875000.0,-83309000.0,90123000.0,-42573000.0,116399000.0,358197000.0,2533218000.0,907386000.0,187025000.0,187025000.0,2891415000.0,3871271000.0,6762686000.0,6762686000.0,2023-03-31
,,,,,,,,,,,,,,,42526690.0,42526690.0,2.81,2.81,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.332971,510500000.0,0.0,0.0,122800000.0,191700000.0,2484500000.0,510500000.0,318800000.0,-135000000.0,135000000.0,122800000.0,122800000.0,5460700000.0,41070234.0,40933333.0,2.99,3.0,122800000.0,122800000.0,0.0,122800000.0,200000.0,122600000.0,122600000.0,61200000.0,183800000.0,20900000.0,0.0,-135000000.0,135000000.0,297900000.0,2976200000.0,1944000000.0,191700000.0,191700000.0,3274100000.0,2484500000.0,5758600000.0,5758600000.0,2024-06-30 00:00:00
