Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Tradeand Other Payables Non Current,Current Deferred Taxes Liabilities,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Other Investments,Held To Maturity Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
434385980.0,434385980.0,2435800000.0,4012900000.0,11140200000.0,21052500000.0,6354100000.0,11140200000.0,1102600000.0,18142200000.0,19514800000.0,18142200000.0,,18142200000.0,17707800000.0,434400000.0,434400000.0,13470600000.0,3450200000.0,1017000000.0,2271800000.0,899200000.0,1372600000.0,161400000.0,10020400000.0,793900000.0,1741100000.0,203400000.0,1537700000.0,854400000.0,5535300000.0,35100000.0,5500200000.0,31612800000.0,15238300000.0,209700000.0,97600000.0,897600000.0,897600000.0,16800000.0,7002000000.0,4474000000.0,2528000000.0,6694100000.0,6694100000.0,247500000.0,6446600000.0,16374500000.0,1397900000.0,8118300000.0,11700000.0,5958200000.0,888400000.0,413900000.0,474500000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,
433528225.0,433528225.0,2036100000.0,3875300000.0,9879300000.0,19757200000.0,6459600000.0,9879300000.0,943600000.0,16825500000.0,18882200000.0,16825500000.0,,16825500000.0,16392000000.0,433500000.0,433500000.0,12737900000.0,4265800000.0,1029800000.0,2818000000.0,761300000.0,2056700000.0,154800000.0,8472100000.0,764200000.0,1057300000.0,182300000.0,875000000.0,678300000.0,5245300000.0,39800000.0,5205500000.0,29563400000.0,14631700000.0,367900000.0,61900000.0,718200000.0,718200000.0,17800000.0,6946200000.0,4418200000.0,2528000000.0,6155900000.0,6155900000.0,451100000.0,5704800000.0,14931700000.0,1263700000.0,7720200000.0,31000000.0,4557400000.0,1359400000.0,463800000.0,895600000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,
432174432.0,432174432.0,3800663000.0,5029843000.0,9253729000.0,20272286000.0,6885459000.0,9253729000.0,833760000.0,16076203000.0,18805263000.0,16076203000.0,0.0,16076203000.0,15644029000.0,432174000.0,432174000.0,12993114000.0,4826250000.0,1032554000.0,3397471000.0,668411000.0,2729060000.0,142194000.0,8166864000.0,577867000.0,1632372000.0,165349000.0,1467023000.0,634805000.0,4898644000.0,13174000.0,4885470000.0,29069317000.0,14016994000.0,298159000.0,81979000.0,535981000.0,535981000.0,17790000.0,6822474000.0,4294457000.0,2528017000.0,5902393000.0,5902393000.0,237002000.0,5665391000.0,15052323000.0,940813000.0,7674376000.0,16801000.0,5686570000.0,733763000.0,338343000.0,395420000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,
