Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-193530000.0,0.3,100210000.0,-645100000.0,-645100000.0,-633970000.0,32330000.0,75240000.0,-544890000.0,-577220000.0,-46830000.0,46830000.0,-182400000.0,-633970000.0,247960000.0,,,,,-633970000.0,-633970000.0,0.0,-633970000.0,-633250000.0,-633250000.0,8830000.0,-624050000.0,14660000.0,-645100000.0,-46830000.0,46830000.0,53240000.0,172720000.0,120210000.0,32330000.0,32330000.0,225960000.0,75240000.0,301200000.0,301200000.0,2024-03-31
0.0,0.3,92690000.0,0.0,0.0,4250000.0,35040000.0,18620000.0,92690000.0,57650000.0,-41580000.0,41580000.0,4250000.0,4250000.0,126450000.0,154230150.0,154230150.0,0.027556,0.027556,4250000.0,4250000.0,0.0,4250000.0,4260000.0,4260000.0,11810000.0,16070000.0,19240000.0,0.0,-41580000.0,41580000.0,38400000.0,107830000.0,54860000.0,35040000.0,35040000.0,146230000.0,18620000.0,164850000.0,164850000.0,2023-12-31
0.0,0.3,163730000.0,0.0,0.0,86260000.0,35490000.0,129010000.0,163730000.0,128240000.0,-42370000.0,42370000.0,86260000.0,86260000.0,238230000.0,136920635.0,136920635.0,0.63,0.63,86260000.0,86260000.0,0.0,86260000.0,86260000.0,86260000.0,-390000.0,85870000.0,100650000.0,0.0,-42370000.0,42370000.0,27600000.0,109220000.0,56220000.0,35490000.0,35490000.0,136820000.0,129010000.0,265830000.0,265830000.0,2023-09-30
0.0,0.3,128540000.0,0.0,0.0,34500000.0,31000000.0,366560000.0,128540000.0,97540000.0,-33980000.0,33980000.0,34500000.0,34500000.0,500420000.0,132692308.0,132692308.0,0.26,0.26,34500000.0,34500000.0,0.0,34500000.0,34510000.0,34510000.0,29050000.0,63560000.0,20170000.0,0.0,-33980000.0,33980000.0,77370000.0,133860000.0,87270000.0,31000000.0,31000000.0,211230000.0,366560000.0,577790000.0,577790000.0,2023-06-30
17861155.094095,0.19301,65570000.0,92540000.0,92540000.0,75330000.0,28840000.0,1086510000.0,158110000.0,129270000.0,52490000.0,21400000.0,651155.094095,75330000.0,1083220000.0,,,,,75330000.0,75330000.0,0.0,75330000.0,87050000.0,87050000.0,20820000.0,107870000.0,-93390000.0,82530000.0,52490000.0,21400000.0,56250000.0,-3290000.0,-227610000.0,28840000.0,28840000.0,52960000.0,1086510000.0,1139470000.0,1139470000.0,2023-03-31
,,,,,,,,,,,,,,,134230150.0,134230150.0,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,2022-12-31
20161793.457344,0.269147,82340000.0,74910000.0,74910000.0,55860000.0,34100000.0,71010000.0,157250000.0,123150000.0,-45200000.0,45200000.0,1111793.457344,55860000.0,187980000.0,150972973.0,150972973.0,0.37,0.37,55860000.0,55860000.0,0.0,55860000.0,55850000.0,55850000.0,20980000.0,77950000.0,9110000.0,74910000.0,-45200000.0,45200000.0,39120000.0,116970000.0,64010000.0,34100000.0,34100000.0,156090000.0,71010000.0,227100000.0,227100000.0,2024-06-30 00:00:00
