Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Current Deferred Taxes Liabilities,Other Payable,Dividends Payable,Non Current Prepaid Assets,Held To Maturity Securities,Other Intangible Assets,Goodwill,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Hedging Assets Current,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Financial
0.0,56763653.0,56763653.0,4517686000.0,4688371000.0,3857200000.0,8658006000.0,1850129000.0,3857200000.0,15944000.0,3985579000.0,4780238000.0,3985584000.0,5000.0,3985579000.0,3928815000.0,56764000.0,56764000.0,6286551000.0,943630000.0,133245000.0,801761000.0,7102000.0,794659000.0,8624000.0,5342921000.0,219487000.0,3886610000.0,8842000.0,3877768000.0,15619000.0,1038505000.0,97809000.0,940696000.0,10272135000.0,3079085000.0,75296000.0,3062000.0,146315000.0,146315000.0,128379000.0,2723951000.0,2723951000.0,392357000.0,2331594000.0,7193050000.0,745151000.0,,3843290000.0,212368000.0,101235000.0,1754217000.0,536789000.0,382048000.0,154741000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,
,53597013.0,53597013.0,4159555000.0,4257921000.0,3439861000.0,7792773000.0,1565196000.0,3439861000.0,33718000.0,3568570000.0,4211554000.0,3568575000.0,5000.0,3568570000.0,3514973000.0,53597000.0,53597000.0,6949826000.0,739625000.0,74230000.0,653293000.0,10309000.0,642984000.0,12102000.0,6210201000.0,230818000.0,3604628000.0,23409000.0,3581219000.0,16290000.0,2158325000.0,651000.0,2157674000.0,10518401000.0,2743004000.0,66363000.0,571000.0,144699000.0,144699000.0,128709000.0,2401379000.0,2401379000.0,752288000.0,1649091000.0,7775397000.0,1159973000.0,,5210848000.0,135021000.0,91721000.0,939729000.0,238105000.0,173457000.0,64648000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,
,50938260.0,50938260.0,3249950000.0,3424238000.0,2994224000.0,6496521000.0,1152473000.0,2994224000.0,51155000.0,3123438000.0,3675163000.0,3123443000.0,5000.0,3123438000.0,3072500000.0,50938000.0,50938000.0,4988976000.0,591090000.0,15514000.0,567669000.0,15944000.0,551725000.0,7907000.0,4397886000.0,41364000.0,2856569000.0,35211000.0,2821358000.0,15057000.0,1256901000.0,12878000.0,1244023000.0,8112419000.0,2562060000.0,77544000.0,478000.0,136331000.0,136331000.0,129214000.0,2217681000.0,2217681000.0,613079000.0,1604602000.0,5550359000.0,267551000.0,0.0,3328329000.0,71775000.0,85078000.0,1503911000.0,293715000.0,170582000.0,123133000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,
