Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Minority Interests
0.0,0.241669,213583000.0,,,140878000.0,3788000.0,2588852000.0,213583000.0,209795000.0,-24153000.0,24153000.0,140878000.0,140878000.0,2630467000.0,,,,,140878000.0,140878000.0,0.0,140878000.0,140778000.0,140778000.0,44864000.0,185642000.0,18746000.0,,-24153000.0,24153000.0,191150000.0,41615000.0,37827000.0,3788000.0,3788000.0,232765000.0,2588852000.0,2821617000.0,2821617000.0,2024-03-31,
0.0,0.260504,200548000.0,0.0,0.0,131527000.0,3804000.0,2052776000.0,200548000.0,196744000.0,-18885000.0,18885000.0,131527000.0,131527000.0,2082227000.0,12720213.0,12695656.0,10.34,10.36,131527000.0,131527000.0,0.0,131527000.0,131526000.0,131526000.0,46333000.0,177859000.0,10401000.0,0.0,-18885000.0,18885000.0,186343000.0,29451000.0,25647000.0,3804000.0,3804000.0,215794000.0,2052776000.0,2268570000.0,2268570000.0,2023-12-31,
0.0,0.265811,197412000.0,0.0,0.0,125727000.0,3801000.0,1981919000.0,197412000.0,193611000.0,-22365000.0,22365000.0,125727000.0,125727000.0,2012366000.0,12725405.0,12686882.0,9.88,9.91,125727000.0,125727000.0,0.0,125727000.0,125727000.0,125727000.0,45519000.0,171246000.0,7375000.0,0.0,-22365000.0,22365000.0,186236000.0,30447000.0,26646000.0,3801000.0,3801000.0,216683000.0,1981919000.0,2198602000.0,2198602000.0,2023-09-30,
0.0,0.246265,212104000.0,,,140062000.0,3801000.0,2720154000.0,212104000.0,208303000.0,-22479000.0,22479000.0,140062000.0,140062000.0,2754861000.0,12721344.0,12698277.0,11.01,11.03,140062000.0,140062000.0,0.0,140062000.0,140062000.0,140062000.0,45762000.0,185824000.0,7315000.0,,-22479000.0,22479000.0,200988000.0,34707000.0,30906000.0,3801000.0,3801000.0,235695000.0,2720154000.0,2955849000.0,2955849000.0,2023-06-30,
-356324.523997,0.248656,179888000.0,-1433000.0,-1433000.0,123159000.0,3529000.0,2026021000.0,178455000.0,174926000.0,-6552000.0,11009000.0,124235675.476003,123159000.0,2081927000.0,,,,,123159000.0,123159000.0,0.0,123159000.0,123158000.0,123158000.0,40759000.0,163917000.0,-11715000.0,-1433000.0,-6552000.0,11009000.0,184612000.0,55906000.0,13726000.0,3529000.0,3529000.0,240518000.0,2026021000.0,2266539000.0,2266539000.0,2023-03-31,
,,,0.0,0.0,,,,,,,,,,,12689713.0,12689713.0,5.93,5.93,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31,
0.0,0.253573,261955000.0,,,176098000.0,3540000.0,2920061000.0,261955000.0,258415000.0,-22558000.0,22558000.0,176098000.0,176098000.0,2965831000.0,12733044.0,12714657.0,13.83,13.85,176098000.0,176098000.0,0.0,176098000.0,176050000.0,176050000.0,59807000.0,235857000.0,14583000.0,,-22558000.0,22558000.0,243832000.0,45770000.0,42230000.0,3540000.0,3540000.0,289602000.0,2920061000.0,3209663000.0,3209663000.0,2024-06-30 00:00:00,48000.0
