Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Associatesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Other Non Current Liabilities,Hedging Assets Current
1896429.0,684865436.0,686761865.0,38453100000.0,40403700000.0,52649800000.0,93744600000.0,14430100000.0,52649800000.0,1075400000.0,54416300000.0,69065300000.0,55781700000.0,1365400000.0,54416300000.0,53042800000.0,,,1373500000.0,1373500000.0,56195000000.0,16414700000.0,,,317800000.0,15510600000.0,861600000.0,14649000000.0,500700000.0,39780300000.0,2511900000.0,24893100000.0,213800000.0,24679300000.0,,214900000.0,8668000000.0,,,142200000.0,8525800000.0,111976700000.0,57763300000.0,430000000.0,,846800000.0,,13084000000.0,13084000000.0,,429900000.0,429900000.0,137900000.0,1766500000.0,288600000.0,1477900000.0,40773100000.0,,40773100000.0,255500000.0,40517600000.0,,,,,54210400000.0,5919300000.0,,,19712500000.0,,,,,368700000.0,22210600000.0,,,5999300000.0,5124100000.0,875200000.0,,,2024-03-31,,
,684865436.0,684865436.0,37704000000.0,39412000000.0,52096200000.0,92086600000.0,12451800000.0,52096200000.0,1164200000.0,53838800000.0,66638300000.0,55229600000.0,1390800000.0,53838800000.0,52465300000.0,,,1373500000.0,1373500000.0,57158000000.0,14477000000.0,,,236600000.0,13733200000.0,933700000.0,12799500000.0,424600000.0,42681000000.0,2449700000.0,25678800000.0,230500000.0,25448300000.0,,196400000.0,10570800000.0,,,100400000.0,10470400000.0,112387600000.0,57254800000.0,387000000.0,,814300000.0,,12771000000.0,12771000000.0,,364600000.0,364600000.0,149400000.0,1742600000.0,288100000.0,1454500000.0,40655400000.0,,40655400000.0,287400000.0,40368000000.0,,,,,55132800000.0,7705300000.0,,,20463700000.0,,,,,317800000.0,21280100000.0,,,5365900000.0,4822100000.0,543800000.0,,,2023-09-30,,
,623938988.0,623938988.0,37651660000.0,39665060000.0,50359370000.0,90639750000.0,11477180000.0,50359370000.0,836740000.0,51811430000.0,65671410000.0,52768270000.0,956840000.0,51811430000.0,453430000.0,25204650000.0,19308200000.0,1247880000.0,1247880000.0,57266080000.0,15121170000.0,0.0,454270000.0,221960000.0,14444940000.0,584960000.0,13859980000.0,454300000.0,42144910000.0,2280850000.0,25220120000.0,251780000.0,24968340000.0,1271770000.0,197800000.0,10571410000.0,527170000.0,5200000.0,28500000.0,10010540000.0,110034350000.0,56412260000.0,388900000.0,1900960000.0,976320000.0,0.0,35420000.0,20000.0,35400000.0,11394890000.0,11394890000.0,160900000.0,1452060000.0,61730000.0,1390330000.0,39468720000.0,-27295900000.0,66764620000.0,315150000.0,2677120000.0,33259760000.0,13377990000.0,17134600000.0,0.0,53622090000.0,7009900000.0,71740000.0,6211050000.0,19063810000.0,1229470000.0,13192200000.0,399640000.0,4242500000.0,5072860000.0,21865180000.0,-3836370000.0,25701550000.0,1337450000.0,160790000.0,1176660000.0,57010000.0,1119650000.0,2023-03-31,,
