Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Treasury Shares Number
11399200.0,11399200.0,5483451000.0,5790473000.0,2858613000.0,8431563000.0,215724000.0,2858613000.0,306034000.0,2947124000.0,6283629000.0,2947124000.0,2947124000.0,2833132000.0,,,113992000.0,113992000.0,6979669000.0,4169041000.0,,,517258000.0,70790000.0,3547631000.0,211126000.0,3336505000.0,33362000.0,2810628000.0,28221000.0,,2242842000.0,94908000.0,2147934000.0,,57681000.0,479502000.0,0.0,479502000.0,9926793000.0,6900440000.0,261281000.0,,0.0,25000.0,25000.0,,,88511000.0,88511000.0,0.0,6550623000.0,,6550623000.0,4611865000.0,1938758000.0,,,,3026352000.0,329873000.0,,,1350682000.0,,,,3950000.0,23164000.0,1199790000.0,,,118893000.0,117905000.0,988000.0,,2024-03-31,
11399200.0,11399200.0,4736397000.0,4841939000.0,2542045000.0,7384006000.0,-405789000.0,2542045000.0,93825000.0,2635892000.0,5327214000.0,2635892000.0,2635892000.0,2521900000.0,,,113992000.0,113992000.0,6320008000.0,2865385000.0,,,,71993000.0,2768668000.0,77346000.0,2691322000.0,24724000.0,3454623000.0,15467000.0,,2073271000.0,16479000.0,2056792000.0,,63592000.0,1302159000.0,0.0,1302159000.0,8955900000.0,5907066000.0,1026724000.0,,0.0,25000.0,25000.0,,,93847000.0,93847000.0,0.0,4786470000.0,,4786470000.0,3046097000.0,1740373000.0,,,,3048834000.0,299309000.0,,,1607620000.0,,,,2969000.0,1521000.0,989326000.0,,,148089000.0,136372000.0,11717000.0,,2023-09-30,
11399200.0,11399200.0,3155758000.0,3237736000.0,2272654000.0,5540510000.0,729104000.0,2272654000.0,76781000.0,2379555000.0,3951136000.0,2379555000.0,2379555000.0,2265563000.0,1781727000.0,496429000.0,113992000.0,113992000.0,4120861000.0,1729114000.0,1000.0,22521000.0,,71966000.0,1634626000.0,63045000.0,1571581000.0,22521000.0,2391747000.0,-1000.0,1535000.0,1603110000.0,13736000.0,1589374000.0,40482000.0,2502000.0,743999000.0,25804000.0,718195000.0,6500416000.0,3379565000.0,368717000.0,50288000.0,0.0,25000.0,25000.0,0.0,0.0,106901000.0,106901000.0,0.0,3123442000.0,-806847000.0,3930289000.0,1453075000.0,742145000.0,1378999000.0,356070000.0,0.0,3120851000.0,2028000.0,132206000.0,114433000.0,1676108000.0,983888000.0,185125000.0,507095000.0,2605000.0,159618000.0,1028656000.0,-1427000.0,1030082000.0,5197000.0,132206000.0,5197000.0,5197000.0,2023-03-31,
