Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Current Deferred Taxes Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Fixed Assets Revaluation Reserve,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Taxes Receivable
17693213.0,17693213.0,1431363000.0,1485851000.0,3526806000.0,4962383000.0,1675836000.0,3526806000.0,51653000.0,3528185000.0,3528199000.0,3528185000.0,3528185000.0,3351442000.0,,,176743000.0,176743000.0,2732099000.0,151944000.0,,105847000.0,34551000.0,34537000.0,14000.0,11546000.0,2580155000.0,56105000.0,,1451300000.0,17116000.0,1434184000.0,,12391000.0,955051000.0,,,0.0,955051000.0,6260284000.0,2004293000.0,1549000.0,,96415000.0,,96415000.0,1379000.0,1379000.0,1904950000.0,,1904950000.0,225167000.0,1679783000.0,,,,,4255991000.0,414069000.0,,,,2152449000.0,,,,696517000.0,747472000.0,,,245484000.0,242649000.0,2835000.0,,2024-03-31,,,
17693213.0,17693213.0,994876000.0,1057228000.0,3080413000.0,4079584000.0,2084245000.0,3080413000.0,59639000.0,3081995000.0,3082001000.0,3081995000.0,3081995000.0,2905252000.0,,,176743000.0,176743000.0,2380153000.0,77654000.0,,22756000.0,43718000.0,43712000.0,6000.0,11180000.0,2302499000.0,85042000.0,,1013510000.0,15927000.0,997583000.0,,9322000.0,1077596000.0,,,0.0,1077596000.0,5462148000.0,1075404000.0,8063000.0,,110155000.0,,110155000.0,1582000.0,1582000.0,955604000.0,,955604000.0,216212000.0,739392000.0,,,,,4386744000.0,510583000.0,,,,2180114000.0,,,,898443000.0,636360000.0,,,161244000.0,158531000.0,2713000.0,,2023-09-30,,,
17693213.0,17693213.0,1103709000.0,1175953000.0,3087818000.0,4198757000.0,2090615000.0,3087818000.0,67245000.0,3090049000.0,3090146000.0,3090049000.0,3090049000.0,2913306000.0,2195291000.0,418435000.0,176743000.0,176743000.0,2253684000.0,88028000.0,11182000.0,25096000.0,51750000.0,51653000.0,97000.0,11182000.0,2165656000.0,77505000.0,5784000.0,1124203000.0,15592000.0,1108611000.0,11990000.0,11990000.0,827597000.0,17635000.0,2498000.0,5784000.0,807464000.0,5343733000.0,1087462000.0,8368000.0,29811000.0,3118000.0,572000.0,2546000.0,2231000.0,2231000.0,964929000.0,-380417000.0,1345346000.0,200699000.0,45356000.0,736650000.0,297512000.0,65129000.0,0.0,4256271000.0,478265000.0,27884000.0,58832000.0,419972000.0,1768753000.0,58641000.0,986669000.0,723443000.0,1323933000.0,629350000.0,-11129000.0,640479000.0,27547000.0,22548000.0,4999000.0,4999000.0,2023-03-31,,,
