Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
20296080.0,20296080.0,130300000.0,11926300000.0,11935400000.0,7498800000.0,11926300000.0,130300000.0,11935400000.0,11935400000.0,11935400000.0,11935400000.0,11732400000.0,10878200000.0,169500000.0,203000000.0,203000000.0,3951600000.0,373800000.0,,126700000.0,126700000.0,247100000.0,3577800000.0,102300000.0,198500000.0,3600000.0,3600000.0,2700000.0,2700000.0,3150700000.0,185000000.0,5400000.0,78600000.0,2881700000.0,15887000000.0,4810400000.0,271300000.0,436400000.0,154800000.0,14100000.0,14100000.0,9100000.0,9100000.0,4197700000.0,-1916000000.0,6113700000.0,1050600000.0,753600000.0,2196200000.0,685500000.0,1427800000.0,0.0,11076600000.0,561600000.0,5400000.0,557200000.0,2560500000.0,1272600000.0,185100000.0,1102800000.0,74600000.0,3231300000.0,-14200000.0,3245500000.0,4647600000.0,3050000000.0,1597600000.0,900000000.0,697600000.0,2023-12-31
20296080.0,20296080.0,,10749800000.0,10762000000.0,7871000000.0,10749800000.0,,10762000000.0,10762000000.0,10762000000.0,10762000000.0,10559000000.0,,,203000000.0,203000000.0,3489800000.0,278700000.0,,,,278700000.0,3211100000.0,126600000.0,,,,,2200000.0,2885700000.0,,,198400000.0,2687300000.0,14251800000.0,3169700000.0,224500000.0,,160200000.0,25300000.0,25300000.0,12200000.0,,2494400000.0,,2494400000.0,310200000.0,2184200000.0,,,,,11082100000.0,313500000.0,,,2306200000.0,,,,5100000.0,2474300000.0,,,5983000000.0,5273600000.0,709400000.0,,,2023-06-30
20296080.0,20296080.0,0.0,9964700000.0,9977900000.0,7197000000.0,9964700000.0,0.0,9977900000.0,9977900000.0,9977900000.0,9977900000.0,9774900000.0,8920700000.0,169500000.0,203000000.0,203000000.0,3330500000.0,252100000.0,252100000.0,0.0,0.0,252100000.0,3078400000.0,110100000.0,198500000.0,0.0,0.0,2500000.0,,2644600000.0,120700000.0,5600000.0,56600000.0,2461700000.0,13308400000.0,3033000000.0,145100000.0,480500000.0,171400000.0,18600000.0,18600000.0,13200000.0,13200000.0,2358000000.0,-1579700000.0,3937700000.0,429200000.0,652700000.0,1721500000.0,606300000.0,528000000.0,0.0,10275400000.0,373500000.0,5600000.0,371100000.0,2040500000.0,1005900000.0,176800000.0,857800000.0,90600000.0,2093600000.0,-25000000.0,2118600000.0,5674000000.0,4355000000.0,1319000000.0,500000000.0,819000000.0,2022-12-31
20296080.0,20296080.0,136100000.0,13026600000.0,13033300000.0,7746600000.0,13026600000.0,136100000.0,13033300000.0,13033300000.0,13033300000.0,13033300000.0,12830300000.0,,,203000000.0,203000000.0,3992800000.0,405900000.0,,132400000.0,132400000.0,273500000.0,3586900000.0,66300000.0,,3700000.0,3700000.0,,3700000.0,3255400000.0,,,376700000.0,2878700000.0,17026100000.0,5692600000.0,356400000.0,,160100000.0,19000000.0,19000000.0,6700000.0,,4941400000.0,,4941400000.0,1233100000.0,3708300000.0,,,,,11333500000.0,437400000.0,,,2568300000.0,,,,4400000.0,3989600000.0,,,4333800000.0,3411100000.0,922700000.0,,,2024-06-30 00:00:00
