Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.344831,1166700000.0,0.0,0.0,662900000.0,123200000.0,6104900000.0,1166700000.0,1043500000.0,-31700000.0,31700000.0,662900000.0,662900000.0,8149600000.0,,,,,662900000.0,662900000.0,0.0,662900000.0,662900000.0,662900000.0,348900000.0,1011800000.0,57100000.0,0.0,,-31700000.0,31700000.0,986400000.0,2044700000.0,977800000.0,123200000.0,123200000.0,3031100000.0,6104900000.0,9136000000.0,9136000000.0,2024-03-31
0.0,0.323602,922900000.0,0.0,0.0,493500000.0,123800000.0,5347200000.0,922900000.0,799100000.0,-69500000.0,69500000.0,493500000.0,493500000.0,7548100000.0,255699482.0,255699482.0,1.93,1.93,493500000.0,493500000.0,0.0,493500000.0,493500000.0,493500000.0,236100000.0,729600000.0,-42600000.0,0.0,0.0,-69500000.0,69500000.0,841700000.0,2200900000.0,1137100000.0,123800000.0,123800000.0,3042600000.0,5347200000.0,8389800000.0,8389800000.0,2023-12-31
0.0,0.261034,697800000.0,0.0,0.0,371700000.0,126100000.0,4425300000.0,697800000.0,571700000.0,-68700000.0,68700000.0,371700000.0,371700000.0,6497400000.0,256344828.0,256344828.0,1.45,1.45,371700000.0,371700000.0,0.0,371700000.0,371700000.0,371700000.0,131300000.0,503000000.0,91400000.0,0.0,,-68700000.0,68700000.0,480200000.0,2072100000.0,954800000.0,126100000.0,126100000.0,2552300000.0,4425300000.0,6977600000.0,6977600000.0,2023-09-30
0.0,0.268962,627800000.0,0.0,0.0,282400000.0,128400000.0,4901300000.0,627800000.0,499400000.0,-113100000.0,113100000.0,282400000.0,282400000.0,6795900000.0,256727273.0,256727273.0,1.1,1.1,282400000.0,282400000.0,0.0,282400000.0,282400000.0,282400000.0,103900000.0,386300000.0,119600000.0,0.0,,-113100000.0,113100000.0,379800000.0,1894600000.0,903000000.0,128400000.0,128400000.0,2274400000.0,4901300000.0,7175700000.0,7175700000.0,2023-06-30
-13380000.0,0.3,316300000.0,-44600000.0,-44600000.0,-153500000.0,145600000.0,5168300000.0,271700000.0,126100000.0,-127300000.0,127300000.0,-122280000.0,-153500000.0,6897000000.0,,,,,-153500000.0,-153500000.0,0.0,-153500000.0,-153500000.0,-153500000.0,152300000.0,-1200000.0,37200000.0,-44600000.0,,-127300000.0,127300000.0,133500000.0,1728700000.0,818600000.0,145600000.0,145600000.0,1862200000.0,5168300000.0,7030500000.0,7030500000.0,2023-03-31
,,,,,,,,,,,,,,,249473684.0,249473684.0,0.19,0.19,,,,,,,,,,,11200000.0,,,,,,,,,,,,2022-12-31
0.0,0.252182,1940100000.0,,,1345400000.0,120700000.0,5721800000.0,1940100000.0,1819400000.0,-20300000.0,20300000.0,1345400000.0,1345400000.0,7882000000.0,256266667.0,256266667.0,5.25,5.25,1345400000.0,1345400000.0,0.0,1345400000.0,1345400000.0,1345400000.0,453700000.0,1799100000.0,118000000.0,,,-20300000.0,20300000.0,1701400000.0,2160200000.0,1137600000.0,120700000.0,120700000.0,3861600000.0,5721800000.0,9583400000.0,9583400000.0,2024-06-30 00:00:00
