Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Fixed Assets Revaluation Reserve,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
52260000.0,52260000.0,552731000.0,574299000.0,994683000.0,1568982000.0,438139000.0,994683000.0,0.0,994683000.0,1189199000.0,994683000.0,994683000.0,890163000.0,,,,104520000.0,104520000.0,1055318000.0,251460000.0,,56944000.0,194516000.0,0.0,194516000.0,803858000.0,417046000.0,,379783000.0,,379783000.0,,-8852000.0,15881000.0,,15881000.0,2050001000.0,808004000.0,53129000.0,,,28082000.0,,1335000.0,,725458000.0,725458000.0,21485000.0,703973000.0,1241997000.0,156299000.0,,306731000.0,,,,,51384000.0,706015000.0,,,21568000.0,21568000.0,,,2023-12-31
52260000.0,52260000.0,799085000.0,836391000.0,889999000.0,1726390000.0,459278000.0,889999000.0,,889999000.0,1097800000.0,889999000.0,889999000.0,785479000.0,,,,104520000.0,104520000.0,1424809000.0,259151000.0,-1000.0,51351000.0,207801000.0,,207801000.0,1165658000.0,441215000.0,,628590000.0,,628590000.0,,24301000.0,71552000.0,,71552000.0,2314808000.0,689873000.0,49661000.0,,,28082000.0,,1335000.0,,610795000.0,610795000.0,20136000.0,590659000.0,1624936000.0,482905000.0,,380060000.0,,,,,1610000.0,723055000.0,,,37306000.0,37306000.0,,,2023-09-30
52260000.0,52260000.0,550469000.0,594069000.0,819490000.0,1413559000.0,452368000.0,819490000.0,0.0,819490000.0,1084503000.0,819490000.0,819490000.0,714970000.0,,,,104520000.0,104520000.0,1185884000.0,314796000.0,1000.0,49782000.0,265013000.0,0.0,265013000.0,871088000.0,466425000.0,,329056000.0,0.0,329056000.0,,17630000.0,57977000.0,,57977000.0,2005374000.0,681918000.0,49520000.0,,0.0,28082000.0,28082000.0,1363000.0,0.0,602953000.0,602953000.0,10068000.0,592885000.0,1323456000.0,362473000.0,,169230000.0,,,,,1832000.0,746321000.0,,,43600000.0,43600000.0,,,2023-06-30
52260000.0,52260000.0,850043000.0,923416000.0,736276000.0,1659692000.0,549214000.0,736276000.0,0.0,736276000.0,1179443000.0,736276000.0,736276000.0,631800000.0,46803000.0,450687000.0,134266000.0,104520000.0,104520000.0,1455667000.0,491866000.0,1000.0,48698000.0,443167000.0,0.0,443167000.0,963801000.0,5869000.0,11254000.0,480249000.0,,480249000.0,123000.0,11400000.0,459863000.0,413118000.0,46745000.0,2191943000.0,678928000.0,-1000.0,47273000.0,,28082000.0,,1391000.0,,602183000.0,602183000.0,6748000.0,595435000.0,1513015000.0,1307000.0,199981000.0,490387000.0,12026000.0,64349000.0,21784000.0,392228000.0,817000.0,747150000.0,0.0,747150000.0,73373000.0,73373000.0,31231000.0,42142000.0,2023-03-31
52260000.0,52260000.0,826736000.0,858750000.0,611735000.0,1470485000.0,489553000.0,611735000.0,0.0,611735000.0,978176000.0,611735000.0,611735000.0,507215000.0,,,,104520000.0,104520000.0,2913380000.0,408635000.0,,42194000.0,366441000.0,0.0,366441000.0,2504745000.0,430819000.0,,492309000.0,,492309000.0,,45910000.0,1535707000.0,,1535707000.0,3525115000.0,530818000.0,23381000.0,,,0.0,,1500000.0,,505937000.0,505937000.0,3773000.0,502164000.0,2994298000.0,1705717000.0,,403565000.0,,,,,2241000.0,850761000.0,,,32014000.0,32014000.0,,,2022-12-31
52260000.0,52260000.0,650649000.0,732214000.0,1093353000.0,1825567000.0,465912000.0,1093353000.0,0.0,1093353000.0,1253962000.0,1093353000.0,1093353000.0,988833000.0,,,,104520000.0,104520000.0,1229484000.0,221183000.0,,60574000.0,160609000.0,0.0,160609000.0,1008301000.0,328866000.0,,571605000.0,,571605000.0,,14792000.0,93038000.0,,93038000.0,2322837000.0,848624000.0,56878000.0,,,28082000.0,,1279000.0,,762385000.0,762385000.0,35921000.0,726464000.0,1474213000.0,243021000.0,,363725000.0,,,,,152796000.0,633106000.0,,,81565000.0,81565000.0,,,2024-03-31 00:00:00
52260000.0,52260000.0,916129000.0,939143000.0,1215390000.0,2154533000.0,478892000.0,1215390000.0,0.0,1215390000.0,1369340000.0,1215390000.0,1215390000.0,1110870000.0,,,,104520000.0,104520000.0,1396165000.0,209768000.0,,55818000.0,153950000.0,0.0,153950000.0,1186397000.0,295284000.0,,785193000.0,0.0,785193000.0,,4159000.0,101761000.0,,101761000.0,2611555000.0,946266000.0,54443000.0,,,28082000.0,28082000.0,1251000.0,0.0,862490000.0,862490000.0,41509000.0,820981000.0,1665289000.0,378776000.0,,517146000.0,,,,,122807000.0,623546000.0,,,23014000.0,23014000.0,,,2024-06-30 00:00:00
