Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Other Special Charges
0.0,0.269992,2115400000.0,0.0,0.0,1160300000.0,479600000.0,11614600000.0,2115400000.0,1635800000.0,-70200000.0,70200000.0,1160300000.0,1160300000.0,16383400000.0,,,,,1160300000.0,1160300000.0,0.0,1160300000.0,17400000.0,1142900000.0,1142900000.0,422700000.0,1565600000.0,325300000.0,0.0,-70200000.0,70200000.0,1310500000.0,4768800000.0,3131400000.0,479600000.0,479600000.0,6079300000.0,11614600000.0,17693900000.0,17693900000.0,2024-03-31,
0.0,0.269606,2641300000.0,0.0,0.0,1542600000.0,484300000.0,12265600000.0,2641300000.0,2157000000.0,-74700000.0,74700000.0,1542600000.0,1542600000.0,17231400000.0,807643979.0,807643979.0,1.91,1.91,1542600000.0,1542600000.0,0.0,1542600000.0,21700000.0,1520900000.0,1520900000.0,561400000.0,2082300000.0,201300000.0,0.0,-74700000.0,74700000.0,1955700000.0,4965800000.0,3310100000.0,484300000.0,484300000.0,6921500000.0,12265600000.0,19187100000.0,19187100000.0,2023-12-31,
0.0,0.269655,2952600000.0,0.0,0.0,1771500000.0,473900000.0,12600200000.0,2952600000.0,2478700000.0,-76000000.0,76000000.0,1771500000.0,1771500000.0,17306900000.0,808904110.0,808904110.0,2.19,2.19,1771500000.0,1771500000.0,0.0,1771500000.0,16700000.0,1754800000.0,1754800000.0,647900000.0,2402700000.0,220200000.0,0.0,-76000000.0,76000000.0,2258500000.0,4706700000.0,3147700000.0,473900000.0,473900000.0,6965200000.0,12600200000.0,19565400000.0,19565400000.0,2023-09-30,
1536335172.305601,0.232338,3487000000.0,6612500000.0,6612500000.0,7380000000.0,466800000.0,13960700000.0,10099500000.0,9632700000.0,-71200000.0,71200000.0,2303835172.305601,7380000000.0,18719800000.0,808379580.0,808379580.0,6.08,6.086667,7380000000.0,7380000000.0,0.0,7380000000.0,40000000.0,7340000000.0,7340000000.0,2221500000.0,9561500000.0,172000000.0,6612500000.0,-71200000.0,71200000.0,2848200000.0,4759100000.0,3220400000.0,466800000.0,466800000.0,7607300000.0,13960700000.0,21568000000.0,21568000000.0,2023-06-30,
0.0,0.231371,1778200000.0,,,937700000.0,458100000.0,12136300000.0,1778200000.0,1320100000.0,-39600000.0,68000000.0,937700000.0,937700000.0,15737700000.0,,,,,937700000.0,937700000.0,0.0,937700000.0,-24700000.0,962400000.0,962400000.0,289700000.0,1252100000.0,-123700000.0,,-39600000.0,68000000.0,1223100000.0,3601400000.0,-4503800000.0,458100000.0,313600000.0,4824500000.0,12136300000.0,16960800000.0,16960800000.0,2023-03-31,
,,,0.0,0.0,,,,,,,,,,,808235294.0,808235294.0,1.36,1.36,,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31,
0.0,0.270116,3634400000.0,0.0,0.0,2308300000.0,481400000.0,13477100000.0,3634400000.0,3153000000.0,-72100000.0,72100000.0,2308300000.0,2308300000.0,18515900000.0,809929825.0,807097902.0,2.85,2.86,2308300000.0,2308300000.0,0.0,2308300000.0,59600000.0,2248700000.0,2248700000.0,832200000.0,3080900000.0,338300000.0,0.0,-72100000.0,72100000.0,2814700000.0,5038800000.0,3312100000.0,481400000.0,481400000.0,7853500000.0,13477100000.0,21330600000.0,21330600000.0,2024-06-30 00:00:00,
