Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,83490000.0,0.0,0.0,56532000.0,37663000.0,582515000.0,83490000.0,45827000.0,-7869000.0,7869000.0,56532000.0,56532000.0,949327000.0,,,,,56532000.0,56532000.0,0.0,56532000.0,56532000.0,56532000.0,-18574000.0,37958000.0,52385000.0,0.0,,-7869000.0,7869000.0,-6558000.0,366812000.0,244676000.0,37663000.0,37663000.0,360254000.0,582515000.0,942769000.0,942769000.0,2024-03-31
0.0,0.3,37508000.0,0.0,0.0,7583000.0,35353000.0,1051513000.0,37508000.0,2155000.0,-2263000.0,2263000.0,7583000.0,7583000.0,1361173000.0,84255556.0,84255556.0,0.09,0.09,7583000.0,7583000.0,0.0,7583000.0,7583000.0,7583000.0,-7691000.0,-108000.0,40225000.0,0.0,,-2263000.0,2263000.0,-38070000.0,309660000.0,187533000.0,35353000.0,35353000.0,271590000.0,1051513000.0,1323103000.0,1323103000.0,2023-12-31
0.0,0.3,153119000.0,0.0,0.0,51804000.0,36258000.0,737001000.0,153119000.0,116861000.0,-10558000.0,10558000.0,51804000.0,51804000.0,1050993000.0,82228571.0,82228571.0,0.63,0.63,51804000.0,51804000.0,0.0,51804000.0,51804000.0,51804000.0,54499000.0,106303000.0,36060000.0,0.0,,-10558000.0,10558000.0,80787000.0,313992000.0,196354000.0,36258000.0,36258000.0,394779000.0,737001000.0,1131780000.0,1131780000.0,2023-09-30
0.0,0.349047,322964000.0,0.0,0.0,179005000.0,33410000.0,1048096000.0,322964000.0,289554000.0,-14565000.0,14565000.0,179005000.0,179005000.0,1365357000.0,82872685.0,82872685.0,2.16,2.16,179005000.0,179005000.0,0.0,179005000.0,179005000.0,179005000.0,95984000.0,274989000.0,25275000.0,0.0,,-14565000.0,14565000.0,264279000.0,317261000.0,201444000.0,33410000.0,33410000.0,581540000.0,1048096000.0,1629636000.0,1629636000.0,2023-06-30
7709323.360723,0.223776,307857000.0,34451000.0,34451000.0,237113000.0,35507000.0,1565455000.0,342308000.0,306801000.0,10152000.0,1331000.0,210371323.360723,237113000.0,1735032000.0,,,,,237113000.0,237113000.0,0.0,237113000.0,237113000.0,237113000.0,68357000.0,305470000.0,-30640000.0,6657000.0,-6657000.0,10152000.0,1331000.0,290958000.0,169577000.0,17423000.0,35507000.0,35014000.0,460535000.0,1565455000.0,2025990000.0,2025990000.0,2023-03-31
,,,,,,,,,,,,,,,83242045.0,83242045.0,-0.88,-0.88,,,,,,,,,,,-8308000.0,,,,,,,,,,,,2022-12-31
0.0,0.349914,50388000.0,0.0,0.0,-5319000.0,36574000.0,678153000.0,50388000.0,13814000.0,-21996000.0,21996000.0,-5319000.0,-5319000.0,922043000.0,88650000.0,88650000.0,-0.06,-0.06,-5319000.0,-5319000.0,0.0,-5319000.0,-5319000.0,-5319000.0,-2863000.0,-8182000.0,39637000.0,0.0,,-21996000.0,21996000.0,-25823000.0,243890000.0,125567000.0,36574000.0,36574000.0,218067000.0,678153000.0,896220000.0,896220000.0,2024-06-30 00:00:00
