Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,2253996000.0,0.0,0.0,904758000.0,1333662000.0,100065000.0,2253996000.0,920334000.0,-506143000.0,506143000.0,904758000.0,904758000.0,11658240000.0,,,,,904758000.0,904758000.0,0.0,904758000.0,25597000.0,879161000.0,0.0,879161000.0,-464970000.0,414191000.0,1591505000.0,0.0,,-506143000.0,506143000.0,-671171000.0,11558175000.0,3909182000.0,1333662000.0,1333662000.0,10887004000.0,100065000.0,10987069000.0,10987069000.0,2024-03-31
0.0,0.3,2065782000.0,0.0,0.0,101341000.0,1418752000.0,101150000.0,2065782000.0,647030000.0,-485034000.0,485034000.0,101341000.0,101341000.0,12302017000.0,55681868.0,55681868.0,1.82,1.82,101341000.0,101341000.0,0.0,101341000.0,19524000.0,81817000.0,0.0,81817000.0,80179000.0,161996000.0,912363000.0,0.0,,-485034000.0,485034000.0,-265333000.0,12200867000.0,4212757000.0,1418752000.0,1418752000.0,11935534000.0,101150000.0,12036684000.0,12036684000.0,2023-12-31
0.0,0.248335,2050506000.0,0.0,0.0,177213000.0,1348509000.0,91882000.0,2050506000.0,701997000.0,-456836000.0,456836000.0,177213000.0,177213000.0,12172019000.0,45092366.0,45092366.0,3.93,3.93,177213000.0,177213000.0,0.0,177213000.0,-7066000.0,184279000.0,0.0,184279000.0,60882000.0,245161000.0,850978000.0,0.0,,-456836000.0,456836000.0,-373408000.0,12080137000.0,4186902000.0,1348509000.0,1348509000.0,11706729000.0,91882000.0,11798611000.0,11798611000.0,2023-09-30
0.0,0.3,1909630000.0,0.0,0.0,148661000.0,1238433000.0,107785000.0,1909630000.0,671197000.0,-387712000.0,387712000.0,148661000.0,148661000.0,11804977000.0,45741846.0,45741846.0,3.25,3.25,148661000.0,148661000.0,0.0,148661000.0,-17707000.0,166368000.0,0.0,166368000.0,117117000.0,283485000.0,1141305000.0,0.0,,-387712000.0,387712000.0,-470108000.0,11697192000.0,3594460000.0,1238433000.0,1238433000.0,11227084000.0,107785000.0,11334869000.0,11334869000.0,2023-06-30
0.0,0.3,1347189000.0,0.0,0.0,254272000.0,1136124000.0,98240000.0,1347189000.0,211065000.0,-237909000.0,237909000.0,254272000.0,254272000.0,11471249000.0,,,,,254272000.0,254272000.0,0.0,254272000.0,-3447000.0,257718000.0,0.0,257718000.0,-284562000.0,-26844000.0,984199000.0,0.0,0.0,-237909000.0,237909000.0,-773136000.0,11373009000.0,3626427000.0,1136124000.0,1136124000.0,10599873000.0,98240000.0,10698113000.0,10698113000.0,2023-03-31
,,,,,,,,,,,,,,,51736623.0,51736623.0,9.83,9.83,,,,,,,,,,,,,-328691000.0,,,,,,,,,,,,2022-12-31
0.0,0.3,1434200000.0,,,-529800000.0,1312000000.0,99300000.0,1434200000.0,122200000.0,-564200000.0,564200000.0,-529800000.0,1655600000.0,12063800000.0,47684332.0,47684332.0,34.72,34.72,1655600000.0,1655600000.0,0.0,1655600000.0,40400000.0,1615200000.0,2185400000.0,-570200000.0,128200000.0,-442000000.0,1266800000.0,,,-564200000.0,564200000.0,-1144600000.0,11964500000.0,4387800000.0,1312000000.0,1312000000.0,10819900000.0,99300000.0,10919200000.0,10919200000.0,2024-06-30 00:00:00
