Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.305305,1091940000.0,0.0,0.0,1195953000.0,154564000.0,3741541000.0,1091940000.0,937376000.0,-58135000.0,58135000.0,1195953000.0,1195953000.0,5006540000.0,,,,,737659000.0,737659000.0,0.0,737659000.0,4247000.0,733412000.0,,0.0,610804000.0,268437000.0,879241000.0,177031000.0,0.0,-58135000.0,58135000.0,760345000.0,1264999000.0,392019000.0,154564000.0,154564000.0,2025344000.0,3741541000.0,5766885000.0,5766885000.0,2024-03-31
0.0,0.236932,840861000.0,0.0,0.0,499596000.0,144015000.0,3836614000.0,840861000.0,696846000.0,-54501000.0,54501000.0,499596000.0,499596000.0,5254883000.0,171258869.0,171258869.0,3.89,3.89,666197000.0,666197000.0,0.0,666197000.0,9443000.0,656754000.0,166601000.0,0.0,490153000.0,152192000.0,642345000.0,105397000.0,0.0,-54501000.0,54501000.0,591449000.0,1418269000.0,704380000.0,144015000.0,144015000.0,2009718000.0,3836614000.0,5846332000.0,5846332000.0,2023-12-31
0.0,0.306794,875114000.0,0.0,0.0,638571000.0,144476000.0,3856403000.0,875114000.0,730638000.0,-45184000.0,45184000.0,638571000.0,638571000.0,5251568000.0,170740909.0,170740909.0,3.74,3.74,638571000.0,638571000.0,0.0,638571000.0,13204000.0,625367000.0,,0.0,625367000.0,210293000.0,685454000.0,126102000.0,0.0,-45184000.0,45184000.0,604536000.0,1395165000.0,688417000.0,144476000.0,144476000.0,1999701000.0,3856403000.0,5856104000.0,5856104000.0,2023-09-30
0.0,0.224773,749095000.0,0.0,0.0,431606000.0,148560000.0,4000822000.0,749095000.0,600535000.0,-62681000.0,62681000.0,431606000.0,431606000.0,5424207000.0,171072537.0,171072537.0,3.35,3.35,573093000.0,573093000.0,0.0,573093000.0,14647000.0,558446000.0,141487000.0,0.0,416959000.0,120895000.0,537854000.0,101796000.0,0.0,-62681000.0,62681000.0,498739000.0,1423385000.0,691320000.0,148560000.0,148560000.0,1922124000.0,4000822000.0,5922946000.0,5922946000.0,2023-06-30
-40555200.0,0.3,780394000.0,-135184000.0,-135184000.0,869888000.0,143808000.0,4491308000.0,645210000.0,501402000.0,119753000.0,-5913000.0,964516800.0,869888000.0,4328274000.0,,,,,446011000.0,446011000.0,0.0,446011000.0,13051000.0,432960000.0,,0.0,856837000.0,258088000.0,507315000.0,-134389000.0,-135184000.0,119753000.0,-5913000.0,638374000.0,-163034000.0,-767927000.0,143808000.0,132734000.0,475340000.0,4491308000.0,4966648000.0,4966648000.0,2023-03-31
,,,,,,,,,,,,,,,171426190.0,171426190.0,2.1,2.1,,,,,,,105357000.0,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.198729,762300000.0,0.0,0.0,454474000.0,145002000.0,4303881000.0,762300000.0,617298000.0,-61233000.0,61233000.0,454474000.0,454474000.0,5887306000.0,171119839.0,171119839.0,3.73,3.73,638277000.0,638277000.0,0.0,638277000.0,8915000.0,629362000.0,183803000.0,0.0,445559000.0,110506000.0,556065000.0,122966000.0,0.0,-61233000.0,61233000.0,494332000.0,1583425000.0,763713000.0,145002000.0,145002000.0,2077757000.0,4303881000.0,6381638000.0,6381638000.0,2024-06-30 00:00:00
