Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
28555366.390845,0.218098,1708880000.0,130929000.0,130929000.0,779288000.0,31235000.0,978773000.0,1839809000.0,1808574000.0,676914366.390845,779288000.0,1356305000.0,,,,,779288000.0,779288000.0,0.0,779288000.0,779288000.0,779288000.0,217369000.0,996657000.0,95390000.0,-56821000.0,56485000.0,219314000.0,377532000.0,-48393000.0,31235000.0,29199000.0,596846000.0,978773000.0,1575619000.0,1575619000.0,2024-03-31
42412124.003194,0.232197,375717000.0,182656000.0,182656000.0,623143000.0,24530000.0,1198390000.0,558373000.0,533843000.0,482899124.003194,623143000.0,1331045000.0,98132756.0,92317481.0,6.35,6.75,623143000.0,623143000.0,0.0,623143000.0,623143000.0,623143000.0,188449000.0,811592000.0,95093000.0,-41175000.0,41175000.0,533843000.0,132655000.0,108125000.0,24530000.0,24530000.0,666498000.0,1198390000.0,1864888000.0,1864888000.0,2023-12-31
39344219.023939,0.222495,864627000.0,176832000.0,176832000.0,530662000.0,20991000.0,731485000.0,1041459000.0,1020468000.0,393174219.023939,530662000.0,1013019000.0,,,,,530662000.0,530662000.0,0.0,530662000.0,530662000.0,530662000.0,151857000.0,682519000.0,72689000.0,-48294000.0,46764000.0,79628000.0,281534000.0,-34187000.0,20991000.0,17061000.0,361162000.0,731485000.0,1092647000.0,1092647000.0,2023-03-31
20571908.242136,0.23366,311204000.0,88042000.0,88042000.0,402538000.0,21305000.0,921516000.0,399246000.0,377941000.0,335067908.242136,402538000.0,1031980000.0,107051136.0,107051136.0,3.76024,3.76024,402538000.0,402538000.0,0.0,402538000.0,402438000.0,402438000.0,122705000.0,525143000.0,59260000.0,-4041000.0,4041000.0,377941000.0,110464000.0,89159000.0,21305000.0,21305000.0,488405000.0,921516000.0,1409921000.0,1409921000.0,2022-12-31
46523512.316816,0.227061,607365000.0,204894000.0,204894000.0,835297000.0,28200000.0,1295405000.0,812259000.0,784059000.0,676926512.316816,835297000.0,1460066000.0,111372933.0,107089359.0,7.5,7.8,835297000.0,835297000.0,0.0,835297000.0,835297000.0,835297000.0,245380000.0,1080677000.0,91724000.0,-66427000.0,66427000.0,784059000.0,164661000.0,136461000.0,28200000.0,28200000.0,948720000.0,1295405000.0,2244125000.0,2244125000.0,2024-06-30 00:00:00
46117702.015796,0.221703,836071000.0,208016000.0,208016000.0,602199000.0,21672000.0,1036521000.0,1044087000.0,1022415000.0,440300702.015796,602199000.0,1261026000.0,,,,,602199000.0,602199000.0,0.0,602199000.0,602199000.0,602199000.0,171540000.0,773739000.0,65008000.0,-53383000.0,53113000.0,256565000.0,224505000.0,27683000.0,21672000.0,20482000.0,481070000.0,1036521000.0,1517591000.0,1517591000.0,2023-09-30 00:00:00
40530678.597841,0.227096,214539000.0,178474000.0,178474000.0,471341000.0,21698000.0,1096349000.0,393013000.0,371315000.0,333397678.597841,471341000.0,1229404000.0,107051136.0,107051136.0,4.402952,4.402952,471341000.0,471341000.0,0.0,471341000.0,471341000.0,471341000.0,138490000.0,609831000.0,60042000.0,-40987000.0,40987000.0,371315000.0,133055000.0,111357000.0,21698000.0,21698000.0,504370000.0,1096349000.0,1600719000.0,1600719000.0,2023-06-30 00:00:00
